LIBID,NAME_CLASS,NAME,NAME_Q,NAME_BD,NAME_BDQ,NAME_ED,NAME_EDQ,NAME_BASIS,ADDRESS,CITY,STATE,COUNTRY,PCODE,PHONE,PHONE_LOC,TELEX,CONTACT_FNAME,CONTACT_LNAME,CONTACT_TITLE,CONTACT_SALUTATION,CONTACT_POSITION,CONTACT_PHONE,CONTACT_EMAIL,CONTACT_TYPE,LIBRARY_HOURS,LIBRARY_CLOSED,LIBRARY_DOCUMENTS,LIBRARY_FACILITIES,CALL_TYPE,CALL_DATE,CALL_PERSON,CALL_NOTE,LIBCODE_CLASS,LIBCODE,CLASS,TYPE,RELATED_GEOCLASS,RELATED_GEODETAIL,RELATED_GEOID,RELATED_GEOIDQ,RELATED_GEOBD,RELATED_GEOBDQ,RELATED_GEOED,RELATED_GEOEDQ,RELATED_GEOBASIS,RELATED_INSCLASS,RELATED_INSDETAIL,RELATED_INSID,RELATED_INSIDQ,RELATED_INSBD,RELATED_INSBDQ,RELATED_INSED,RELATED_INSEDQ,RELATED_INSBASIS,RELATED_BIBCLASS,RELATED_BIBID,RELATED_BIBVOL,RELATED_BIBLOC,RELATED_BIBITEM,SUBJECT_BIOID,SUBJECT_GEOID,SUBJECT_INSID,SUBJECT_SUBID,PERIOD_BD,PERIOD_BDQ,PERIOD_ED,PERIOD_EDQ,PERIOD_BASIS,NOTES,VERIFY,ENTERED,ENTERED_BY,UPDATED,UPDATED_BY,INTERNET_CLASS,INTERNET_ADDRESS,INTERNET_SERVICE,INTERNET_LASTSEEN,MONIKER
BITECA libid 1243,LIBRARY*NAME_CLASS*CURRENT,Biblioteca Gabriel Miró. Caja Mediterráneo,,,,,,,"Av. Ramón y Cajal, 5",Alacant,,Espanya,03003,965905659,LIBRARY*PHONE_LOC*MAIN,,Zoila,Helbenso Temple,,,Gestor de Obra Social,965905631,zhelbenso@obs.cam.es,,"10-14h i 16,30-20 dilluns a divendres",,,,LIBRARY*CALL_TYPE*V,2010-04-07,Gemma Avenoza,,,,LIBRARY*CLASS*PRIV,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1998-05-18,AVENOZA,2024-06-04,TRIADO,,,,,Alacant: Gabriel Miró. CAM
BITECA libid 1244,LIBRARY*NAME_CLASS*SHORT,Archivo Histórico Nacional (AHN),,,,,,,"Serrano, 115",Madrid,,Espanya,,91 5618005,LIBRARY*PHONE_LOC*MAIN,,,,,,,,,,dill-dij: 8:30-18:00h,dissabtes i festius,Carnet d’Investigador,,LIBRARY*CALL_TYPE*V,2009-01,GA,,LIBRARY*LIBCODE_CLASS*MEC,AHN,LIBRARY*CLASS*PUBL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"es poden demanar manuscrits només fins a les 13,30h",,1999-12-29,AVENOZA,2019-07-04,AVENOZA,,,,,Madrid: Archivo Histórico Nacional (AHN)
BITECA libid 1245,LIBRARY*NAME_CLASS*SHORT,Arxiu de Protocols,,,,,,,"De la Nau, 1",Barcelona,,Espanya,43003,,,,,,,,,,,,,,,,,,,,,,LIBRARY*CLASS*PUBL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1980-01-13,AVENOZA,2013-07-22,AVENOZA,,,,,Barcelona: Arxiu de Protocols
BITECA libid 1246,LIBRARY*NAME_CLASS*SHORT,Nationale-Mitterrand,,,,,,,Quai François-Mauriac,Paris,,France,75706,33(01)153795959,LIBRARY*PHONE_LOC*MAIN,,,,,,,,,,dill. 14 a 18h (reserva),,,,,,,,,,LIBRARY*CLASS*PUBL,,,,,,,,,,,,,,,,,,,,LIBRARY*RELATED_BIBCLASS*CAT,BITECA bibid 5748,,,,,,,,,,,,,"Metro L. 6 (Quai de la gare), 14 i RER (Bibliothèque François-Mitterand); Bus 89, 62 i 132",,1980-01-20,AVENOZA,2010-08-20,AVENOZA,,,,,Paris: Nationale-Mitterrand
BITECA libid 1247,LIBRARY*NAME_CLASS*CURRENT,Arxiu Antic del Priorat de Santa Anna,,,,,,,,Barcelona,Catalunya,Espanya,,,,,,,,,,,,,,,,,,,,,,,LIBRARY*CLASS*ECCL,,,,,,,,,,,,,,,,,,,,LIBRARY*RELATED_BIBCLASS*TRA,BITECA bibid 3917,,,,,,,,,,,,,,,1980-02-26,AVENOZA,2024-06-04,TRIADO,,,,,Barcelona: Arxiu Antic del Priorat de Santa Anna
BITECA libid 1248,LIBRARY*NAME_CLASS*SHORT,Lázaro Galdiano,,,,,,,"Serrano, 122",Madrid,,Espanya,28006,91 5616084,LIBRARY*PHONE_LOC*MAIN,,Juan Antonio,Yeves,,,director,,,,10-14h. de dilluns a divendres,dissabtes i festius,,LIBRARY*FACILITIES*MICROFILM,LIBRARY*CALL_TYPE*V,2002-01,VB LS JM,,,LGal,LIBRARY*CLASS*PRIV,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"el Museo Lázaro Galdiano fou inaugurat el 1951 amb les col·leccions de José Lázaro Galdiano; hores d’ara (primavera-estiu del 2000) es troba tancat per obres, però atenen els investigadors prèvia cita. http://flg.es",,2000-03-13,AVENOZA,2013-12-31,AVENOZA,UNIVERSAL*INTERNET_CLASS*URL,http://www.flg.es/biblioteca/informacion,,2013-12-31,Madrid: Lázaro Galdiano
BITECA libid 1249,LIBRARY*NAME_CLASS*SHORT,Archivio di Stato,,,,,,,"Via Gallura, 2",Cagliari,,Italia,09125,070669450,LIBRARY*PHONE_LOC*MAIN,,Marinella,Ferrai Cocco Ortu,,,Directora,,,,"dilluns, dimecres i divendres de 8,45 a 13,45",festius i el 30 d’octubre,,,,,,,,,LIBRARY*CLASS*PUBL,,,,,,,,,,,,,,,,,,,,LIBRARY*RELATED_BIBCLASS*TRA,BITECA bibid 7143,,,,,,,,,,,,,,,2000-03-17,AVENOZA,2013-08-26,AVENOZA,UNIVERSAL*INTERNET_CLASS*EMA,archivio@unica.it,,,Cagliari: Archivio di Stato
BITECA libid 1250,LIBRARY*NAME_CLASS*SHORT,Medicina,,,,,,,"Pl. Ramón y Cajal, s/n. Ciudad Universitaria",Madrid,,Espanya,28040,91 3941234,LIBRARY*PHONE_LOC*MAIN,,Juan,Méndez Aparicio,,,Director,,,,"9-20,45 h de dilluns a divendres",diumenges i festius,carnet d’investigador per als fons especials,,LIBRARY*CALL_TYPE*V,2000-06,,,,BUMMed,LIBRARY*CLASS*PUBL,,,,,,,,,,,,,,,,,,,,LIBRARY*RELATED_BIBCLASS*CAT,BITECA bibid 4243,,,,,,,,,,,,,es recomana consultar els fons especials en horari de matí. Fons traslladats a la “Biblioteca Histórica Marqués de Valdecillas”,,2000-06-09,AVENOZA,2015-06-05,AVENOZA,,,,,Madrid: Medicina
BITECA libid 1251,LIBRARY*NAME_CLASS*SHORT,Yale Univ. (Beinecke),,,,,,,121 Wall Street,New Haven,CT,USA,06511,203 432-2977,LIBRARY*PHONE_LOC*MAIN,,Robert G.,Babcock,,,Curator Early Books and Mss.,203 432-2968,robert.babcock@yale.edu,,de dilluns a dijous de 8.30h a 20h,,,,LIBRARY*CALL_TYPE*V,2007-04,Ch. B. Faulhaber,,,,LIBRARY*CLASS*PRIV,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2000-08-26,AVENOZA,2012-06-19,AVENOZA,UNIVERSAL*INTERNET_CLASS*EMA,beinecke.library@yale.edu,,,New Haven: Yale Univ. (Beinecke)
BITECA libid 1252,LIBRARY*NAME_CLASS*SHORT,Caputxins,,,,,,,,Ciutat de Mallorca,,Espanya,,,,,,,,,,,,,,,,,,,,,,,LIBRARY*CLASS*ECCL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2000-09-13,AVENOZA,2024-06-04,TRIADO,,,,,Ciutat de Mallorca: Caputxins
BITECA libid 1253,LIBRARY*NAME_CLASS*SHORT,Harvard. Law School Library,,,,,,,Langdell Hall Massachusetts Avenue 1545,Cambridge,MA,USA,02138,617 495-3170,LIBRARY*PHONE_LOC*MAIN,,,,,,,,,,"dilluns, dimecres, dijous i divendres de 9h a 17h",dissabte i diumenge,"carnet de registre vàlid un any, sinó portar preparada una fotografia ID",,,,,,,,LIBRARY*CLASS*PRIV,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,horari de {I}Special Collections Reading Room{/I},,2000-09-29,AVENOZA,2012-01-28,App Service - MCR,,,,,Cambridge: Harvard. Law School Library
BITECA libid 1254,LIBRARY*NAME_CLASS*SHORT,Roc Chabàs,,,,,,,,València,,Espanya,,,,,,,,,,,,,,,,,,,,,,,LIBRARY*CLASS*PRIV,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Biblioteca del Canonge Roc Chabàs,,2000-09-29,AVENOZA,2024-06-04,TRIADO,,,,,València: Roc Chabàs
BITECA libid 1255,LIBRARY*NAME_CLASS*SHORT,Comunale,,,,,,,"Piazza Casa Professa, 1",Palermo,,Italia,90134,0917407583,LIBRARY*PHONE_LOC*MAIN,,,,,,,,,,"dilluns-divendres: 9 - 13h, dimarts, dimecres i dijous: 15.30 - 17.30",,,,,,,,,,LIBRARY*CLASS*PUBL,,,,,,,,,,,,,,,,,,,,LIBRARY*RELATED_BIBCLASS*CAT,BITECA bibid 5782,,,,,,,,,,,,,"catàleg de manuscrits en 4 vols. (1884-1900) ed. a Palerm, fet per Luigi Bolino; altre per Gaspare Rossi i G. di Marzo, Palermo, 1873, 1878, 1894 i 1934",,2000-10-23,AVENOZA,2017-02-09,SORIANO,UNIVERSAL*INTERNET_CLASS*EMA,sistemabibliotecario@comune.palermo.it,,,Palermo: Comunale
BITECA libid 1256,LIBRARY*NAME_CLASS*CURRENT,Biblioteca Fabroniana,,,,,,,,Pistoia,,Italia,,,,,,,,,,,,,,,,,,,,,,,LIBRARY*CLASS*PUBL,,,,,,,,,,,,,,,,,,,,LIBRARY*RELATED_BIBCLASS*TRA,BITECA bibid 4418,,,,,,,,,,,,,,,2000-10-23,AVENOZA,2024-06-04,TRIADO,,,,,Pistoia: Biblioteca Fabroniana
BITECA libid 1257,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2000-10-24,AVENOZA,2024-06-04,TRIADO,,,,,
BITECA libid 1258,LIBRARY*NAME_CLASS*CURRENT,Arxiu de la Confraria de la Sang,,,,,,,,Tarragona,,Espanya,,,,,,,,,,,,,,,,,,,,,,,LIBRARY*CLASS*PRIV,,,,,,,,,,,,,,,,,,,,LIBRARY*RELATED_BIBCLASS*TRA,BITECA bibid 4418,,7,,,,,,,,,,,del seu fons se n’ha perdut al menys deu volums,,2000-10-24,AVENOZA,2024-06-04,TRIADO,,,,,Tarragona: Arxiu de la Confraria de la Sang
BITECA libid 1259,LIBRARY*NAME_CLASS*SHORT,Arxiu Històric Provincial,,,,,,,"Pl. de sant Josep, 1",Girona,,Espanya,17004,972 225500,LIBRARY*PHONE_LOC*MAIN,,Montserrat,Hosta,,,Directora,,,,9-18 h dill.-div.,,carnet d’investigador,LIBRARY*FACILITIES*COMPUTER,LIBRARY*CALL_TYPE*V,2004-02,LS GA,,,,LIBRARY*CLASS*PUBL,,,,,,,,,,,,,,,,,,,,LIBRARY*RELATED_BIBCLASS*CAT,BITECA bibid 5325,,,,,,,,,,,,,,,2000-10-25,AVENOZA,2010-08-20,AVENOZA,UNIVERSAL*INTERNET_CLASS*EMA,ahg.cultura@gencat.net,,,Girona: Arxiu Històric Provincial
BITECA libid 1260,LIBRARY*NAME_CLASS*SHORT,Archives des Pyrénées-Orientales,,,,,,,"74, Avenue Paul Alduy",Perpignan,,France,66906,04 68 85 84 00,LIBRARY*PHONE_LOC*MAIN,,Marie,Landelle,,,Directeur,,,,"8,30-17 dilluns a divendres",,,LIBRARY*FACILITIES*COMPUTER,LIBRARY*CALL_TYPE*V,2004-03,J. Mahiques,,,,LIBRARY*CLASS*PUBL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2000-11-29,AVENOZA,2018-06-18,SORIANO,,,,,Perpignan: Archives des Pyrénées-Orientales
BITECA libid 1261,LIBRARY*NAME_CLASS*SHORT,New York Public Library,,,,,,,Fifth Avenue and 42nd Street,New York,NY,USA,10018,(212)930-0830 Reference,LIBRARY*PHONE_LOC*MAIN,,,,,,,,,,"Tues-Sat, 13-16h.","Mon, Sun",,LIBRARY*FACILITIES*COMPUTER,,,,,,,LIBRARY*CLASS*PUBL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2000-11-29,AVENOZA,2010-08-20,AVENOZA,,,,,New York: New York Public Library
BITECA libid 1262,LIBRARY*NAME_CLASS*SHORT,"Williams College, Chapin Library",,,,,,,Main Street (Rte.2),Williamstown,MA,USA,,,,,,,,,,,,,10-12 L-V,en períodes de vacances escolars,,,,,,,,,LIBRARY*CLASS*PUBL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"situada en el segon pis de l’Stetson Hall, rera la College Chapel, els seus exemplars només poden consultar-se en les sales habilitades a tal fi, no hi ha servei de préstec. Fundada per un ex-alumne, Alfred Clark Chapin, i presentada al President i al Consell del College l’1 de febrer de 1923, s’obrí al públic el 18 de juny del mateix any, convertitnt-se en la primera biblioteca d’exemplars històrics relacionada amb una institució educativa als Estats Units. Durant els primers vuit anys, Chapin, aportà uns 9.000 volums, dividits en incunables, Americana, literatura anglesa i americana, literatura continental (europea) incloent clàssics grecs i romans, Biblies i obres litúrgiques, llibres il·lustrats i ciència, amb una sel·lecció d’antics manuscrits, impresos i llibres de referència. Abans de morir afegir 3.000 volums més a la seva donació inicial, arribant actualment als més de 50.000 volums i 100.000 altres ítems com manuscrits, impresos, mapes, fotografies, ephémera i memorabilia. Cada 4 de juliol es cel·lebra una jornada de portes obertes per veure el Four Founding Documents of the United States",,2000-11-29,AVENOZA,2010-08-16,AVENOZA,,,,,"Williamstown: Williams College, Chapin Library"
BITECA libid 1263,LIBRARY*NAME_CLASS*SHORT,Biblioteca Provincial,,,,,,,"Av. Cuatro de Diciembre de 1977 (olim Ramón de Carranza), 16",Cádiz,,Espanya,11006,956 20 33 24,LIBRARY*PHONE_LOC*MAIN,,María José,Vaquero Vilas,,,Directora,,direccion.bp.ca.ccul@juntadeandalucia.es,,9-21 h de dilluns a divendres,dissabtes a l’estiu,,,,,,,,,LIBRARY*CLASS*PUBL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"el fons inicial es formà amb els fons de les biblioteques dels convents dels Caputxins, de Sant Francesc i de Sant Agustí i es va situar a l’edifici de l’antic Noviciat de Sant Francesc (Callejón del Tinte). La darrera reforma acabà en 1999 i ara es troba en l’adraça indicada",,2000-12-12,SORIANO,2024-06-04,TRIADO,,,,,Cádiz: Biblioteca Provincial
BITECA libid 1264,LIBRARY*NAME_CLASS*SHORT,Biblioteca privada,,,,,,,,Barcelona,,Espanya,,,,,,,,,,,,,,,,,,,,,,,LIBRARY*CLASS*PRIV,,,,,,,,,,,,,,,,,,,,LIBRARY*RELATED_BIBCLASS*TRA,BITECA bibid 3314,,,,,,,,,,,,,,,2001-01-15,AVENOZA,2024-06-04,TRIADO,,,,,Barcelona: Biblioteca privada
BITECA libid 1265,LIBRARY*NAME_CLASS*SHORT,Xeral,,,,,,,,Santiago de Compostela,,Espanya,,,,,,,,,,,,,,,,,,,,,,,LIBRARY*CLASS*PUBL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2001-01-15,AVENOZA,2010-08-16,AVENOZA,,,,,Santiago de Compostela: Xeral
BITECA libid 1266,LIBRARY*NAME_CLASS*SHORT,Municipal Central,,,,,,,"Pl. de Magúncia, 1",València,,Espanya,46018,(96) 3525478 EXT. 4580,LIBRARY*PHONE_LOC*MAIN,,,,,,,,,,9-14 h dilluns a divendres,,,,LIBRARY*CALL_TYPE*V,2008,LS HR,,,,LIBRARY*CLASS*PUBL,,,,,,,,,,,,,,,,,,,,LIBRARY*RELATED_BIBCLASS*TRA,BITECA bibid 8626,,118,,,,,,,,,,,"Col·leccions Carola Reig, Barberá Martí, Churat, Martí Grajales, Sanchis Pertegaz i Sastre",,2001-03-24,AVENOZA,2024-05-28,SORIANO,UNIVERSAL*INTERNET_CLASS*EMA,bcentral@valencia.es,,,València: Municipal Central
BITECA libid 1267,LIBRARY*NAME_CLASS*SHORT,Archivo de Protocolos,,,,,,,"Av. de la Universidad, s/n",Oñati,,Espanya,20560,943 781205,LIBRARY*PHONE_LOC*MAIN,,M. Luisa,Múgica,,,Archivera,,,,"8,15 - 14,15 dilluns i de dimecres a divendres; 8,15 - 14,15 i 16,15 - 19,15 dimarts des del mes d’octubre fins al mes de maig; a partir de juny 8,15 - 13,45 de",,,,,,,,,,LIBRARY*CLASS*PUBL,,,,,,,,,,,,,,,,,,,,LIBRARY*RELATED_BIBCLASS*CAT,BITECA bibid 4755,,,,,,,,,,,,,"per a la consulta del fons Oñati, cal demanar autorització prèvia per escrit",,2001-05-25,AVENOZA,2014-01-05,FAULHABER,,,,,Oñati: Archivo de Protocolos
BITECA libid 1268,LIBRARY*NAME_CLASS*SHORT,Monestir de Pedralbes,,,,,,,,Barcelona,,Espanya,,,,,,,,,,,,,,,,,,,,,,,LIBRARY*CLASS*ECCL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2001-05-25,AVENOZA,2024-06-04,TRIADO,,,,,Barcelona: Monestir de Pedralbes
BITECA libid 1269,LIBRARY*NAME_CLASS*SHORT,Arxiu Municipal,,,,,,,,Eivissa,,Espanya,,,,,,,,,,,,,,,,,LIBRARY*CALL_TYPE*V,2004-09,E. Roig,,,,LIBRARY*CLASS*PUBL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2002-01-16,AVENOZA,2010-08-16,AVENOZA,,,,,Eivissa: Arxiu Municipal
BITECA libid 1270,LIBRARY*NAME_CLASS*SHORT,Histórica Municipal,,,,,,,"Conde-Duque, 11",Madrid,,Espanya,28015,915885737,LIBRARY*PHONE_LOC*FAX,,,,,,,,,,,,,,,,,,,BHMM,LIBRARY*CLASS*PUBL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2002-01-16,AVENOZA,2010-08-16,AVENOZA,,,,,Madrid: Histórica Municipal
BITECA libid 1271,LIBRARY*NAME_CLASS*SHORT,Pública,,,,,,,"San José de Calasanz, 14",Albacete,,Espanya,02002,967590342,LIBRARY*PHONE_LOC*MAIN,,,,,,,,,,dilluns a divendres de 9h a 21h,,,,,,,,,,LIBRARY*CLASS*PUBL,,,,,,,,,,,,,,,,,,,,LIBRARY*RELATED_BIBCLASS*CAT,BITECA bibid 4783,,,,,,,,,,,,,,,2002-01-16,AVENOZA,2010-08-20,AVENOZA,UNIVERSAL*INTERNET_CLASS*EMA,jmcruz@jccm.es,,,Albacete: Pública
BITECA libid 1272,LIBRARY*NAME_CLASS*SHORT,Pontificia Comillas,,,,,,,"Universidad de Comillas, 5",Cantoblanco,,Espanya,28049,917341650,LIBRARY*PHONE_LOC*MAIN,,,,,,,,,,,,,,,,,,,,LIBRARY*CLASS*ECCL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2002-01-16,AVENOZA,2010-08-20,AVENOZA,,,,,Cantoblanco: Pontificia Comillas
BITECA libid 1273,LIBRARY*NAME_CLASS*SHORT,M. Plantin,,,,,,,Vrijdagmarkt 22,Antwerpen,,België,2000,32 03 221 1450,LIBRARY*PHONE_LOC*MAIN,,,,,,,,,,dilluns a divendres de 9:30h a 16:30h,,,,,,,,,,LIBRARY*CLASS*PUBL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,accés gratüit només a la {I}Reading Room{/I}. S’aconsella demanar els llibres amb anterioritat per e-mail. Per informació sobre l’arxiu s’ha de contactar amb Dirk Imhof (dirk.imhof@stad.antwerpen.be) o Pierre Meulepas (pierre.meulepas@stad.antwerpen.be).<br /><br />The main entrance of the museum is closed on Mondays and before 10:00. Please ring at the door underneath the inscription “Stedelijk Prentenkabinet” on the right from the main entrance.,,2002-01-21,AVENOZA,2024-06-04,TRIADO,UNIVERSAL*INTERNET_CLASS*EMA,museum.platin.moretus@stad.antwerpen.be,,,Antwerpen: M. Plantin
BITECA libid 1274,LIBRARY*NAME_CLASS*SHORT,Uztarroz,,,,,,,,Saragossa,,Espanya,,,,,,,,,,,,,,,,,,,,,,,LIBRARY*CLASS*PRIV,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"estaria formada pels llibres que foren del cronista, alguns dels quals provenen dels de Francisco Gurrea",,2002-01-22,AVENOZA,2024-06-04,TRIADO,,,,,Saragossa: Uztarroz
BITECA libid 1275,LIBRARY*NAME_CLASS*SHORT,Monasterio,,,,,,,Monasterio de Santa María de la Vid. Orden de San Agustín,La Vid,,Espanya,09491,,,,José Serafín,De la Hoz,,P.,bibliotecari,,,,dilluns a divendres de 10 a 13 h i de 16 a 19 h,,,,LIBRARY*CALL_TYPE*V,2003,F. Crosas,,,,LIBRARY*CLASS*ECCL,,,,,,,,,,,,,,,,,,,,LIBRARY*RELATED_BIBCLASS*TRA,BITECA bibid 4796,,,,,,,,,,,,,,,2002-02-08,AVENOZA,2017-01-25,AVENOZA,,,,,La Vid: Monasterio
BITECA libid 1276,LIBRARY*NAME_CLASS*SHORT,National Library of Scotland,,,,,,,George IV Bridge,Edinburgh,Scotland,United Kingdom,EH1 1EW,44 0131 623 3700,LIBRARY*PHONE_LOC*MAIN,,,,,,,,,,"dilluns, dimarts, dijous i divendres de 9.30h a 20.30",,,,,,,,,,LIBRARY*CLASS*PUBL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Catàleg consultat a internet; una part del fons del la NLS (Edimburg) procedeix de la biblioteca del col·legi d’Advocats de la mateixa ciutat,,2002-05-10,AVENOZA,2017-06-10,AVENOZA,UNIVERSAL*INTERNET_CLASS*EMA,enquires@nls.uk,,,Edinburgh: National Library of Scotland
BITECA libid 1277,LIBRARY*NAME_CLASS*SHORT,Arxius mallorquins,,,,,,,,Desconeguda,,Espanya,,,,,,,,,,,,,,,,,,,,,,,LIBRARY*CLASS*OTHR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2002-09-03,AVENOZA,2011-11-16,AVENOZA,,,,,Desconeguda: Arxius mallorquins
BITECA libid 1278,LIBRARY*NAME_CLASS*CURRENT,Bibliothèque de l’Arsenal,,,,,,,"1, rue Sully",Paris,,France,75004,33 (0)1 42774421,LIBRARY*PHONE_LOC*MAIN,,,¿¿,,,Directeur,,,,10-18h dill. a dis,,,,LIBRARY*CALL_TYPE*V,2004-07,,,,,LIBRARY*CLASS*PUBL,,,,,,,,,,,,,,,,,,,,LIBRARY*RELATED_BIBCLASS*CAT,BITECA bibid 4265,,,,,,,,,,,,,"serveixen fins a les 17h, dis. fins a les 16h. Transports: Metro L. 7 (Sully-Morland). Bus 67, 86 i 87",,2002-09-12,AVENOZA,2010-08-20,AVENOZA,,,,,Paris: Arsenal
BITECA libid 1279,LIBRARY*NAME_CLASS*SHORT,Estudis Ilerdencs,,,,,,,"Pl. de la Catedral, s/n",Lleida,,Espanya,25002,(973) 27 15 00,LIBRARY*PHONE_LOC*MAIN,,,,,,,,,,dll-dv: 9-15h,,,,,,,,,,LIBRARY*CLASS*PUBL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2002-09-20,AVENOZA,2011-10-25,AVENOZA,UNIVERSAL*INTERNET_CLASS*URL,http://www.fpiei.es,,,Lleida: Estudis Ilerdencs
BITECA libid 1280,LIBRARY*NAME_CLASS*SHORT,Arxiu Capitular,,,,,,,"Palau Episcopal, Plaça del Palau, 1",Solsona,,Espanya,25280,973482101,LIBRARY*PHONE_LOC*MAIN,,,,,,,,,,,,,,,,,,,,LIBRARY*CLASS*ECCL,,,,,,,,,,,,,,,,,,,,LIBRARY*RELATED_BIBCLASS*TRA,BITECA bibid 3630,,118,,,,,,,,,,,,,2002-09-20,AVENOZA,2024-06-04,TRIADO,,,,,Solsona: Arxiu Capitular
BITECA libid 1281,LIBRARY*NAME_CLASS*SHORT,José Cabanis,,,,,,,,Toulouse,,France,,,,,,,,,,,,,,,,,LIBRARY*CALL_TYPE*V,2002,JM,,,,LIBRARY*CLASS*PUBL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2002-11-13,AVENOZA,2024-06-06,TRIADO,,,,,Toulouse: José Cabanis
BITECA libid 1282,LIBRARY*NAME_CLASS*SHORT,Médiathèque Emile Zola,,,,,,,"218, Boulevard de l’Aeroport Internationale",Montpellier,,France,34000,04 67348700,LIBRARY*PHONE_LOC*FAX,,,,,,,,,,"Dma. i Dv. 12 a 18,30, Dme 10 a 18,30, Dj. 12 a 21, Ds 10 a 17,30",,,,,,,,,,LIBRARY*CLASS*PUBL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,biblioteca fundada a partir d’exemplars llegats per testament de Charles Vallat,,2002-11-13,AVENOZA,2024-04-16,TRIADO,,,,,Montpellier: Médiathèque Emile Zola
BITECA libid 1283,LIBRARY*NAME_CLASS*SHORT,Braidense,,,,,,,Via Brera 28,Milano,,Italia,20121,39 02 86460907,LIBRARY*PHONE_LOC*MAIN,,,,,,,,,,de dilluns a divendres de 8.30h a 18h,,,,,,,,,,LIBRARY*CLASS*PUBL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2002-11-17,AVENOZA,2014-04-23,AVENOZA,UNIVERSAL*INTERNET_CLASS*EMA,info@braidense.it,,,Milano: Braidense
BITECA libid 1284,LIBRARY*NAME_CLASS*SHORT,Thomas Dobrée,,,,,,,,Nantes,,France,,,,,,,,,,,,,,,,,LIBRARY*CALL_TYPE*V,2002,JM,,,,LIBRARY*CLASS*PUBL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2002-11-17,AVENOZA,2010-08-20,AVENOZA,,,,,Nantes: Thomas Dobrée
BITECA libid 1285,LIBRARY*NAME_CLASS*SHORT,Municipale,,,,,,,Rue Stanislas 43,Nancy,,France,54042,03 83373883,LIBRARY*PHONE_LOC*MAIN,,,,,,,,,,de dimarts a divendres de 9h a 19h,"dilluns i diumenge, tots els festius i la primera quinzena d’agost",,,LIBRARY*CALL_TYPE*V,2002,JM,,,,LIBRARY*CLASS*PUBL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2002-11-18,AVENOZA,2011-11-16,AVENOZA,UNIVERSAL*INTERNET_CLASS*EMA,bmnancy@mairie-nancy.fr,,,Nancy: Municipale
BITECA libid 1286,LIBRARY*NAME_CLASS*SHORT,Municipale,,,,,,,Boulevard Vivier-Merle 30,Lyon,,France,69431,04 78621800,LIBRARY*PHONE_LOC*MAIN,,,,,,,,,,,,,,LIBRARY*CALL_TYPE*V,2002,JM,,,,LIBRARY*CLASS*PUBL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2002-11-18,AVENOZA,2011-11-16,AVENOZA,UNIVERSAL*INTERNET_CLASS*EMA,bm@bm-lyon.fr,,,Lyon: Municipale
BITECA libid 1287,LIBRARY*NAME_CLASS*SHORT,Municipale,,,,,,,Rue de l’École de Droit 3 à 7,Dijon,,France,F 21000,33 0380488230,LIBRARY*PHONE_LOC*MAIN,,Marie-Paule,Rolin,,,directora,,mprolin@ville-dijon.fr,,,,,,LIBRARY*CALL_TYPE*V,2002,JM,,,,LIBRARY*CLASS*PUBL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2002-11-18,AVENOZA,2011-11-16,AVENOZA,,,,,Dijon: Municipale
