BIOID,NAME_CLASS,NAME_FIRST,NAME_LAST,NAME_NUMBER,NAME_HONORIFIC,NAME_EPITHET,NAME_Q,NAME_BD,NAME_BDQ,NAME_ED,NAME_EDQ,NAME_BASIS,TITLE,TITLE_NUMBER,TITLE_CONNECTOR,TITLE_GEOID,TITLE_Q,TITLE_BD,TITLE_BDQ,TITLE_ED,TITLE_EDQ,TITLE_BASIS,MILESTONE_CLASS,MILESTONE_DETAIL,MILESTONE_Q,MILESTONE_GEOID,MILESTONE_GEOIDQ,MILESTONE_BD,MILESTONE_BDQ,MILESTONE_ED,MILESTONE_EDQ,MILESTONE_BASIS,AFFILIATION_CLASS,AFFILIATION_TYPE,AFFILIATION_Q,AFFILIATION_GEOID,AFFILIATION_GEOIDQ,AFFILIATION_BD,AFFILIATION_BDQ,AFFILIATION_ED,AFFILIATION_EDQ,AFFILIATION_BASIS,SEX,RELATED_BIOCLASS,RELATED_BIODETAIL,RELATED_BIOID,RELATED_BIOIDQ,RELATED_BIOBD,RELATED_BIOBDQ,RELATED_BIOED,RELATED_BIOEDQ,RELATED_BIOBASIS,RELATED_INSCLASS,RELATED_INSDETAIL,RELATED_INSID,RELATED_INSIDQ,RELATED_INSBD,RELATED_INSBDQ,RELATED_INSED,RELATED_INSEDQ,RELATED_INSBASIS,RELATED_BIBCLASS,RELATED_BIBID,RELATED_BIBVOL,RELATED_BIBLOC,RELATED_BIBITEM,RELATED_MANCLASS,RELATED_MANID,RELATED_MANVOL,RELATED_MANLOC,RELATED_MANITEM,SUBJECT_GEOID,SUBJECT_INSID,SUBJECT_SUBID,PERIOD_BD,PERIOD_BDQ,PERIOD_ED,PERIOD_EDQ,PERIOD_BASIS,NOTES,VERIFY,ENTERED,ENTERED_BY,UPDATED,UPDATED_BY,INTERNET_CLASS,INTERNET_ADDRESS,INTERNET_SERVICE,INTERNET_LASTSEEN,MONIKER
BITECA bioid 2668,BIOGRAPHY*NAME_CLASS*NATV,Juan,Díaz de la Guerra,,,,,,,,,,BIOGRAPHY*TITLE*BISBE,,BIOGRAPHY*TITLE_CONNECTOR*DE,BITECA geoid 1014,,,,,,,BIOGRAPHY*MILESTONE_CLASS*BOR,,,,,1726-07-05,,,,Wikidata,BIOGRAPHY*AFFILIATION_CLASS*PRO,BIOGRAPHY*AFFILIATION_CLASS!PRO*CLERGUESECULAR,,,,,,,,,BIOGRAPHY*SEX*M,,,,,,,,,,BIOGRAPHY*RELATED_INSCLASS*FUN,,BITECA insid 1304,,,,,,,BIOGRAPHY*RELATED_BIBCLASS*TRA,BITECA bibid 8556,,,Q18222846,,,,,,,,,,,,,,,,1997-08-25,AVENOZA,2023-09-21,TRIADO,UNIVERSAL*INTERNET_CLASS*URL,https://www.wikidata.org/wiki/Q18222846,,2023-09-20,"Juan Díaz de la Guerra, Bisbe de Ciutat de Mallorca"
BITECA bioid 2669,BIOGRAPHY*NAME_CLASS*NATV,A. de,Muntanyans,,,,,,,,,,,,,,,,,,,,BIOGRAPHY*MILESTONE_CLASS*FLO,,,,,1400,,1500,[?],,BIOGRAPHY*AFFILIATION_CLASS*PRO,BIOGRAPHY*AFFILIATION_CLASS!PRO*POETA,,,,,,,,,BIOGRAPHY*SEX*M,BIOGRAPHY*RELATED_BIOCLASS*AMIC,,BITECA bioid 2615,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1997-08-25,AVENOZA,,,,,,,"A. de Muntanyans, poeta"
BITECA bioid 2670,BIOGRAPHY*NAME_CLASS*NATV,Joan d’,Olivella,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,BIOGRAPHY*AFFILIATION_CLASS*PRO,BIOGRAPHY*AFFILIATION_CLASS!PRO*POETA,,,,,,,,,BIOGRAPHY*SEX*M,BIOGRAPHY*RELATED_BIOCLASS*AMIC,,BITECA bioid 2669,,,,,,,,,,,,,,,,BIOGRAPHY*RELATED_BIBCLASS*VID,BITECA bibid 8556,,,Q85434569,,,,,,,,,,,,,,,,1997-08-25,AVENOZA,2023-09-15,TRIADO,UNIVERSAL*INTERNET_CLASS*URL,https://www.wikidata.org/wiki/Q85434569,,2023-09-15,"Joan d’ Olivella, poeta"
BITECA bioid 2671,BIOGRAPHY*NAME_CLASS*NATV,Armand Jean Du Plessis de,Richelieu,,,,,,,,,,,,,,,,,,,,BIOGRAPHY*MILESTONE_CLASS*BOR,,,BITECA geoid 1077,,1585-09-09,,,,Wikidata,BIOGRAPHY*AFFILIATION_CLASS*PRO,BIOGRAPHY*AFFILIATION_CLASS!PRO*POLÍTIC,,,,,,,,,BIOGRAPHY*SEX*M,BIOGRAPHY*RELATED_BIOCLASS*PATRÓ,,BITECA bioid 1634,,,,,,,,,,,,,,,,BIOGRAPHY*RELATED_BIBCLASS*TRA,BITECA bibid 8556,,,Q26702,,,,,,,,,,,,,,,,1997-08-25,AVENOZA,2023-11-09,TRIADO,UNIVERSAL*INTERNET_CLASS*URL,https://www.wikidata.org/wiki/Q26702,,2023-11-08,"Armand Jean Du Plessis de Richelieu, polític"
BITECA bioid 2672,BIOGRAPHY*NAME_CLASS*NATV,Ramon,Novell,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,BIOGRAPHY*AFFILIATION_CLASS*PRO,BIOGRAPHY*AFFILIATION_CLASS!PRO*POETA,,,,,,,,,BIOGRAPHY*SEX*M,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1997-08-26,AVENOZA,1997-08-26,AVENOZA,,,,,"Ramon Novell, poeta"
BITECA bioid 2673,BIOGRAPHY*NAME_CLASS*NATV,Isabel,Suaris,,,,,,,,,,,,,,,,,,,,BIOGRAPHY*MILESTONE_CLASS*BOR,,,BITECA geoid 1002,,,,,,,BIOGRAPHY*AFFILIATION_CLASS*PRO,BIOGRAPHY*AFFILIATION_CLASS!PRO*NOBLE,,,,,,,,,BIOGRAPHY*SEX*F,BIOGRAPHY*RELATED_BIOCLASS*CORRESPONSAL,,BITECA bioid 1101,,,,,,,,,,,,,,,,BIOGRAPHY*RELATED_BIBCLASS*TRA,BITECA bibid 5458,,,Q20003266,,,,,,,,,,,,,,,,1997-08-26,AVENOZA,2023-09-19,TRIADO,UNIVERSAL*INTERNET_CLASS*URL,https://www.wikidata.org/wiki/Q20003266,,2023-09-19,"Isabel Suaris, noble"
BITECA bioid 2674,BIOGRAPHY*NAME_CLASS*NATV,Monpalaua d’,Escrivà,,,,,,,,,,,,,,,,,,,,BIOGRAPHY*MILESTONE_CLASS*FLO,,,BITECA geoid 1002,,1494,,,,,,,,,,,,,,,BIOGRAPHY*SEX*F,BIOGRAPHY*RELATED_BIOCLASS*MULLER,,BITECA bioid 1141,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1997-08-26,AVENOZA,2018-04-06,AVENOZA,,,,,Monpalaua d’ Escrivà (Floruit València 1494)
BITECA bioid 2675,BIOGRAPHY*NAME_CLASS*NATV,,Regadell,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,BIOGRAPHY*AFFILIATION_CLASS*PRO,BIOGRAPHY*AFFILIATION_CLASS!PRO*POETA,,,,,,,,,BIOGRAPHY*SEX*M,BIOGRAPHY*RELATED_BIOCLASS*AMIC,,BITECA bioid 1897,,,,,,contemporanis,,,,,,,,,,BIOGRAPHY*RELATED_BIBCLASS*TRA,BITECA bibid 1484,19,,s/v,,,,,,,,,,,,,,"es documenta un Lluís de Rajadell, cavaller (mort d. 1409), camarlenc del rei Martí I de Sicília i serví també a Joan I el Caçador i a Martí l’Humà. També un Manuel de Rajadell, cavaller (mort d. 1411), ambaixador del Parlament de Catalunya davant Martí l’Humà a Sicília, i procurador de la reina Maria de Luna entre altres càrrecs, homònim del frare a qui es dedicà la primera part del {I}Memorial del pecador remut{/I}. No hi ha dades suficients per identificar cap d’aquests personatges amb el poeta",,1997-08-27,AVENOZA,2018-04-06,AVENOZA,,,,,"Regadell, poeta"
BITECA bioid 2676,BIOGRAPHY*NAME_CLASS*NATV,Manuel de,Rajadell,,,,,,,,,,BIOGRAPHY*TITLE*CANONGE,,BIOGRAPHY*TITLE_CONNECTOR*DE,BITECA geoid 1001,,,,,,,BIOGRAPHY*MILESTONE_CLASS*RES,,,BITECA geoid 1001,,,,,,,BIOGRAPHY*AFFILIATION_CLASS*PRO,BIOGRAPHY*AFFILIATION_CLASS!PRO*CLERGUESECULAR,,,,,,,,,BIOGRAPHY*SEX*M,,,,,,,,,,BIOGRAPHY*RELATED_INSCLASS*CAN,,BITECA insid 1042,,,,,,,,,,,,,,,,,,,,,,,,,,,1997-08-27,AVENOZA,2018-04-06,AVENOZA,,,,,"Manuel de Rajadell, Canonge de Barcelona"
BITECA bioid 2677,BIOGRAPHY*NAME_CLASS*NATV,Francesc,Burguès de Viladecans,,,,,,,,,,,,,,,,,,,,BIOGRAPHY*MILESTONE_CLASS*FLO,,,BITECA geoid 1001,,1414,,,,ciutadà,BIOGRAPHY*AFFILIATION_CLASS*PRO,BIOGRAPHY*AFFILIATION_CLASS!PRO*POLÍTIC,,,,,,,,,BIOGRAPHY*SEX*M,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1997-08-27,AVENOZA,2007-07-02,AVENOZA,,,,,"Francesc Burguès de Viladecans, polític"
BITECA bioid 2678,BIOGRAPHY*NAME_CLASS*NATV,Ricard,,,,,,,,,,,,,,,,,,,,,BIOGRAPHY*MILESTONE_CLASS*FLO,,,,,1475,[?],,,,BIOGRAPHY*AFFILIATION_CLASS*PRO,BIOGRAPHY*AFFILIATION_CLASS!PRO*POETA,,,,,,,,,BIOGRAPHY*SEX*M,BIOGRAPHY*RELATED_BIOCLASS*OTHER,,BITECA bioid 1162,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1997-08-27,AVENOZA,2018-04-06,AVENOZA,,,,,"Ricard, poeta"
BITECA bioid 2679,BIOGRAPHY*NAME_CLASS*NATV,Jaume,Ripoll,,,,,,,,,,,,,,,,,,,,BIOGRAPHY*MILESTONE_CLASS*BOR,,,BITECA geoid 1268,,1419,,,,,BIOGRAPHY*AFFILIATION_CLASS*PRO,BIOGRAPHY*AFFILIATION_CLASS!PRO*ADVOCAT,,,,,,,,,BIOGRAPHY*SEX*M,BIOGRAPHY*RELATED_BIOCLASS*OTHER,,BITECA bioid 2063,,,,,,,,,,,,,,,,BIOGRAPHY*RELATED_BIBCLASS*TRA,BITECA bibid 8556,,,Q85957396,,,,,,,,,,,,,,,,1997-08-27,AVENOZA,2023-11-28,TRIADO,UNIVERSAL*INTERNET_CLASS*URL,https://www.wikidata.org/wiki/Q85957396,,2023-11-28,"Jaume Ripoll, advocat"
BITECA bioid 2680,BIOGRAPHY*NAME_CLASS*NATV,,Rocafort,,BIOGRAPHY*NAME_HONORIFIC*MESTRE,,,,,,,,,,,,,,,,,,,,,,,,,,,,BIOGRAPHY*AFFILIATION_CLASS*PRO,BIOGRAPHY*AFFILIATION_CLASS!PRO*POETA,,,,,,,,,BIOGRAPHY*SEX*M,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1997-08-28,AVENOZA,1999-09-12,AVENOZA,,,,,"Rocafort (Mestre), poeta"
BITECA bioid 2681,BIOGRAPHY*NAME_CLASS*NATV,Lluís,Roís,,,,,,,,,,,,,,,,,,,,BIOGRAPHY*MILESTONE_CLASS*FLO,,,BITECA geoid 1002,,1486,,,,,BIOGRAPHY*AFFILIATION_CLASS*PRO,BIOGRAPHY*AFFILIATION_CLASS!PRO*POETA,,,,,,,,,BIOGRAPHY*SEX*M,,,,,,,,,,,,,,,,,,,BIOGRAPHY*RELATED_BIBCLASS*TRA,BITECA bibid 3375,,70,Q85434545,,,,,,,,,,,,,,guanyà la joia del massapà a València el 1486,,1997-08-28,AVENOZA,2023-10-10,TRIADO,UNIVERSAL*INTERNET_CLASS*URL,https://www.wikidata.org/wiki/Q85434545,,2023-10-10,"Lluís Roís, poeta"
BITECA bioid 2682,BIOGRAPHY*NAME_CLASS*NATV,Joan,Roís de Corella i Llançol de Romaní,,,,,,,,,,BIOGRAPHY*TITLE*COMTE,BIOGRAPHY*TITLE_NUMBER*2.,BIOGRAPHY*TITLE_CONNECTOR*DE,BITECA geoid 1151,,,,,,,BIOGRAPHY*MILESTONE_CLASS*RES,,,BITECA geoid 1002,,1484,d.,,,,BIOGRAPHY*AFFILIATION_CLASS*PRO,BIOGRAPHY*AFFILIATION_CLASS!PRO*NOBLE,,,,,,,,,BIOGRAPHY*SEX*M,BIOGRAPHY*RELATED_BIOCLASS*CAMBRER,,BITECA bioid 1015,,,,,,,BIOGRAPHY*RELATED_INSCLASS*GOV,,BITECA insid 1070,,1448,,1479,,,BIOGRAPHY*RELATED_BIBCLASS*TRA,BITECA bibid 8556,,,Q11927926,,,,,,,,,,,,,,,,1997-08-28,AVENOZA,2023-11-09,TRIADO,UNIVERSAL*INTERNET_CLASS*URL,https://www.wikidata.org/wiki/Q11927926,,2023-11-09,"Joan Roís de Corella i Llançol de Romaní, 2n. Comte de Comtat de Cocentaina"
BITECA bioid 2683,BIOGRAPHY*NAME_CLASS*NATV,Joan,Salom,,BIOGRAPHY*NAME_HONORIFIC*PREVERE,,,,,,,,,,,,,,,,,,BIOGRAPHY*MILESTONE_CLASS*FLO,,,,,1458,,,,,BIOGRAPHY*AFFILIATION_CLASS*PRO,BIOGRAPHY*AFFILIATION_CLASS!PRO*CLERGUESECULAR,,,,,,,,,BIOGRAPHY*SEX*M,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1997-08-28,AVENOZA,2007-07-02,AVENOZA,,,,,"Joan Salom (Prevere), clergue secular"
BITECA bioid 2684,BIOGRAPHY*NAME_CLASS*NATV,Joan de,Sanasses,,,,,,,,,Parramon,,,,,,,,,,,,,,,,,,,,,BIOGRAPHY*AFFILIATION_CLASS*PRO,BIOGRAPHY*AFFILIATION_CLASS!PRO*POETA,,,,,,,,,BIOGRAPHY*SEX*M,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1997-08-28,AVENOZA,1997-08-28,AVENOZA,,,,,"Joan de Sanasses, poeta"
BITECA bioid 2685,BIOGRAPHY*NAME_CLASS*NATV,Ausiàs,Sant Joan,,,,,,,,,,,,,,,,,,,,BIOGRAPHY*MILESTONE_CLASS*FLO,,,BITECA geoid 1027,[?],1488,,1498,,segons Ferrando procedia de Morella o del Maestrat,BIOGRAPHY*AFFILIATION_CLASS*PRO,BIOGRAPHY*AFFILIATION_CLASS!PRO*POETA,,,,,,,,,BIOGRAPHY*SEX*M,,,,,,,,,,,,,,,,,,,BIOGRAPHY*RELATED_BIBCLASS*TRA,BITECA bibid 3375,,61,Q85434541,,,,,,,,,,,,,,Documentat com a escrivent el 1488 i com a notari el 1499,,1997-08-28,AVENOZA,2023-09-13,TRIADO,UNIVERSAL*INTERNET_CLASS*URL,https://www.wikidata.org/wiki/Q85434541,,2023-09-13,"Ausiàs Sant Joan, poeta"
BITECA bioid 2686,BIOGRAPHY*NAME_CLASS*NATV,Francí,Bussot,,,,,,,,,,,,,,,,,,,,BIOGRAPHY*MILESTONE_CLASS*FLO,,,BITECA geoid 1001,,1450,,1480,,Ciutadà,BIOGRAPHY*AFFILIATION_CLASS*PRO,BIOGRAPHY*AFFILIATION_CLASS!PRO*POETA,,,,,,,,,BIOGRAPHY*SEX*M,,,,,,,,,,BIOGRAPHY*RELATED_INSCLASS*ESC,,BITECA insid 1078,,1458,,,,,BIOGRAPHY*RELATED_BIBCLASS*TRA,BITECA bibid 8556,,,Q85433264,,,,,,,,,,,,,,,,1997-08-29,AVENOZA,2023-09-21,TRIADO,UNIVERSAL*INTERNET_CLASS*URL,https://www.wikidata.org/wiki/Q85433264,,2023-09-21,"Francí Bussot, poeta"
BITECA bioid 2687,BIOGRAPHY*NAME_CLASS*NATV,Alfons de,Cardona i de Villena,,,,,,,,,,BIOGRAPHY*TITLE*COMTE,,BIOGRAPHY*TITLE_CONNECTOR*DE,BITECA geoid 1449,[?],1439,,,,,BIOGRAPHY*MILESTONE_CLASS*FLO,,,,,1435,,,,,,,,,,,,,,,BIOGRAPHY*SEX*M,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1997-08-29,AVENOZA,2024-03-07,SORIANO,,,,,"Alfons de Cardona i de Villena, Comte de Reggio [1439]"
BITECA bioid 2688,BIOGRAPHY*NAME_CLASS*NATV,Martí,Bellit,,,,,,,,,,,,,,,,,,,,BIOGRAPHY*MILESTONE_CLASS*FLO,,,BITECA geoid 1001,,1457,,,,,BIOGRAPHY*AFFILIATION_CLASS*PRO,BIOGRAPHY*AFFILIATION_CLASS!PRO*METGE,,,,,,,,,BIOGRAPHY*SEX*M,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Cirurgià, oferí una joia al Consistori de Barcelona el 1457",,1997-08-30,AVENOZA,,,,,,,"Martí Bellit, metge"
BITECA bioid 2689,BIOGRAPHY*NAME_CLASS*NATV,Serafí de,Centelles Riu Sec i Ximénez de Urrea,,,,,,,,,,BIOGRAPHY*TITLE*COMTE,BIOGRAPHY*TITLE_NUMBER*2.,BIOGRAPHY*TITLE_CONNECTOR*D’,BITECA geoid 1253,,,,,,,BIOGRAPHY*MILESTONE_CLASS*BOR,,,BITECA geoid 1445,,1536,,,,,BIOGRAPHY*AFFILIATION_CLASS*PRO,BIOGRAPHY*AFFILIATION_CLASS!PRO*POETA,,,,,,,,,BIOGRAPHY*SEX*M,BIOGRAPHY*RELATED_BIOCLASS*<SECRETARI,,BITECA bioid 1051,,,,,,,,,,,,,,,,BIOGRAPHY*RELATED_BIBCLASS*VID,BITECA bibid 8556,,,Q17362851,,,,,,,,,,,,,,,,1997-08-30,AVENOZA,2024-03-08,SORIANO,UNIVERSAL*INTERNET_CLASS*URL,https://www.wikidata.org/wiki/Q17362851,,2023-09-18,"Serafí de Centelles Riu Sec i Ximénez de Urrea, 2n. Comte d’Oliva"
BITECA bioid 2690,BIOGRAPHY*NAME_CLASS*NATV,Valescus de,Taranta,,,,,,,,,,,,,,,,,,,,BIOGRAPHY*MILESTONE_CLASS*BOR,,,BITECA geoid 1049,,1380,[?],1420,[?],,BIOGRAPHY*AFFILIATION_CLASS*PRO,BIOGRAPHY*AFFILIATION_CLASS!PRO*METGE,,,,,,,,,BIOGRAPHY*SEX*M,,,,,,,,,,,,,,,,,,,BIOGRAPHY*RELATED_BIBCLASS*VID,BITECA bibid 8556,,,Q326742,,,,,,,,,,,,,,,,1997-08-30,AVENOZA,2023-09-18,TRIADO,UNIVERSAL*INTERNET_CLASS*URL,https://www.wikidata.org/wiki/Q326742,,2023-09-18,"Valescus de Taranta, metge"
BITECA bioid 2691,BIOGRAPHY*NAME_CLASS*NATV,Joan,Vilar,,,,,,,,,,,,,,,,,,,,BIOGRAPHY*MILESTONE_CLASS*BOR,,,BITECA geoid 1001,,1440,[?],1475,[?],,BIOGRAPHY*AFFILIATION_CLASS*PRO,BIOGRAPHY*AFFILIATION_CLASS!PRO*JURISTA,,,,,,,,,BIOGRAPHY*SEX*M,,,,,,,,,,BIOGRAPHY*RELATED_INSCLASS*PRO,,BITECA insid 1260,,1459,,1461,,,BIOGRAPHY*RELATED_BIBCLASS*TRA,BITECA bibid 1484,23,121,sv,,,,,,,,,,,,,,,,1997-08-30,AVENOZA,2023-09-19,TRIADO,UNIVERSAL*INTERNET_CLASS*URL,https://www.wikidata.org/wiki/Q19300062,,2023-09-19,"Joan Vilar, jurista"
BITECA bioid 2692,BIOGRAPHY*NAME_CLASS*NATV,Serena,Sestorres,,,,,,,,,,,,,,,,,,,,BIOGRAPHY*MILESTONE_CLASS*FLO,,,,,1443,,1474,,,BIOGRAPHY*AFFILIATION_CLASS*ORD,BIOGRAPHY*AFFILIATION_CLASS!ORD*OCIST,,,,,,,,,BIOGRAPHY*SEX*F,,,,,,,,,,BIOGRAPHY*RELATED_INSCLASS*MONA,,BITECA insid 1244,,,,,,,,,,,,,,,,,,,,,,,,,,,1997-08-30,AVENOZA,2018-04-06,AVENOZA,,,,,"Serena Sestorres, OCist."
BITECA bioid 2693,BIOGRAPHY*NAME_CLASS*NATV,,Vilar Frau,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,BIOGRAPHY*AFFILIATION_CLASS*PRO,BIOGRAPHY*AFFILIATION_CLASS!PRO*POETA,,,,,,,,,BIOGRAPHY*SEX*M,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1997-08-30,AVENOZA,,,,,,,"Vilar Frau, poeta"
BITECA bioid 2694,BIOGRAPHY*NAME_CLASS*NATV,Lluís de,Vila-rasa,,BIOGRAPHY*NAME_HONORIFIC*MOSSÈN,,,,,,,Parramon,BIOGRAPHY*TITLE*CAVALLER,,,,,,,,,,BIOGRAPHY*MILESTONE_CLASS*FLO,,,BITECA geoid 1384,,1408,,1429,,Expedició militar,BIOGRAPHY*AFFILIATION_CLASS*PRO,BIOGRAPHY*AFFILIATION_CLASS!PRO*POETA,,,,,,,,,BIOGRAPHY*SEX*M,BIOGRAPHY*RELATED_BIOCLASS*SERVIDOR,,BITECA bioid 1148,,,,,,,,,,,,,,,,BIOGRAPHY*RELATED_BIBCLASS*TRA,BITECA bibid 1484,24,168,sv,,,,,,,,,,,,,,la identificació entre el personatge documentat entre 1408 i 1429 i relacionat amb els monarques i el poeta no és segura,,1997-08-30,AVENOZA,2023-11-16,TRIADO,UNIVERSAL*INTERNET_CLASS*URL,https://www.wikidata.org/wiki/Q65557074,,2023-11-15,"Lluís de Vila-rasa (Mossèn), Cavaller"
BITECA bioid 2695,BIOGRAPHY*NAME_CLASS*NATV,Berenguer de,Vilaregut,,BIOGRAPHY*NAME_HONORIFIC*FRA,,,,,,,Parramon,,,,,,,,,,,,,,,,,,,,,BIOGRAPHY*AFFILIATION_CLASS*PRO,BIOGRAPHY*AFFILIATION_CLASS!PRO*POETA,,,,,,,,,BIOGRAPHY*SEX*M,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1997-08-30,AVENOZA,1999-09-12,AVENOZA,,,,,"Berenguer de Vilaregut (Fra), poeta"
BITECA bioid 2696,BIOGRAPHY*NAME_CLASS*NATV,,Bernat,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,BIOGRAPHY*SEX*M,BIOGRAPHY*RELATED_BIOCLASS*OTHER,,BITECA bioid 1222,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1997-08-31,AVENOZA,2022-02-25,SORIANO,,,,,"Bernat, altre Jaume March"
BITECA bioid 2697,BIOGRAPHY*NAME_CLASS*NATV,Antonio,Cubello,,,,,,,,,,BIOGRAPHY*TITLE*MARQUÈS,,BIOGRAPHY*TITLE_CONNECTOR*D’,BITECA geoid 1444,,,,1455,,,BIOGRAPHY*MILESTONE_CLASS*BOR,,,BITECA geoid 1444,,1396,,,,,,,,,,,,,,,BIOGRAPHY*SEX*M,BIOGRAPHY*RELATED_BIOCLASS*MARIT,,BITECA bioid 2638,,,,,,,,,,,,,,,,BIOGRAPHY*RELATED_BIBCLASS*TRA,BITECA bibid 8556,,,Q85117519,,,,,,,,,,,,,,,,1997-09-11,AVENOZA,2023-10-09,TRIADO,UNIVERSAL*INTERNET_CLASS*URL,https://www.wikidata.org/wiki/Q85117519,,2023-10-09,"Antonio Cubello, Marquès d’Oristany [1455]"
BITECA bioid 2698,BIOGRAPHY*NAME_CLASS*NATV,Enrique,,BIOGRAPHY*NAME_NUMBER*IV,,,,,,,,,BIOGRAPHY*TITLE*REI,,BIOGRAPHY*TITLE_CONNECTOR*DE,BITECA geoid 1067,,,,,,,BIOGRAPHY*MILESTONE_CLASS*BOR,,,BITECA geoid 1263,,1425-01-05,,,,Wikidata,,,,,,,,,,,BIOGRAPHY*SEX*M,BIOGRAPHY*RELATED_BIOCLASS*<SERVIDOR,,BITECA bioid 1227,,,,,,,,,,,,,,,,BIOGRAPHY*RELATED_BIBCLASS*TRA,BITECA bibid 8556,,,Q310918,,,,,,,,,,,,,,,,1997-09-14,AVENOZA,2023-11-09,TRIADO,UNIVERSAL*INTERNET_CLASS*URL,https://www.wikidata.org/wiki/Q310918,,2023-11-08,"Enrique IV, Rei de Castella"
BITECA bioid 2699,BIOGRAPHY*NAME_CLASS*NATV,Vicent,Salvà i Pérez,,,,,,,,,GEC,,,,,,,,,,,BIOGRAPHY*MILESTONE_CLASS*BOR,,,BITECA geoid 1002,,1786,,1813,,,BIOGRAPHY*AFFILIATION_CLASS*PRO,BIOGRAPHY*AFFILIATION_CLASS!PRO*LLIBRETER,,,,,,,,,BIOGRAPHY*SEX*M,BIOGRAPHY*RELATED_BIOCLASS*PARE,,BITECA bioid 1515,,,,,,,,,,,,,,,,BIOGRAPHY*RELATED_BIBCLASS*TRA,BITECA bibid 3431,,32,,,,,,,,,,,,,,,"part de la seva biblioteca l’adquirí el Marquès d’Heredia. A la RAH hi ha una col·lecció anomenada “Salvá”, que sembla ser no procedeix de la biblioteca del llibreter, sinó que fou comprada per la “Junta de Aranceles” i ingressà a l’Academia en gener de 1835",,1997-09-14,AVENOZA,2023-09-21,TRIADO,UNIVERSAL*INTERNET_CLASS*URL,https://www.wikidata.org/wiki/Q3816870,,2023-09-20,"Vicent Salvà i Pérez, llibreter"
BITECA bioid 2700,BIOGRAPHY*NAME_CLASS*NATV,Ugo,Borgognoni da Lucca,,,,,,,,,,,,,,,,,,,,BIOGRAPHY*MILESTONE_CLASS*BOR,,,BITECA geoid 1037,,1160,[?],,,,BIOGRAPHY*AFFILIATION_CLASS*PRO,BIOGRAPHY*AFFILIATION_CLASS!PRO*METGE,,,,1160,?,1258,ca.,,BIOGRAPHY*SEX*M,BIOGRAPHY*RELATED_BIOCLASS*MESTRE,,BITECA bioid 2701,,,,,,,,,,,,,,,,BIOGRAPHY*RELATED_BIBCLASS*TRA,BITECA bibid 3365,,,Q1772416,,,,,,,,,,,,,,Cirurgià,,1997-10-03,AVENOZA,2023-09-18,TRIADO,UNIVERSAL*INTERNET_CLASS*URL,https://www.wikidata.org/wiki/Q1772416,,2023-09-18,"Ugo Borgognoni da Lucca, metge (1160? - 1258 ca.)"
BITECA bioid 2701,BIOGRAPHY*NAME_CLASS*NATV,Theodoricus,,,,,,,,,,Vedrani 1923,,,,,,,,,,,BIOGRAPHY*MILESTONE_CLASS*BOR,,,,,1205,[?],1280,,,BIOGRAPHY*AFFILIATION_CLASS*PRO,BIOGRAPHY*AFFILIATION_CLASS!PRO*CLERGUEREGULAR,,,,1205,?,1298,?,,BIOGRAPHY*SEX*M,BIOGRAPHY*RELATED_BIOCLASS*ALUMNE,,BITECA bioid 2700,,,,,,,,,,,,,,,,BIOGRAPHY*RELATED_BIBCLASS*TRA,BITECA bibid 3363,,,,,,,,,,,,,,,,,"Cirurgià, identificat sovint amb el fill bisbe d’Ugo Borgognoni",,1997-10-03,AVENOZA,2018-04-11,AVENOZA,,,,,"Theodoricus, clergue regular (1205? - 1298?)"
BITECA bioid 2702,BIOGRAPHY*NAME_CLASS*NATV,Paul,Methuen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,BIOGRAPHY*SEX*M,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1997-10-16,AVENOZA,,,,,,,Paul Methuen
