TEXID,TITLE_UNIFORM,TITLE_UNIFORM_BASIS,TITLE_VARIANT,TITLE_VARIANT_BASIS,TITLE_TRANSLATED,TITLE_TRANSLATED_BASIS,AUTHOR_IDP,AUTHOR_ID,AUTHOR_IDQ,AUTHOR_BASIS,INC_EXP_CLASS,INCIPIT,EXPLICIT,LANGUAGE_TEXT,LANGUAGE_ORIG,LANGUAGE_INTR,METRICS_LENGTH,METRICS_RHYME,MILESTONE_CLASS,MILESTONE_DETAIL,MILESTONE_GEOID,MILESTONE_GEOIDQ,MILESTONE_GEOBASIS,MILESTONE_BD,MILESTONE_BDQ,MILESTONE_ED,MILESTONE_EDQ,MILESTONE_BASIS,CLASS,TYPE,RELATED_BIOCLASS,RELATED_BIODETAIL,RELATED_BIOID,RELATED_BIOIDQ,RELATED_BIOBD,RELATED_BIOBDQ,RELATED_BIOED,RELATED_BIOEDQ,RELATED_BIOBASIS,RELATED_BIBCLASS,RELATED_BIBID,RELATED_BIBVOL,RELATED_BIBLOC,RELATED_BIBITEM,RELATED_MANCLASS,RELATED_MANID,RELATED_MANVOL,RELATED_MANLOC,RELATED_MANITEM,RELATED_UNICLASS,RELATED_UNIDETAIL,RELATED_UNIID,RELATED_UNIBASIS,SUBJECT_BIOID,SUBJECT_GEOID,SUBJECT_INSID,SUBJECT_SUBID,PERIOD_BD,PERIOD_BDQ,PERIOD_ED,PERIOD_EDQ,PERIOD_BASIS,NOTES,VERIFY,ENTERED,ENTERED_BY,UPDATED,UPDATED_BY,INTERNET_CLASS,INTERNET_ADDRESS,INTERNET_SERVICE,INTERNET_LASTSEEN,MONIKER
BITECA texid 2839,És pietat si be y voleu atendre,,,,,,Group 1,BITECA bioid 1040,,,UNIFORM_TITLE*INC_EXP_CLASS*TEXT,Es pietat si bey voleu atendre,viure lonch temps ab inportunitat,UNIFORM_TITLE*LANGUAGE_TEXT*CATALÀ,,,[I:] 10ï 10 10 10ï 10ï 10 10 10ï; [II:] 10ï 10ï 10ï 10ï 10ï 10ï 10ï 10ï,[I:] abbacbbc; [II:] abbacddc,UNIFORM_TITLE*MILESTONE_CLASS*W,,,,,,,1497,ad quem,,UNIFORM_TITLE*CLASS*VERS,,,,,,,,,,,,BITECA bibid 3109,2,221-2,154.12 (285:1),,,,,,,resposta a,BITECA texid 2838,,,,,BITECA subid 10021,,,,,,,Parramon; ed bas miquel i Planas ok;,1994-11-06,AVENOZA,2008-12-17,AVENOZA,,,,,"Joan Roís de Corella, Cavaller, És pietat si be y voleu atendre, escrit 1497 ad quem"
BITECA texid 2840,"Ab los peus verts, los vlls e çelles negres",,,,,,Group 1,BITECA bioid 1040,,,UNIFORM_TITLE*INC_EXP_CLASS*TEXT,"Ab los peus verts, los vlls e çelles negres",que yo per vos haja morir,UNIFORM_TITLE*LANGUAGE_TEXT*CATALÀ,,,"[154.1 (226:9), p. 203=] 10ï 10ï 10ï 10ï 10ï 10ï 10ï 10ï 10ï 10ï",abbacddcee,UNIFORM_TITLE*MILESTONE_CLASS*W,,,,,,,1497,ad quem,,UNIFORM_TITLE*CLASS*VERS,,,,,,,,,,,,BITECA bibid 3109,2,310,154.1 i 154.1a,,,,,,,,,,,,,BITECA subid 10021,,,,,,,ed bas Miquel i Planas ok; ok parramon;,1994-11-06,AVENOZA,2008-05-10,AVENOZA,,,,,"Joan Roís de Corella, Cavaller, Ab los peus verts, los vlls e çelles negres, escrit 1497 ad quem"
BITECA texid 2841,"{I}In vtroque jure{/I} gran doctor, com somies",,,,,,Group 1,BITECA bioid 1040,,,UNIFORM_TITLE*INC_EXP_CLASS*TEXT,"{I}In vtroque jure{/I} gran doctor, com somies","que, sens adob sen poran be seruir",UNIFORM_TITLE*LANGUAGE_TEXT*CATALÀ,,,10ï 10^ 10^ 10ï 10^ 10^ 10^ 10^,abbacddc,UNIFORM_TITLE*MILESTONE_CLASS*W,,,,,1458,,1466-09,ad quem,Riquer,UNIFORM_TITLE*CLASS*VERS,,UNIFORM_TITLE*RELATED_BIOCLASS*DEDICATARI,,BITECA bioid 2395,,,,,,,,BITECA bibid 3109,2,189,154.16 (219:347),,,,,,,,,,,,,BITECA subid 10119,,,,,,“vv. hipermètrics per cites en llatí al primer hemistiqui. vv. 16 i 17 invertits al ms.” (Parramon),Parramon ok; ed bas Miquel i Planas ok;,1994-11-06,AVENOZA,2012-01-28,App Service - MCR,,,,,"Joan Roís de Corella, Cavaller, In vtroque jure gran doctor, com somies, escrit 1466-09 ad quem"
BITECA texid 2842,Mos vlls tanquats per que altra no mire,,,,,,Group 1,BITECA bioid 1040,,,UNIFORM_TITLE*INC_EXP_CLASS*TEXT,Mos vlls tanquats per que altra no mire,sempre vixque per amar ab spera,UNIFORM_TITLE*LANGUAGE_TEXT*CATALÀ,,,10ï 10ï 10ï 10ï 10ï 10ï 10ï 10ï,abbacddc,UNIFORM_TITLE*MILESTONE_CLASS*W,,,,,,,1497,ad quem,,UNIFORM_TITLE*CLASS*VERS,,,,,,,,,,,,BITECA bibid 3109,2,182,154.21 (219:291),,,,,,,,,,,,,BITECA subid 10021,,,,,,,Parramon ok; ed bas Miquel i Planas ok;,1994-11-06,AVENOZA,2008-05-10,AVENOZA,,,,,"Joan Roís de Corella, Cavaller, Mos vlls tanquats per que altra no mire, escrit 1497 ad quem"
BITECA texid 2843,De bens e plaer tostemps abundos,,,,,,Group 1,BITECA bioid 1040,,,UNIFORM_TITLE*INC_EXP_CLASS*TEXT,De bens e plaer tostemps abundos,lo riure y ballar tinch per mon espos,UNIFORM_TITLE*LANGUAGE_TEXT*CATALÀ,,,5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5,abbcbcabdbefefdb,UNIFORM_TITLE*MILESTONE_CLASS*W,,,,,,,1497,ad quem,,UNIFORM_TITLE*CLASS*VERS,,,,,,,,,,,,BITECA bibid 3109,2,208,154.6 (245:1),,,,,,,,,,,,,BITECA subid 10119,,,,,,,Parramon ok; ed bas miquel i planas ok;,1994-11-06,AVENOZA,2008-10-28,ROVIRA,,,,,"Joan Roís de Corella, Cavaller, De bens e plaer tostemps abundos, escrit 1497 ad quem"
BITECA texid 2844,"Los qui amau, preneu aquesta çendra",,,,,,Group 1,BITECA bioid 1040,,,UNIFORM_TITLE*INC_EXP_CLASS*TEXT,"Los qui amau, preneu aquesta çendra",quel meu cor trist en quatre parts vol rompre,UNIFORM_TITLE*LANGUAGE_TEXT*CATALÀ,,,10ï 10ï 10ï 10ï 10ï 10ï 10ï 10ï 10ï 10ï,abcdefghij,UNIFORM_TITLE*MILESTONE_CLASS*W,,,,,,,1497,ad quem,,UNIFORM_TITLE*CLASS*VERS,,,,,,,,,,,,BITECA bibid 3109,2,215,154.17 (265:4),,,,,,,els vv. 1-10 d’aquesta composició s’insereixen en,BITECA texid 2130,,,,,BITECA subid 10119,,,,,,,Parramon ok; ed bas miquel i planas ok;,1994-11-06,AVENOZA,2008-05-10,AVENOZA,,,,,"Joan Roís de Corella, Cavaller, Los qui amau, preneu aquesta çendra, escrit 1497 ad quem"
BITECA texid 2845,Si [e]n lo mal temps la serena be canta,,,,,,Group 1,BITECA bioid 1040,,,UNIFORM_TITLE*INC_EXP_CLASS*TEXT,Si [e]n lo mal temps la serena be canta,"mor, ja content de sa uida ser tanta",UNIFORM_TITLE*LANGUAGE_TEXT*CATALÀ,,,10ï 10ï 10ï 10ï 10ï 10 10 10ï,abbaacca,UNIFORM_TITLE*MILESTONE_CLASS*W,,,,,,,1497,ad quem,,UNIFORM_TITLE*CLASS*VERS,,,,,,,,,,,,BITECA bibid 3109,2,129,154.26 (164:14),,,,,,,,,,,,,BITECA subid 10119,,,,,,,"tot fet, amb ed bas Miquel i Planas;",1994-11-06,AVENOZA,2008-05-10,AVENOZA,,,,,"Joan Roís de Corella, Cavaller, Si [e]n lo mal temps la serena be canta, escrit 1497 ad quem"
BITECA texid 2846,Flor de saber de qui·l saber estilla,,,,,,Group 1,BITECA bioid 1040,,,UNIFORM_TITLE*INC_EXP_CLASS*TEXT,Fflor de saber de quil saber estilla,"al uostre cap, que james no vaçilla",UNIFORM_TITLE*LANGUAGE_TEXT*CATALÀ,,,10ï 10ï 10ï 10ï 10ï 10ï 10ï 10ï,abbaabba,UNIFORM_TITLE*MILESTONE_CLASS*W,,,,,,,1497,ad quem,,UNIFORM_TITLE*CLASS*VERS,,UNIFORM_TITLE*RELATED_BIOCLASS*DEDICATARI,,BITECA bioid 1581,,,,,,,,BITECA bibid 3109,2,125,154.15 (157:16),,,,,,,té resposta de,BITECA texid 2847,,,,,BITECA subid 10119,,,,,,,"tot fet, amb ed bas Miquel i Planas;",1994-11-06,AVENOZA,2012-01-28,App Service - MCR,,,,,"Joan Roís de Corella, Cavaller, Flor de saber de qui·l saber estilla, escrit 1497 ad quem"
BITECA texid 2847,Al que de saber sus metros atilla,,,,,,Group 1,BITECA bioid 1581,,,UNIFORM_TITLE*INC_EXP_CLASS*RUBR,Respon lo senyor prinçep,de quanto mas arde su pequenya favilla,UNIFORM_TITLE*LANGUAGE_TEXT*CASTELLÀ,,,"8, 4",,UNIFORM_TITLE*MILESTONE_CLASS*W,,,,,1455-06,[?],1461-09,[?],,UNIFORM_TITLE*CLASS*VERS,,,,,,,,,,,,,,,,,,,,,,,,,,,,BITECA subid 10119,,,,,,,,1994-11-06,AVENOZA,2008-01-16,ROVIRA,,,,,"Carles d’Aragó, Príncep de Viana, Al que de saber sus metros atilla, escrit 1455-06 [?] - 1461-09 [?]"
BITECA texid 2848,"Ma volentat, no menys freda que marbre",,,,,,Group 1,BITECA bioid 1101,,,UNIFORM_TITLE*INC_EXP_CLASS*TEXT,"Ma volentat, no menys freda que marbre",puix tant en vos la Teulegia pausa,UNIFORM_TITLE*LANGUAGE_TEXT*CATALÀ,,,10ï 10ï 10ï 10ï 10ï 10ï 10ï 10ï,ababcdcd,UNIFORM_TITLE*MILESTONE_CLASS*W,,,,,,,1497,[?],mort de Corella,UNIFORM_TITLE*CLASS*VERS,,UNIFORM_TITLE*RELATED_BIOCLASS*DEDICATARI,,BITECA bioid 1040,,,,,,,,BITECA bibid 3109,2,105,60.13 (131:65),,,,,,,té resposta de,BITECA texid 2849,,,,,BITECA subid 10021,,,,,,,"tot fet, amb ed bas Miquel i Planas;",1994-11-06,AVENOZA,2008-05-09,AVENOZA,,,,,"Bernat Fenollar, Prevere, Ma volentat, no menys freda que marbre, escrit 1497 [?]"
BITECA texid 2849,"Tres causes son que, ab fredor de marbre",,,,,,Group 1,BITECA bioid 1040,,,UNIFORM_TITLE*INC_EXP_CLASS*TEXT,"Tres causes son que, ab fredor de marbre","que parla flors, en rims pus verts que ledra",UNIFORM_TITLE*LANGUAGE_TEXT*CATALÀ,,,10ï 10ï 10ï 10ï 10ï 10ï 10ï 10ï,ababcdcd,UNIFORM_TITLE*MILESTONE_CLASS*W,,,,,,,1497,ad quem,,UNIFORM_TITLE*CLASS*VERS,,UNIFORM_TITLE*RELATED_BIOCLASS*DEDICATARI,,BITECA bioid 1101,,,,,,,,BITECA bibid 3109,2,105,154.29 (131:66),,,,,,,resposta a,BITECA texid 2848,,,,,BITECA subid 10021,,,,,,,"tot fet, amb ed bas Miquel i Planas;",1994-11-06,AVENOZA,2008-05-10,AVENOZA,,,,,"Joan Roís de Corella, Cavaller, Tres causes son que, ab fredor de marbre, escrit 1497 ad quem"
BITECA texid 2850,No fon tan gran dels juheus la temor,,,,,,Group 1,BITECA bioid 1040,,,UNIFORM_TITLE*INC_EXP_CLASS*TEXT,No fon tan gran dels juheus la temor,don me roman la uista no prou bona,UNIFORM_TITLE*LANGUAGE_TEXT*CATALÀ,,,[I:] 10 10ï 10ï 10 10ï 10ï 10ï 10ï; [II:] 10ï 10ï 10ï 10ï 10ï 10ï 10ï 10ï,[I:] abbabccb; [II:] abbacddc,UNIFORM_TITLE*MILESTONE_CLASS*W,,,,,,,1497,ad quem,,UNIFORM_TITLE*CLASS*VERS,,UNIFORM_TITLE*RELATED_BIOCLASS*DEDICATARI,,BITECA bioid 2447,[?],,,,,Riquer,,BITECA bibid 3109,2,221,154.23 (284:1),,,,,,,,,,,,,BITECA subid 10021,,,,,,"d’aquesta composició hi ha dos testimonis divergents, tal com sintetitza Martos: “Mentre que en el {I}Còdex de Maians{/I} (ff. 142{SS}r{ES}-142{SS}v{ES}) manca la segona cobla, en el {I}Còdex de Cambridge{/I} […] les tres estrofes duen a sobre el qualificatiu d’{I}esparsa{/I}. A més a més, Bohigas (1985: 40) i Carbonell (Roís de Corella, 1973) hi aporten diferents lectures. El primer s’inclina per pensar que el manuscrit del Trinity College té una cobla més, o sia, que és el mateix poema, mentre que Carbonell edita l’estrofa {I}afegida{/I} com una cobla esparsa i deixa la composició tal i com apareix en el manuscrit de la Biblioteca Universitària de València. Hi ha dues raons fonamentals que ens duen a mirar amb millors ulls, sense descartar l’altra lectura, l’opció de Bohigas: la coherència del poema amb una lectura de les tres estrofes unides i la tornada i, en segon lloc, el fet que l’apel·latiu {I}esparsa{/I} no és definitiu, ja que les dues cobles que tots dos crítics han admès que formen part d’un mateix poema també el duien” (p. 456 n. 17); en el nostre cas hem optat per mantenir com a punt de referència el text editat per Miquel i Planas, que té dues octaves més una tornada de quatre versos",ed bas Miquel i Planas ok; Parramon ok;,1994-11-06,AVENOZA,2012-01-28,App Service - MCR,,,,,"Joan Roís de Corella, Cavaller, No fon tan gran dels juheus la temor, escrit 1497 ad quem"
BITECA texid 2851,"Vn altre sent Pau No sou vos, mossenyer",,,,,,Group 1,BITECA bioid 1101,,,UNIFORM_TITLE*INC_EXP_CLASS*TEXT,"Vn altre sent Pau No sou vos, mossenyer",dun altre Terençi Nous loha la gent,UNIFORM_TITLE*LANGUAGE_TEXT*CATALÀ,,,5 5ï 5ï 5 5 5ï 5ï 5 5 5ï 5ï 5 5 5ï 5ï 5,abdcabcdefghefgh,UNIFORM_TITLE*MILESTONE_CLASS*W,,,,,,,1497,ad quem,,UNIFORM_TITLE*CLASS*VERS,,UNIFORM_TITLE*RELATED_BIOCLASS*DEDICATARI,,BITECA bioid 1040,,,,,,,,BITECA bibid 3109,2,210,60.22 (254:1),,,,,,,,,,,,,BITECA subid 10119,,,,,,"cobla de doble sentit, on es poden llegir els versos alternats",Parramon ok; ed bas Miquel i Planas ok;,1994-11-06,AVENOZA,2008-05-12,AVENOZA,,,,,"Bernat Fenollar, Prevere, Vn altre sent Pau No sou vos, mossenyer, escrit 1497 ad quem"
BITECA texid 2852,Lunari,,,,,,Group 1,BITECA bioid 1002,,,UNIFORM_TITLE*INC_EXP_CLASS*TEXT,Llunari. Compte de les llunes. Lluna prima. Feyt fon Adam,el malalt yuac sanara. Verum est,UNIFORM_TITLE*LANGUAGE_TEXT*CATALÀ,,,,,UNIFORM_TITLE*MILESTONE_CLASS*W,,,,,1401,[?],1500,[?],,UNIFORM_TITLE*CLASS*PROSA,,,,,,,,,,,,,,,,,,,,,,,,,,,,BITECA subid 10027,,,,,,,,1994-11-09,AVENOZA,2006-05-19,AVENOZA,,,,,"Desconegut, Lunari, escrit 1401 [?] - 1500 [?]"
BITECA texid 2853,Furs d’Aragó,,,,,,Group 1,BITECA bioid 1188,,,,,,UNIFORM_TITLE*LANGUAGE_TEXT*LLATÍ,,,,,UNIFORM_TITLE*MILESTONE_CLASS*M,,,,,1247,,,,,UNIFORM_TITLE*CLASS*LLEI.COL,,,,,,,,,,,,,,,,,,,,,,,,,,BITECA geoid 1050,,BITECA subid 10129,,,,,,,,1995-04-26,AVENOZA,2000-10-07,AVENOZA,,,,,"Jaume I, Comte de Barcelona ~ Ferran II, Rei de Corona d’Aragó… Furs d’Aragó, promulgat 1247"
BITECA texid 2854,Coblas de Nuestro Señor y de la gloriosa Santa Magdalena,,,,,,Group 1,BITECA bioid 1002,,,UNIFORM_TITLE*INC_EXP_CLASS*TEXT,Digues ortelano,como hace a mi Cristo,UNIFORM_TITLE*LANGUAGE_TEXT*CASTELLÀ,,,,,UNIFORM_TITLE*MILESTONE_CLASS*W,,,,,1500,,1600,,,UNIFORM_TITLE*CLASS*VERS,,,,,,,,,,,,,,,,,,,,,,,,,,,,BITECA subid 10021,,,,,,,,1995-05-12,AVENOZA,1996-04-04,AVENOZA,,,,,"Desconegut, Coblas de Nuestro Señor y de la gloriosa Santa Magdalena, escrit 1500 - 1600"
BITECA texid 2855,Oració. Contra mal temps,,,,,,Group 1,BITECA bioid 1002,,,,,,UNIFORM_TITLE*LANGUAGE_TEXT*CATALÀ,,,,,UNIFORM_TITLE*MILESTONE_CLASS*W,,,,,1400,[?],1500,[?],,UNIFORM_TITLE*CLASS*ORACIÓ,,,,,,,,,,,,,,,,,,,,,,,,,,,,BITECA subid 10004,,,,,,,,1995-05-26,AVENOZA,1996-04-04,AVENOZA,,,,,"Desconegut, Oració. Contra mal temps, escrit 1400 [?] - 1500 [?]"
BITECA texid 2856,Los qui passeu per la uia,,,,,,Group 1,BITECA bioid 1002,,,UNIFORM_TITLE*INC_EXP_CLASS*TEXT,Los qui passeu per la uia,no n’[h]i [h]a tal com es la mia,UNIFORM_TITLE*LANGUAGE_TEXT*CATALÀ,,,7 7ï 7 7ï 7ï 7 7 7ï,cdcdabba,UNIFORM_TITLE*MILESTONE_CLASS*W,,,,,1450,[?],1490,[?],,UNIFORM_TITLE*CLASS*VERS,,,,,,,,,,,,BITECA bibid 4064,,401-3,iii (ed. ref.),,,,,,,,,,,,,BITECA subid 10003,,,,,,,ed bas Moline ok; metrica ok;,1995-05-26,AVENOZA,2008-05-08,AVENOZA,,,,,"Desconegut, Los qui passeu per la uia, escrit 1450 [?] - 1490 [?]"
BITECA texid 2857,Ave Maria yoiosa,,,,,,Group 1,BITECA bioid 1002,,,UNIFORM_TITLE*INC_EXP_CLASS*TEXT,Ave Maria yoiosa | saluts vos venen del cel,deuant Jesus mon senyor | [¨siau la meva advocada?],UNIFORM_TITLE*LANGUAGE_TEXT*CATALÀ,,,7ï 7 7ï 7 7ï 7 7ï 7,ababcdcd,,,,,,1400,[?],1500,[?],,UNIFORM_TITLE*CLASS*VERS,,,,,,,,,,,,BITECA bibid 4064,,403-5,iv (ed. ref.),,,,,,,,,,,,,BITECA subid 10024,,,,,,irregularitats mètriques,ed bas Moline ok; metrica ok;,1995-05-26,AVENOZA,2008-05-10,AVENOZA,,,,,"Desconegut, Ave Maria yoiosa, 1400 [?] - 1500 [?]"
BITECA texid 2858,Lohém l’ostia sagrade,,,,,,Group 1,BITECA bioid 1002,,,UNIFORM_TITLE*INC_EXP_CLASS*TEXT,Lohém l’ostia sagrade,qui es nostron guiament,UNIFORM_TITLE*LANGUAGE_TEXT*CATALÀ,,,7ï 7^ 7ï 7^ 7ï 7^ 7ï 7^,ababcdcd,UNIFORM_TITLE*MILESTONE_CLASS*W,,,,,1400,[?],1500,[?],,UNIFORM_TITLE*CLASS*VERS,,,,,,,,,,,,BITECA bibid 4064,,405-7,v (ed. ref.),,,,,,,,,,,,,BITECA subid 10021,,,,,,,ed Moline ok; metrica ok;,1995-05-26,AVENOZA,2008-05-08,AVENOZA,,,,,"Desconegut, Lohém l’ostia sagrade, escrit 1400 [?] - 1500 [?]"
BITECA texid 2859,Deu grahons ha en la sala,,,,,,Group 1,BITECA bioid 1002,,,UNIFORM_TITLE*INC_EXP_CLASS*TEXT,Deu grahons ha en la sala,pus has seruat lo manament,UNIFORM_TITLE*LANGUAGE_TEXT*CATALÀ,,,7ï 7 7ï 7 7ï 7 7ï 7,ababcdcd,UNIFORM_TITLE*MILESTONE_CLASS*W,,,,,1400,[?],1500,[?],,UNIFORM_TITLE*CLASS*VERS,,,,,,,,,,,,BITECA bibid 4064,,407-10,vi (ed. ref.),,,,,,,,,,,,,BITECA subid 10119,,,,,,irregularitats mètriques,ed bas Moline ok; metrica ok;,1995-05-26,AVENOZA,2008-05-10,AVENOZA,,,,,"Desconegut, Deu grahons ha en la sala, escrit 1400 [?] - 1500 [?]"
BITECA texid 2860,"En lo món, pus fos dotade",,,,,,Group 1,BITECA bioid 1002,,,UNIFORM_TITLE*INC_EXP_CLASS*TEXT,"En lo món, pus fos dotade","en los cels, com meraxeu",UNIFORM_TITLE*LANGUAGE_TEXT*CATALÀ,,,7ï 7 7ï 7 7ï 7 7ï 7,ababcdcd,UNIFORM_TITLE*MILESTONE_CLASS*W,,,,,1400,[?],1500,[?],,UNIFORM_TITLE*CLASS*VERS,,,,,,,,,,,,BITECA bibid 4538,,140-142,133 (ed. ref.),,,,,,,,,,,,,BITECA subid 10119,,,,,,,ed bas Romeu ok; metrica ok;,1995-05-26,AVENOZA,2008-05-08,AVENOZA,,,,,"Desconegut, En lo món, pus fos dotade, escrit 1400 [?] - 1500 [?]"
BITECA texid 2861,"Déus te sal, nafre sagrade",,,,,,Group 1,BITECA bioid 1002,,,UNIFORM_TITLE*INC_EXP_CLASS*TEXT,"Deus te sal, nafre sagrade",no’s troba sima ni pregon,UNIFORM_TITLE*LANGUAGE_TEXT*CATALÀ,,,8ï 8 8ï 8 8ï 8,ababab,UNIFORM_TITLE*MILESTONE_CLASS*W,,,,,1400,[?],1500,[?],,UNIFORM_TITLE*CLASS*VERS,,,,,,,,,,,,BITECA bibid 4064,,412-3,viii (ed. ref.),,,,,,,,,,,,,BITECA subid 10003,,,,,,,ok ed bas Moline; metrica ok;,1995-05-26,AVENOZA,2008-12-17,AVENOZA,,,,,"Desconegut, Déus te sal, nafre sagrade, escrit 1400 [?] - 1500 [?]"
BITECA texid 2862,De las dolors cascun dia,,,,,,Group 1,BITECA bioid 1002,,,UNIFORM_TITLE*INC_EXP_CLASS*TEXT,De las dolors cascun dia,en la creu penyant per nos,UNIFORM_TITLE*LANGUAGE_TEXT*CATALÀ,,,7ï 7 7ï 7 7ï 7 7ï 7,ababcdcd,UNIFORM_TITLE*MILESTONE_CLASS*W,,,,,1400,[?],1500,[?],,UNIFORM_TITLE*CLASS*VERS,,,,,,,,,,,,BITECA bibid 4064,,413-4,ix (ed. ref.),,,,,,,,,,,,,BITECA subid 10003,,,,,,,metrica ok; ok ed bas Moline,1995-05-26,AVENOZA,2008-05-08,AVENOZA,,,,,"Desconegut, De las dolors cascun dia, escrit 1400 [?] - 1500 [?]"
BITECA texid 2863,Glòria en lo cel sia,,,,,,Group 1,BITECA bioid 1002,,,UNIFORM_TITLE*INC_EXP_CLASS*TEXT,Glòria en lo cel sia | e puys en la terra pau,car ya tenia la moxina | aferrada al capsal,UNIFORM_TITLE*LANGUAGE_TEXT*CATALÀ,,,7ï 7 7ï 7,abab,UNIFORM_TITLE*MILESTONE_CLASS*W,,,,,1400,[?],1500,[?],,UNIFORM_TITLE*CLASS*VERS,,,,,,,,,,,,BITECA bibid 4538,,142-4,134 (ed. ref.),,,,,,,,,,,,,BITECA subid 10003,,,,,,,ed bas romeu 2000 ok; metrica ok;,1995-05-26,AVENOZA,2008-05-08,AVENOZA,,,,,"Desconegut, Glòria en lo cel sia, escrit 1400 [?] - 1500 [?]"
BITECA texid 2864,Gloriosa Mare de Déu,,,,,,Group 1,BITECA bioid 1002,,,UNIFORM_TITLE*INC_EXP_CLASS*TEXT,"Gloriosa Mare de Déu, | de nós siau amiga",sobre los seraphins sou coronade | ab sollempna melodia,UNIFORM_TITLE*LANGUAGE_TEXT*CATALÀ,,,8^ 8^ 8^ 6,aaab,UNIFORM_TITLE*MILESTONE_CLASS*W,,,,,1400,[?],1500,[?],,UNIFORM_TITLE*CLASS*VERS,,,,,,,,,,,,BITECA bibid 4538,,145-6,135 (ed. ref.),,,,,,,,,,,,,BITECA subid 10024,,,,,,,ed bas romeu 2000 ok; metrica ok;,1995-05-26,AVENOZA,2008-05-08,AVENOZA,,,,,"Desconegut, Gloriosa Mare de Déu, escrit 1400 [?] - 1500 [?]"
BITECA texid 2865,"Sus, sus, no dormiau!",,,,,,Group 1,BITECA bioid 1002,,,UNIFORM_TITLE*INC_EXP_CLASS*TEXT,"Sus, sus, no dormiau! | Pastorellets, veniu, si us plau!",assò és viande de minyons. | Per què viscam tots en pau,UNIFORM_TITLE*LANGUAGE_TEXT*CATALÀ,,,7^ 7^ 7^ 7,aaab,UNIFORM_TITLE*MILESTONE_CLASS*W,,,,,1400,[?],1500,[?],,UNIFORM_TITLE*CLASS*VERS,,,,,,,,,,,,BITECA bibid 4538,,146-8,136 (ed. ref.),,,,,,,,,,,,,BITECA subid 10119,,,,,,,ed bas romeu 2000 ok; metrica ok;,1995-05-26,AVENOZA,2008-05-09,AVENOZA,,,,,"Desconegut, Sus, sus, no dormiau!, escrit 1400 [?] - 1500 [?]"
BITECA texid 2866,"Déus te sal, regina",,,,,,Group 1,BITECA bioid 1002,,,UNIFORM_TITLE*INC_EXP_CLASS*TEXT,"Déus te sal, regina, | stela matinal",car vós teniu la clau | de regna celestial,UNIFORM_TITLE*LANGUAGE_TEXT*CATALÀ,,,7^ 7^ 7^ 7^ 7^ 7 7^ 7,ababacac,UNIFORM_TITLE*MILESTONE_CLASS*W,,,,,1400,[?],1500,[?],,UNIFORM_TITLE*CLASS*VERS,,,,,,,,,,,,BITECA bibid 4538,,148-50,137 (ed. ref.),,,,,,,,,,,,,BITECA subid 10024,,,,,,irregularitats mètriques,ok ed bas romeu 2000; metrica ok;,1995-05-26,AVENOZA,2008-05-10,AVENOZA,,,,,"Desconegut, Déus te sal, regina, escrit 1400 [?] - 1500 [?]"
BITECA texid 2867,"A gat! A, gat! A, gat!",,,,,,Group 1,BITECA bioid 1002,,,UNIFORM_TITLE*INC_EXP_CLASS*TEXT,"A gat! A, gat! A, gat! | Lexau la carn selade",totes restaren asquebellades | ab les arpes del gat,UNIFORM_TITLE*LANGUAGE_TEXT*CATALÀ,,,7^ 7 7^ 7 7ï 7 7ï 7,ababcdcd,UNIFORM_TITLE*MILESTONE_CLASS*W,,,,,1400,[?],1500,[?],,UNIFORM_TITLE*CLASS*VERS,,,,,,,,,,,,BITECA bibid 4064,,398-400,i,,,,,,,,,,,,,BITECA subid 10119,,,,,,,ok ed bas Romeu 2000; metrica ok;,1995-05-26,AVENOZA,2012-03-01,AVENOZA,,,,,"Desconegut, A gat! A, gat! A, gat!, escrit 1400 [?] - 1500 [?]"
BITECA texid 2868,Regina molt piadosa,,,,,,Group 1,BITECA bioid 1002,,,UNIFORM_TITLE*INC_EXP_CLASS*TEXT,Regina molt piadosa,donau li vera perdonansa,UNIFORM_TITLE*LANGUAGE_TEXT*CATALÀ,,,7 7 7 7,abab,UNIFORM_TITLE*MILESTONE_CLASS*W,,,,,1400,[?],1500,[?],,UNIFORM_TITLE*CLASS*VERS,,,,,,,,,,,,BITECA bibid 4064,,429-31,xxi (ed. ref.),,,,,,,,,,,,,BITECA subid 10024,,,,,,,ed bas Moline ok; metrica ok;,1995-05-26,AVENOZA,2008-05-12,AVENOZA,,,,,"Desconegut, Regina molt piadosa, escrit 1400 [?] - 1500 [?]"
BITECA texid 2869,Normes per al dejuni,,,,,,Group 1,BITECA bioid 1002,,,,,,UNIFORM_TITLE*LANGUAGE_TEXT*CATALÀ,,,,,UNIFORM_TITLE*MILESTONE_CLASS*W,,,,,1401,[?],1500,[?],,UNIFORM_TITLE*CLASS*PROSA,,,,,,,,,,,,BITECA bibid 4064,,431,,,,,,,,,,,,,,BITECA subid 10003,,,,,,,,1995-05-26,AVENOZA,2003-10-20,AVENOZA,,,,,"Desconegut, Normes per al dejuni, escrit 1401 [?] - 1500 [?]"
