GEOID,NAME_CLASS,NAME,NAME_Q,NAME_BD,NAME_BDQ,NAME_ED,NAME_EDQ,NAME_BASIS,CLASS,TYPE,LATITUDE,LONGITUDE,RELATED_GEOCLASS,RELATED_GEODETAIL,RELATED_GEOID,RELATED_GEOIDQ,RELATED_GEOBD,RELATED_GEOBDQ,RELATED_GEOED,RELATED_GEOEDQ,RELATED_GEOBASIS,RELATED_BIBCLASS,RELATED_BIBID,RELATED_BIBVOL,RELATED_BIBLOC,RELATED_BIBITEM,RELATED_MANCLASS,RELATED_MANID,RELATED_MANVOL,RELATED_MANLOC,RELATED_MANITEM,SUBJECT_BIOID,SUBJECT_INSID,SUBJECT_SUBID,PERIOD_BD,PERIOD_BDQ,PERIOD_ED,PERIOD_EDQ,PERIOD_BASIS,NOTES,VERIFY,ENTERED,ENTERED_BY,UPDATED,UPDATED_BY,INTERNET_CLASS,INTERNET_ADDRESS,INTERNET_SERVICE,INTERNET_LASTSEEN,MONIKER
BETA geoid 2066,GEOGRAPHY*NAME_CLASS*U,Santiago de la Puebla,,,,,,,GEOGRAPHY*CLASS*G,GEOGRAPHY*TYPE*T,,,GEOGRAPHY*RELATED_GEOCLASS*P,,BETA geoid 1271,,,,,,,,,,,,,,,,,BETA bioid 1320,,,,,,,,,,2005-07-19,FAULHABER,2024-04-07,FAULHABER,,,,,Santiago de la Puebla
BETA geoid 2067,GEOGRAPHY*NAME_CLASS*U,L’Alcu’dia de Crespins,,,,,,Wikipedia,GEOGRAPHY*CLASS*P,GEOGRAPHY*TYPE*T,,,GEOGRAPHY*RELATED_GEOCLASS*P,,BETA geoid 1318,,,,,,,,BETA bibid 4572,,,Q1905388,,,,,,BETA bioid 3869,,,,,,,,,,2005-07-20,FAULHABER,2024-05-23,FAULHABER,UNIVERSAL*INTERNET_CLASS*URL,https://es.wikipedia.org/wiki/Alcudia_de_Crespins,Wikipedia,2024-05-23,L’Alcu’dia de Crespins
BETA geoid 2068,GEOGRAPHY*NAME_CLASS*S,Beniferri,,,,,,,GEOGRAPHY*CLASS*P,GEOGRAPHY*TYPE*T,,,GEOGRAPHY*RELATED_GEOCLASS*P,,BETA geoid 1098,,,,,,,,BETA bibid 5370,,,,,,,,,BETA bioid 3869,,,,,,,,,,2005-07-20,FAULHABER,2024-05-23,FAULHABER,UNIVERSAL*INTERNET_CLASS*URL,https://ca.wikipedia.org/wiki/Beniferri,Viquipèdia,2024-05-10,Benimamet-Beniferri
BETA geoid 2069,GEOGRAPHY*NAME_CLASS*U,Noicattaro,,,,,,Q51837,GEOGRAPHY*CLASS*P,GEOGRAPHY*TYPE*T,,,GEOGRAPHY*RELATED_GEOCLASS*P,,BETA geoid 1531,,,,,,,,BETA bibid 8603,,,,,,,,,,,,,,,,,,,2005-07-20,FAULHABER,2024-05-23,FAULHABER,UNIVERSAL*INTERNET_CLASS*URL,https://www.wikidata.org/wiki/Q51837,Wikidata,2024-05-23,Noicattaro
BETA geoid 2070,GEOGRAPHY*NAME_CLASS*U,Tudela de Duero,,,,,,,GEOGRAPHY*CLASS*P,GEOGRAPHY*TYPE*T,,,GEOGRAPHY*RELATED_GEOCLASS*P,,BETA geoid 1359,,,,,,,,,,,,,,,,,BETA bioid 1051,,,,,,,,,,2005-07-21,FAULHABER,2024-04-07,FAULHABER,,,,,Tudela de Duero
BETA geoid 2071,GEOGRAPHY*NAME_CLASS*U,Villazopeque,,,,,,,GEOGRAPHY*CLASS*P,GEOGRAPHY*TYPE*T,,,GEOGRAPHY*RELATED_GEOCLASS*P,,BETA geoid 1013,,,,,,,,,,,,,,,,,BETA bioid 1051,,,,,,,,,,2005-07-21,FAULHABER,2024-04-07,FAULHABER,,,,,Villazopeque
BETA geoid 2072,GEOGRAPHY*NAME_CLASS*U,Fuengirola,,,,,,,GEOGRAPHY*CLASS*P,GEOGRAPHY*TYPE*T,,,GEOGRAPHY*RELATED_GEOCLASS*P,,BETA geoid 1676,,,,,,,,BETA bibid 4419,,,Q348087,,,,,,BETA bioid 5862,,,,,,,,,,2024-05-23,FAULHABER,2024-05-23,FAULHABER,UNIVERSAL*INTERNET_CLASS*URL,https://database.factgrid.de/wiki/Item:Q348087,FactGrid,2024-05-23,Fuengirola
BETA geoid 2074,GEOGRAPHY*NAME_CLASS*U,Chelva,,,,,,,GEOGRAPHY*CLASS*P,GEOGRAPHY*TYPE*T,,,GEOGRAPHY*RELATED_GEOCLASS*P,,BETA geoid 1310,,,,,,,,BETA bibid 4572,,,Q24017188,,,,,,,,,,,,,,,,2005-07-27,FAULHABER,2024-05-23,FAULHABER,UNIVERSAL*INTERNET_CLASS*URL,https://es.wikipedia.org/wiki/Chelva,Wikipedia,2019-04-09,Chelva
BETA geoid 2075,GEOGRAPHY*NAME_CLASS*U,Monzón de Campos,,,,,,,GEOGRAPHY*CLASS*P,GEOGRAPHY*TYPE*T,,,GEOGRAPHY*RELATED_GEOCLASS*P,,BETA geoid 1573,,,,,,,GEOGRAPHY*RELATED_BIBCLASS*TRA,BETA bibid 4419,,,,,,,,,BETA bioid 1320,,,,,,,,,,2005-07-29,FAULHABER,2024-04-07,FAULHABER,,,,,Monzón de Campos
BETA geoid 2077,GEOGRAPHY*NAME_CLASS*U,Guisando,,,,,,,GEOGRAPHY*CLASS*P,GEOGRAPHY*TYPE*T,,,GEOGRAPHY*RELATED_GEOCLASS*P,,BETA geoid 1254,,,,,,,GEOGRAPHY*RELATED_BIBCLASS*TRA,BETA bibid 4419,,,Q1450130,,,,,,BETA bioid 1105,,,,,,,,,,2005-07-29,FAULHABER,2024-05-23,FAULHABER,UNIVERSAL*INTERNET_CLASS*URL,https://www.wikidata.org/wiki/Q1450130,Wikidata,2024-05-23,Guisando
BETA geoid 2078,GEOGRAPHY*NAME_CLASS*U,Pesaro,,,,,,,GEOGRAPHY*CLASS*P,GEOGRAPHY*TYPE*T,,,GEOGRAPHY*RELATED_GEOCLASS*P,,BETA geoid 1029,,,,,,Q13134,,BETA bibid 8603,,,,,,,,,BETA bioid 4013,,,,,,,,,,2005-08-05,PEREA,2024-05-23,FAULHABER,UNIVERSAL*INTERNET_CLASS*URL,https://www.wikidata.org/wiki/Q13134,Wikidata,2024-05-23,Pesaro
BETA geoid 2079,GEOGRAPHY*NAME_CLASS*U,Romagna,,1500,,1507.0,,,GEOGRAPHY*CLASS*G,GEOGRAPHY*TYPE*R,,,GEOGRAPHY*RELATED_GEOCLASS*P,,BETA geoid 2842,,1500,,1507,,wIKIPEDIA,,BETA bibid 4652,,,,,,,,,BETA bioid 4013,,,,,,,,,,2005-08-05,PEREA,2024-05-23,FAULHABER,UNIVERSAL*INTERNET_CLASS*URL,https://it.wikipedia.org/wiki/Romagna,Wikipedia,2023-10-21,Romagna (región)
BETA geoid 2080,GEOGRAPHY*NAME_CLASS*U,Senigallia,,,,,,,GEOGRAPHY*CLASS*P,GEOGRAPHY*TYPE*T,,,GEOGRAPHY*RELATED_GEOCLASS*P,,BETA geoid 1029,,,,,,,,BETA bibid 8603,,,Q124925,,,,,,BETA bioid 4013,,,,,,,,Parte de la actual provincia de Ancona,,2005-08-08,PEREA,2024-02-19,FAULHABER,UNIVERSAL*INTERNET_CLASS*URL,https://www.wikidata.org/wiki/Q124925,Wikidata,2023-04-06,Senigallia
BETA geoid 2082,GEOGRAPHY*NAME_CLASS*U,Valbuena,,,,,,,GEOGRAPHY*CLASS*P,GEOGRAPHY*TYPE*T,,,GEOGRAPHY*RELATED_GEOCLASS*P,,BETA geoid 1271,,,,,,Q6158647,,BETA bibid 8603,,,Q124925,,,,,,,,,,,,,,,,2005-08-28,FAULHABER,2024-05-23,FAULHABER,UNIVERSAL*INTERNET_CLASS*URL,https://www.wikidata.org/wiki/Q6158647,Wikidata,2024-05-23,Valbuena
BETA geoid 2083,GEOGRAPHY*NAME_CLASS*U,Dijon,,,,,,,GEOGRAPHY*CLASS*P,GEOGRAPHY*TYPE*T,,,GEOGRAPHY*RELATED_GEOCLASS*P,,BETA geoid 1176,,,,,,,,BETA bibid 8603,,,Q7003,,,,,,,,,,,,,,,,2005-09-27,MOYA,2024-05-23,FAULHABER,UNIVERSAL*INTERNET_CLASS*URL,https://www.wikidata.org/wiki/Q7003,Wikidata,2024-05-23,Dijon
BETA geoid 2084,GEOGRAPHY*NAME_CLASS*U,Carcassonne,,,,,,,GEOGRAPHY*CLASS*P,GEOGRAPHY*TYPE*T,,,GEOGRAPHY*RELATED_GEOCLASS*P,,BETA geoid 1037,,,,,,,,BETA bibid 8603,,,Q6582,,,,,,,,,,,,,,,,2005-09-27,MOYA,2024-05-23,FAULHABER,UNIVERSAL*INTERNET_CLASS*URL,https://www.wikidata.org/wiki/Q6582,Wikidata,2024-05-23,Carcassonne
BETA geoid 2085,GEOGRAPHY*NAME_CLASS*U,Romego,,,,,,,GEOGRAPHY*CLASS*P,GEOGRAPHY*TYPE*T,,,GEOGRAPHY*RELATED_GEOCLASS*P,,BETA geoid 1004,,,,,,,,,,,,,,,,,,,,,,,,,Lugar desconocido,,2005-09-29,MORAN,2024-05-23,FAULHABER,,,,,Romego
BETA geoid 2086,GEOGRAPHY*NAME_CLASS*U,Montreuil,,,,,,,GEOGRAPHY*CLASS*P,GEOGRAPHY*TYPE*T,,,GEOGRAPHY*RELATED_GEOCLASS*P,,BETA geoid 1316,,,,,,,,BETA bibid 8603,,,Q193370,,,,,,,,,,,,,,,,2005-10-06,MOYA,2024-05-23,FAULHABER,UNIVERSAL*INTERNET_CLASS*URL,https://www.wikidata.org/wiki/Q193370,Wikidata,2024-05-23,Montreuil
BETA geoid 2087,GEOGRAPHY*NAME_CLASS*U,Setenil,,,,,,,GEOGRAPHY*CLASS*P,GEOGRAPHY*TYPE*T,,,GEOGRAPHY*RELATED_GEOCLASS*P,,BETA geoid 1667,,,,,,,,BETA bibid 8603,,,Q918623,,,,,,,,,,,,,,,,2005-10-25,MOYA,2024-05-23,FAULHABER,UNIVERSAL*INTERNET_CLASS*URL,https://www.wikidata.org/wiki/Q918623,Wikidata,2024-05-23,Setenil
BETA geoid 2088,GEOGRAPHY*NAME_CLASS*U,Las Encartaciones,,,,,,,GEOGRAPHY*CLASS*P,GEOGRAPHY*TYPE*R,,,GEOGRAPHY*RELATED_GEOCLASS*P,,BETA geoid 1682,,,,,,,,BETA bibid 8603,,,Q582166,,,,,,,,,,,,,,,,2005-11-21,MORAN,2024-05-23,FAULHABER,UNIVERSAL*INTERNET_CLASS*URL,https://www.wikidata.org/wiki/Q582166,Wikidata,2024-05-23,Las Encartaciones (región)
BETA geoid 2089,GEOGRAPHY*NAME_CLASS*U,Villaviciosa,,,,,,,GEOGRAPHY*CLASS*P,GEOGRAPHY*TYPE*T,,,GEOGRAPHY*RELATED_GEOCLASS*P,,BETA geoid 1224,,,,,,,,,,,,,,,,,,,,,,,,,,,2005-12-10,FAULHABER,2024-04-07,FAULHABER,,,,,Villaviciosa
BETA geoid 2090,GEOGRAPHY*NAME_CLASS*U,Bañares,,,,,,,GEOGRAPHY*CLASS*P,GEOGRAPHY*TYPE*T,,,GEOGRAPHY*RELATED_GEOCLASS*P,,BETA geoid 1552,,,,,,,,BETA bibid 8603,,,Q1647575,,,,,,,,,,,,,,,,2005-12-13,MOYA,2024-02-11,FAULHABER,UNIVERSAL*INTERNET_CLASS*URL,https://www.wikidata.org/wiki/Q1647575,Wikidata,2024-02-11,Bañares
BETA geoid 2091,GEOGRAPHY*NAME_CLASS*U,Estremera,,,,,,{I}IGM{/I},GEOGRAPHY*CLASS*P,GEOGRAPHY*TYPE*T,,,GEOGRAPHY*RELATED_GEOCLASS*P,,BETA geoid 1066,,,,,,,,BETA bibid 8603,,,Q1615876,,,,,,,,,,,,,,Se ha suprimido BETA geoid 2308 por ser duplicado de este registro,,2006-02-22,BAMFORD,2024-05-25,FAULHABER,UNIVERSAL*INTERNET_CLASS*URL,https://www.wikidata.org/wiki/Q1615876,Wikidata: Estremera,2024-02-04,Estremera
BETA geoid 2092,GEOGRAPHY*NAME_CLASS*U,Bourgueil,,,,,,,GEOGRAPHY*CLASS*P,GEOGRAPHY*TYPE*T,,,GEOGRAPHY*RELATED_GEOCLASS*P,,BETA geoid 1316,,,,,,,,BETA bibid 8603,,,Q504875,,,,,,,,,,,,,,,,2006-03-06,SANZ,2024-05-25,FAULHABER,UNIVERSAL*INTERNET_CLASS*URL,https://www.wikidata.org/wiki/Q504875,Wikidata,2024-05-25,Bourgueil
BETA geoid 2093,GEOGRAPHY*NAME_CLASS*U,Dol,,,,,,,GEOGRAPHY*CLASS*E,GEOGRAPHY*TYPE*A,,,GEOGRAPHY*RELATED_GEOCLASS*P,,BETA geoid 1316,,,,,,,,BETA bibid 8603,,,Q868440,,,,,,,,,,,,,,,,2006-03-06,SANZ,2024-05-25,FAULHABER,UNIVERSAL*INTERNET_CLASS*URL,https://www.wikidata.org/wiki/Q868440,Wikidata,2024-05-25,Dol (archidiócesis)
BETA geoid 2094,GEOGRAPHY*NAME_CLASS*U,Hernani,,,,,,,GEOGRAPHY*CLASS*P,GEOGRAPHY*TYPE*T,,,GEOGRAPHY*RELATED_GEOCLASS*P,,BETA geoid 1086,,,,,,,,,,,,,,,,,,,,,,,,,,,2006-03-06,SANZ,2024-04-07,FAULHABER,,,,,Hernani
BETA geoid 2095,GEOGRAPHY*NAME_CLASS*U,Herrera del Duque,,,,,,,GEOGRAPHY*CLASS*P,GEOGRAPHY*TYPE*T,,,GEOGRAPHY*RELATED_GEOCLASS*P,,BETA geoid 1332,,,,,,,,,,,,,,,,,,,,,,,,,,,2006-03-09,SANZ,2024-04-07,FAULHABER,,,,,Herrera del Duque
BETA geoid 2096,GEOGRAPHY*NAME_CLASS*U,Guatemala,,,,,,,GEOGRAPHY*CLASS*P,GEOGRAPHY*TYPE*N,,,GEOGRAPHY*RELATED_GEOCLASS*P,,BETA geoid 1608,,,,,,,,BETA bibid 8603,,,Q774,,,,,,,,,,,,,,,,2006-04-03,SANZ,2024-05-25,FAULHABER,UNIVERSAL*INTERNET_CLASS*URL,https://www.wikidata.org/wiki/Q774,Wikidata,2024-05-25,Guatemala (nación)
BETA geoid 2097,GEOGRAPHY*NAME_CLASS*U,Santiago de Guatemala,,,,,,,GEOGRAPHY*CLASS*P,GEOGRAPHY*TYPE*T,,,GEOGRAPHY*RELATED_GEOCLASS*P,,BETA geoid 2096,,,,,,,,BETA bibid 8603,,,Q212773,,,,,,,,,,,,,,,,2006-04-03,SANZ,2024-05-25,FAULHABER,UNIVERSAL*INTERNET_CLASS*URL,https://www.wikidata.org/wiki/Q212773,Wikidata,2024-05-25,Santiago de Guatemala
BETA geoid 2098,GEOGRAPHY*NAME_CLASS*U,Neuss,,,,,,,GEOGRAPHY*CLASS*P,GEOGRAPHY*TYPE*T,,,GEOGRAPHY*RELATED_GEOCLASS*P,,BETA geoid 1248,,,,,,,,BETA bibid 8603,,,Q2948,,,,,,,,,,,,,,,,2006-06-16,SANZ,2024-05-25,FAULHABER,UNIVERSAL*INTERNET_CLASS*URL,https://www.wikidata.org/wiki/Q2948,Wikidata,2024-05-25,Neuss
BETA geoid 2099,GEOGRAPHY*NAME_CLASS*U,Belmonte de Campos,,,,,,,GEOGRAPHY*CLASS*P,GEOGRAPHY*TYPE*T,,,GEOGRAPHY*RELATED_GEOCLASS*P,,BETA geoid 1573,,,,,,,,,,,,,,,,,,,,,,,,,,,2006-07-07,PEREA,2024-04-07,FAULHABER,,,,,Belmonte de Campos
BETA geoid 2100,GEOGRAPHY*NAME_CLASS*U,Alcáçovas,,,,,,,GEOGRAPHY*CLASS*P,GEOGRAPHY*TYPE*T,,,GEOGRAPHY*RELATED_GEOCLASS*P,,BETA geoid 1142,,,,,,,,BETA bibid 4572,,,,,,,,,,,,,,,,,,,2006-07-10,PEREA,2024-05-18,FAULHABER,UNIVERSAL*INTERNET_CLASS*URL,https://es.wikipedia.org/wiki/Alcazobas,Wikipedia,2020-01-28,Alcáçovas
BETA geoid 2101,GEOGRAPHY*NAME_CLASS*U,Moura,,,,,,,GEOGRAPHY*CLASS*P,GEOGRAPHY*TYPE*T,,,GEOGRAPHY*RELATED_GEOCLASS*P,,BETA geoid 1142,,,,,,,,BETA bibid 8603,,,Q551662,,,,,,,,,,,,,,,,2006-07-10,PEREA,2024-05-25,FAULHABER,UNIVERSAL*INTERNET_CLASS*URL,https://www.wikidata.org/wiki/Q551662,Wikidata,2024-05-25,Moura
BETA geoid 2102,GEOGRAPHY*NAME_CLASS*U,Tanjah,,,,,,,GEOGRAPHY*CLASS*P,GEOGRAPHY*TYPE*T,,,GEOGRAPHY*RELATED_GEOCLASS*P,,BETA geoid 1707,,,,,,,,BETA bibid 8603,,,Q126148,,,,,,,,,,,,,,,,2006-07-10,PEREA,2024-05-25,FAULHABER,UNIVERSAL*INTERNET_CLASS*URL,https://www.wikidata.org/wiki/Q126148,Wikidata,2024-05-25,Tanjah
BETA geoid 2103,GEOGRAPHY*NAME_CLASS*U,Asilah,,,,,,,GEOGRAPHY*CLASS*P,GEOGRAPHY*TYPE*T,,,GEOGRAPHY*RELATED_GEOCLASS*P,,BETA geoid 1707,,,,,,,,BETA bibid 8603,,,Q730328,,,,,,,,,,,,,,,,2006-07-10,PEREA,2024-05-25,FAULHABER,UNIVERSAL*INTERNET_CLASS*URL,https://www.wikidata.org/wiki/Q730328,Wikidata,2024-05-25,Asilah
BETA geoid 2104,GEOGRAPHY*NAME_CLASS*U,Almeirim,,,,,,,GEOGRAPHY*CLASS*P,GEOGRAPHY*TYPE*T,,,GEOGRAPHY*RELATED_GEOCLASS*P,,BETA geoid 2267,,,,,,,,BETA bibid 4572,,,,,,,,,,,,,,,,,,,2006-07-10,PEREA,2020-02-24,FAULHABER,UNIVERSAL*INTERNET_CLASS*URL,https://es.wikipedia.org/wiki/Almeirim,Wikipedia,2010-02-08,Almeirim
BETA geoid 2105,GEOGRAPHY*NAME_CLASS*U,Crato,,,,,,,GEOGRAPHY*CLASS*P,GEOGRAPHY*TYPE*T,,,GEOGRAPHY*RELATED_GEOCLASS*P,,BETA geoid 1194,,,,,,,,BETA bibid 8603,,,Q1005138,,,,,,,,,,,,,,,,2006-07-11,PEREA,2024-05-25,FAULHABER,UNIVERSAL*INTERNET_CLASS*URL,https://www.wikidata.org/wiki/Q1005138,Wikibase,,Crato
BETA geoid 2106,GEOGRAPHY*NAME_CLASS*U,Tarouca,,,,,,,GEOGRAPHY*CLASS*P,GEOGRAPHY*TYPE*T,,,GEOGRAPHY*RELATED_GEOCLASS*P,,BETA geoid 1194,,,,,,,,BETA bibid 8603,,,Q990460,,,,,,,,,,,,,,,,2006-07-11,PEREA,2024-02-13,FAULHABER,UNIVERSAL*INTERNET_CLASS*URL,https://www.wikidata.org/wiki/Q990460,Wikidata,2024-02-13,Tarouca
BETA geoid 2107,GEOGRAPHY*NAME_CLASS*U,Escamilla,,,,,,,GEOGRAPHY*CLASS*P,GEOGRAPHY*TYPE*T,,,GEOGRAPHY*RELATED_GEOCLASS*P,,BETA geoid 1314,,,,,,,,,,,,,,,,,,,,,,,,,,,2006-07-11,PEREA,2024-04-07,FAULHABER,,,,,Escamilla
BETA geoid 2108,GEOGRAPHY*NAME_CLASS*U,Murero,,,,,,,GEOGRAPHY*CLASS*P,GEOGRAPHY*TYPE*T,,,GEOGRAPHY*RELATED_GEOCLASS*P,,BETA geoid 1644,,,,,,,,,,,,,,,,,,,,,,,,,,,2006-07-27,PEREA,2024-04-07,FAULHABER,,,,,Murero
BETA geoid 2109,GEOGRAPHY*NAME_CLASS*U,Fresdelval,,,,,,DHEE,GEOGRAPHY*CLASS*P,GEOGRAPHY*TYPE*MN,,,GEOGRAPHY*RELATED_GEOCLASS*P,,BETA geoid 1013,,,,,,,,BETA bibid 1936,III,1568a,,,,,,,,,,,,,,,Lugar que ya no existe al norte de Burgos,,2006-07-31,FAULHABER,2024-05-25,FAULHABER,,,,,Fresdelval (monasterio / convento)
BETA geoid 2110,GEOGRAPHY*NAME_CLASS*U,Orellana,,,,,,,GEOGRAPHY*CLASS*P,GEOGRAPHY*TYPE*T,,,GEOGRAPHY*RELATED_GEOCLASS*P,,BETA geoid 1332,,,,,,,,BETA bibid 8603,III,1568a,Q1446374,,,,,,,,,,,,,,,,2006-08-11,FAULHABER,2024-05-25,FAULHABER,UNIVERSAL*INTERNET_CLASS*URL,https://www.wikidata.org/wiki/Q1446374,Wikidata,2024-05-25,Orellana
BETA geoid 2111,GEOGRAPHY*NAME_CLASS*U,Nínive,,,,,,,GEOGRAPHY*CLASS*E,GEOGRAPHY*TYPE*T,,,GEOGRAPHY*RELATED_GEOCLASS*P,,BETA geoid 1938,,,,,,,,BETA bibid 8603,III,1568a,Q5680,,,,,,,,,,,,,,,,2006-09-08,FAULHABER,2024-05-25,FAULHABER,UNIVERSAL*INTERNET_CLASS*URL,https://www.wikidata.org/wiki/Q5680,Wikidata,2024-05-25,Nínive
BETA geoid 2112,GEOGRAPHY*NAME_CLASS*U,Mejorada,,,,,,{I}DHEE{/I},GEOGRAPHY*CLASS*P,GEOGRAPHY*TYPE*T,,,GEOGRAPHY*RELATED_GEOCLASS*P,,BETA geoid 1066,,,,,,Wikidata,GEOGRAPHY*RELATED_BIBCLASS*TRA,BETA bibid 1936,III,1597,Q1984852,,,,,,,,,,,,,,,,2006-09-25,FAULHABER,2024-05-25,FAULHABER,UNIVERSAL*INTERNET_CLASS*URL,https://www.wikidata.org/wiki/Q1984852,Wikidata,2025-05-25,Mejorada
BETA geoid 2113,GEOGRAPHY*NAME_CLASS*U,Miranda de Ebro,,,,,,{I}DHEE{/I},GEOGRAPHY*CLASS*P,GEOGRAPHY*TYPE*T,,,GEOGRAPHY*RELATED_GEOCLASS*P,,BETA geoid 1013,,,,,,{I}DHEE{/I},,BETA bibid 8603,,,Q11994,,,,,,,,,,,,,,,,2006-09-25,FAULHABER,2024-05-25,FAULHABER,UNIVERSAL*INTERNET_CLASS*URL,https://www.wikidata.org/wiki/Q11994,Wikidata,2021-06-13,Miranda de Ebro
BETA geoid 2114,GEOGRAPHY*NAME_CLASS*U,Yuste,,,,,,{I}DHEE{/I},GEOGRAPHY*CLASS*P,GEOGRAPHY*TYPE*T,,,GEOGRAPHY*RELATED_GEOCLASS*P,,BETA geoid 1538,,,,,,{I}DHEE{/I},,BETA bibid 1936,III,1714,Q1615595,,,,,,,,,,,,,,,,2006-09-25,FAULHABER,2024-05-25,FAULHABER,UNIVERSAL*INTERNET_CLASS*URL,https://www.wikidata.org/wiki/Q1615595,Wikidata,2024-05-25,Yuste
BETA geoid 2116,GEOGRAPHY*NAME_CLASS*U,Puerto de Vega,,,,,,Wikipedia,GEOGRAPHY*CLASS*P,GEOGRAPHY*TYPE*T,,,GEOGRAPHY*RELATED_GEOCLASS*P,,BETA geoid 1224,,,,,,,GEOGRAPHY*RELATED_BIBCLASS*TRA,BETA bibid 4572,,,,,,,,,,,,,,,,,,,2006-09-27,FAULHABER,2024-05-25,FAULHABER,UNIVERSAL*INTERNET_CLASS*URL,http://es.wikipedia.org/wiki/Puerto_de_Vega,Wikipedia,2013-03-05,Puerto de Vega
BETA geoid 2117,GEOGRAPHY*NAME_CLASS*U,Elche,,,,,,,GEOGRAPHY*CLASS*P,GEOGRAPHY*TYPE*T,,,GEOGRAPHY*RELATED_GEOCLASS*P,,BETA geoid 1665,,,,,,,,,,,,,,,,,,,,,,,,,,,2006-10-16,FAULHABER,2024-04-07,FAULHABER,,,,,Elche
BETA geoid 2119,GEOGRAPHY*NAME_CLASS*U,Estremoz,,,,,,Cid,GEOGRAPHY*CLASS*P,GEOGRAPHY*TYPE*T,,,GEOGRAPHY*RELATED_GEOCLASS*P,,BETA geoid 1194,,,,,,Cid,,BETA bibid 4578,,29,Q625157,,,,,,,,,,,,,,,,2007-01-09,FAULHABER,2024-05-25,FAULHABER,UNIVERSAL*INTERNET_CLASS*URL,https://www.wikidata.org/wiki/Q625157,Wikidata,2024-05-25,Estremoz
BETA geoid 2120,GEOGRAPHY*NAME_CLASS*U,Borba,,,,,,,GEOGRAPHY*CLASS*P,GEOGRAPHY*TYPE*T,,,GEOGRAPHY*RELATED_GEOCLASS*P,,BETA geoid 1194,,,,,,,,BETA bibid 8603,,,Q893339,,,,,,,,,,,,,,,,2007-01-10,FAULHABER,2024-05-25,FAULHABER,UNIVERSAL*INTERNET_CLASS*URL,https://www.wikidata.org/wiki/Q893339,Wikidata,2024-05-25,Borba
BETA geoid 2121,GEOGRAPHY*NAME_CLASS*U,Portalegre,,,,,,,GEOGRAPHY*CLASS*P,GEOGRAPHY*TYPE*T,,,GEOGRAPHY*RELATED_GEOCLASS*P,,BETA geoid 1194,,,,,,,,BETA bibid 8603,,,Q622819,,,,,,,,,,,,,,,,2007-01-17,FAULHABER,2024-05-25,FAULHABER,UNIVERSAL*INTERNET_CLASS*URL,https://www.wikidata.org/wiki/Q622819,Wikidata,2024-05-25,Portalegre
BETA geoid 2122,GEOGRAPHY*NAME_CLASS*U,Cascia,,,,,,,GEOGRAPHY*CLASS*P,GEOGRAPHY*TYPE*T,,,GEOGRAPHY*RELATED_GEOCLASS*P,,BETA geoid 1029,,,,,,Q20384,,BETA bibid 8603,,,Q622819,,,,,,,,,,,,,,,,2007-02-25,FAULHABER,2024-05-25,FAULHABER,UNIVERSAL*INTERNET_CLASS*URL,https://www.wikidata.org/wiki/Q20384,Wikidata,2024-05-25,Cascia
BETA geoid 2123,GEOGRAPHY*NAME_CLASS*U,Calabria,,,,,,,GEOGRAPHY*CLASS*P,GEOGRAPHY*TYPE*R,,,GEOGRAPHY*RELATED_GEOCLASS*P,,BETA geoid 2553,,,,,,,GEOGRAPHY*RELATED_BIBCLASS*TRA,BETA bibid 8603,,,Q1458,,,,,,,,,,,,,,,,2007-03-13,FAULHABER,2024-02-04,FAULHABER,UNIVERSAL*INTERNET_CLASS*URL,https://www.wikidata.org/wiki/Q1458,Wikidata,2024-02-04,Calabria (región)
BETA geoid 2124,GEOGRAPHY*NAME_CLASS*U,Wiltshire,,,,,,Wikipedia,GEOGRAPHY*CLASS*P,GEOGRAPHY*TYPE*C,,,GEOGRAPHY*RELATED_GEOCLASS*P,,BETA geoid 1213,,,,,,,GEOGRAPHY*RELATED_BIBCLASS*TRA,BETA bibid 8603,,,Q23183,,,,,,,,,,,,,,,,2007-03-14,FAULHABER,2024-02-15,FAULHABER,UNIVERSAL*INTERNET_CLASS*URL,https://www.wikidata.org/wiki/Q23183,Wikidata,2024-02-15,Wiltshire (condado)
BETA geoid 2125,GEOGRAPHY*NAME_CLASS*U,Mombeltrán,,1430,ca.,1453.0,,Wikipedia,GEOGRAPHY*CLASS*P,GEOGRAPHY*TYPE*T,,,GEOGRAPHY*RELATED_GEOCLASS*P,,BETA geoid 1254,,,,,,,,BETA bibid 4572,,,,,,,,,,,,,,,,,,,2007-05-26,PEREA,2024-05-25,FAULHABER,UNIVERSAL*INTERNET_CLASS*URL,http://es.wikipedia.org/wiki/Mombeltran,Wikipedia,2009-10-13,Mombeltrán
BETA geoid 2126,GEOGRAPHY*NAME_CLASS*U,Bretagne,,,,,,,GEOGRAPHY*CLASS*P,GEOGRAPHY*TYPE*U,,,GEOGRAPHY*RELATED_GEOCLASS*P,,BETA geoid 1316,,,,,,,GEOGRAPHY*RELATED_BIBCLASS*TRA,BETA bibid 8603,,,Q71747,,,,,,,,,,,,,,,,2007-07-22,FAULHABER,2024-05-25,FAULHABER,UNIVERSAL*INTERNET_CLASS*URL,https://www.wikidata.org/wiki/Q71747,Wikidata,2024-02-04,Bretagne (ducado)
