LIBID,NAME_CLASS,NAME,NAME_Q,NAME_BD,NAME_BDQ,NAME_ED,NAME_EDQ,NAME_BASIS,ADDRESS,CITY,STATE,COUNTRY,PCODE,PHONE,PHONE_LOC,TELEX,CONTACT_FNAME,CONTACT_LNAME,CONTACT_TITLE,CONTACT_SALUTATION,CONTACT_POSITION,CONTACT_PHONE,CONTACT_EMAIL,CONTACT_TYPE,LIBRARY_HOURS,LIBRARY_CLOSED,LIBRARY_DOCUMENTS,LIBRARY_FACILITIES,CALL_TYPE,CALL_DATE,CALL_PERSON,CALL_NOTE,LIBCODE_CLASS,LIBCODE,CLASS,TYPE,RELATED_GEOCLASS,RELATED_GEODETAIL,RELATED_GEOID,RELATED_GEOIDQ,RELATED_GEOBD,RELATED_GEOBDQ,RELATED_GEOED,RELATED_GEOEDQ,RELATED_GEOBASIS,RELATED_INSCLASS,RELATED_INSDETAIL,RELATED_INSID,RELATED_INSIDQ,RELATED_INSBD,RELATED_INSBDQ,RELATED_INSED,RELATED_INSEDQ,RELATED_INSBASIS,RELATED_BIBCLASS,RELATED_BIBID,RELATED_BIBVOL,RELATED_BIBLOC,RELATED_BIBITEM,SUBJECT_BIOID,SUBJECT_GEOID,SUBJECT_INSID,SUBJECT_SUBID,PERIOD_BD,PERIOD_BDQ,PERIOD_ED,PERIOD_EDQ,PERIOD_BASIS,NOTES,VERIFY,ENTERED,ENTERED_BY,UPDATED,UPDATED_BY,INTERNET_CLASS,INTERNET_ADDRESS,INTERNET_SERVICE,INTERNET_LASTSEEN,MONIKER
BETA libid 594,LIBRARY*NAME_CLASS*SHORT,Archivo Diocesano,,,,,,,"Plaza del Obispo, 6",Málaga,,España,29015,,,,Lisardo,Guede Fernández,P.,Reverendo Padre,Director (1990),,,LIBRARY*CONTACT_TYPE*M,16-19,julio o,,,,,,,,,LIBRARY*CLASS*ECCL,,,,,,,,,,,,,,,,,,,,,BETA bibid 2276,I,330-31,80,,BETA geoid 1004,,BETA subid 1304,,,,,,,,1990-06-13,MOLL,2016-12-15,FAULHABER,,,,,Málaga: Archivo Diocesano
BETA libid 595,LIBRARY*NAME_CLASS*SHORT,Archivo Capitular,,,,,,,"Plaza de la Catedral, s/n. Catedral",Palma de Mallorca,Baleares,España,,(971) 46 25 24,,,Rafael,Caldentey Prohens,P.,Reverendo Padre,Director (1990),(971) 46 25 24,,LIBRARY*CONTACT_TYPE*M,"9:30-12:30 (L,M,V)",Navidad,,,,,,,,,LIBRARY*CLASS*ECCL,,,,,,,,,,,,,,,,,,,,,BETA bibid 2276,I,332-34,81,,BETA geoid 1004,,BETA subid 1304,,,,,,,,1990-06-13,MOLL,2016-12-20,FAULHABER,,,,,Palma de Mallorca: Archivo Capitular
BETA libid 596,LIBRARY*NAME_CLASS*SHORT,Archivo Diocesano,,,,,,,"Mirador, 5. Palacio Episcopal",Palma de Mallorca,Baleares,España,07001,(971) 21 40 63,,,Juan,Rosselló Lliteres,P.,Reverendo Padre,Director (1990),(971) 22 67 29,,LIBRARY*CONTACT_TYPE*M,"10:30-13 (M,J)",Navidad,,,,,,,,,LIBRARY*CLASS*ECCL,,,,,,,,,,,,,,,,,,,,,BETA bibid 2276,I,334-37,82,,BETA geoid 1004,,BETA subid 1304,,,,,,,,1990-06-13,MOLL,2016-12-15,FAULHABER,,,,,Palma de Mallorca: Archivo Diocesano
BETA libid 597,LIBRARY*NAME_CLASS*SHORT,Archivo Capitular,,,,,,,"José María Cuadrado, 42",Ciudadela de Menorca,Baleares,España,,(971) 38 07 39,,,,Canónigo Archivero,P.,Reverendo Padre,,,,LIBRARY*CONTACT_TYPE*M,a convenir,,,,,,,,,,LIBRARY*CLASS*ECCL,,,,,,,,,,,,,,,,,,,,,BETA bibid 2276,I,338-40,83,,BETA geoid 1004,,BETA subid 1304,,,,,,,,1990-06-13,MOLL,2021-08-08,FAULHABER,,,,,Ciudadela de Menorca: Archivo Capitular
BETA libid 598,LIBRARY*NAME_CLASS*SHORT,Archivo Diocesano,,,,,,,"Obispo Torres, 8",Ciudadela de Menorca,Baleares,España,,(971) 38 03 43,,,Fernando,Martí Camps,P.,Reverendo Padre,Director (1990),,,LIBRARY*CONTACT_TYPE*M,10-13,,,,,,,,,,LIBRARY*CLASS*ECCL,,,,,,,,,,,,,,,,,,,,,BETA bibid 2276,I,341,84,,BETA geoid 1004,,BETA subid 1304,,,,,,,,1990-06-13,MOLL,2016-12-16,FAULHABER,,,,,Ciudadela de Menorca: Archivo Diocesano
BETA libid 599,LIBRARY*NAME_CLASS*SHORT,Archivo Catedralicio,,,,,,,"Plaza de España, s/n",Mondoñedo,Lugo,España,,,,,Enrique,Cal Pardo,P.,Reverendo Padre,Director (1990),(982) 52 19 08,,LIBRARY*CONTACT_TYPE*M,10-14,del 15 de julio,,,,,,,,,LIBRARY*CLASS*ECCL,,,,,,,,,,,,,,,,,,,,,BETA bibid 2276,I,342-45,85,,BETA geoid 1004,,BETA subid 1304,,,,,,,,1990-06-13,MOLL,2016-12-19,FAULHABER,,,,,Mondoñedo: Archivo Catedralicio
BETA libid 600,LIBRARY*NAME_CLASS*SHORT,Archivo Diocesano,,,,,,,"Plaza de España, 8",Mondoñedo,Lugo,España,,,,,José María,Fernández y Fernández,P.,Reverendo Padre,Director (1990),(982) 52 18 23,,LIBRARY*CONTACT_TYPE*M,10-14,julio,,,,,,,,,LIBRARY*CLASS*ECCL,,,,,,,,,,,,,,,,,,,,,BETA bibid 2276,I,346-48,86,,BETA geoid 1004,,BETA subid 1304,,,,,,,,1990-06-13,MOLL,2016-12-20,FAULHABER,,,,,Mondoñedo: Archivo Diocesano
BETA libid 601,LIBRARY*NAME_CLASS*SHORT,Archivo Catedralicio,,,,,,,Catedral,Orense,,España,,,,,Emilio,Duro Peña,P.,Reverendo Padre,Director (1990),,,LIBRARY*CONTACT_TYPE*M,a convenir,,,,,,,,,,LIBRARY*CLASS*ECCL,,,,,,,,,,,,,,,,,,,,,BETA bibid 2276,I,349-52,87,,BETA geoid 1004,,BETA subid 1304,,,,,,,,1990-06-13,MOLL,2016-12-17,FAULHABER,,,,,Orense: Archivo Catedralicio
BETA libid 602,LIBRARY*NAME_CLASS*SHORT,Archivo Diocesano,,,,,,,"General Franco, 44",Orense,,España,32003,(988) 22 01 58,,,Enrique,Bande Rodríguez,P.,Reverendo Padre,Director (1990),,,LIBRARY*CONTACT_TYPE*M,16-18,julio,,,,,,,,,LIBRARY*CLASS*ECCL,,,,,,,,,,,,,,,,,,,,,BETA bibid 2276,I,352-53,88,,BETA geoid 1004,,BETA subid 1304,,,,,,,,1990-06-13,MOLL,2016-12-16,FAULHABER,,,,,Orense: Archivo Diocesano
BETA libid 603,LIBRARY*NAME_CLASS*SHORT,Archivo Catedralicio,,,,,,,Mayor. Catedral,Orihuela,Alicante,España,,(965) 30 06 38,,,Francisco Javier,Sánchez Portas,P.,Reverendo Padre,Director (1990),(965) 30 07 85,,LIBRARY*CONTACT_TYPE*M,a convenir,,,,,,,,,,LIBRARY*CLASS*ECCL,,,,,,,,,,,,,,,,,,,,,BETA bibid 2276,I,354-56,89,,BETA geoid 1004,,BETA subid 1304,,,,,,,,1990-06-13,MOLL,2016-12-17,FAULHABER,,,,,Orihuela: Archivo Catedralicio
BETA libid 604,LIBRARY*NAME_CLASS*SHORT,Catedral. Archivo y Biblioteca del Cabildo,,,,,,,"Plaza de San Pedro, 1",Burgo de Osma,Soria,España,,(975) 34 02 88,,,José,Arranz Arranz,P.,Reverendo Padre,Director (1990),(975) 34 02 88,,LIBRARY*CONTACT_TYPE*M,10-13,agosto,,,,,,,,,LIBRARY*CLASS*ECCL,,,,,,,,,,,,,,,,,,,,,BETA bibid 2276,I,357-58,90,,BETA geoid 1004,,BETA subid 1304,,,,,,,,1990-06-13,MOLL,2016-12-16,FAULHABER,,,,,Burgo de Osma: Catedral. Archivo y Biblioteca del Cabildo
BETA libid 605,LIBRARY*NAME_CLASS*SHORT,Archivo Diocesano,,,,,,,Palacio Episcopal,Burgo de Osma,Soria,España,,,,,Teófilo,Portillo Capilla,P.,Reverendo Padre,Director (1990),(975) 34 00 14,,LIBRARY*CONTACT_TYPE*M,11:30-13:30,agosto,,,,,,,,,LIBRARY*CLASS*ECCL,,,,,,,,,,,,,,,,,,,,,BETA bibid 2276,I,360-62,91,,BETA geoid 1004,,BETA subid 1304,,,,,,,,1990-06-13,MOLL,2016-12-17,FAULHABER,,,,,Burgo de Osma: Archivo Diocesano
BETA libid 606,LIBRARY*NAME_CLASS*SHORT,Archivo Capitular,,,,,,,"Plaza de Alonso II, s/n. Catedral",Oviedo,Asturias,España,33003,,,,José Luis,González Novalin,P.,Reverendo Padre,Director (1990),(985) 22 27 77,,LIBRARY*CONTACT_TYPE*M,9:30-11,un mes durante el,,,,,,,,,LIBRARY*CLASS*ECCL,,,,,,,,,,,,,,,,,,,,,BETA bibid 2276,I,363-65,92,,BETA geoid 1004,,BETA subid 1304,,,,,,El director vive habitualmente en Roma (Casa de Santiago y Montserrat),,1990-06-13,MOLL,2016-12-15,FAULHABER,,,,,Oviedo: Archivo Capitular
BETA libid 608,LIBRARY*NAME_CLASS*SHORT,Archivo de San Pelayo,,,,,,,"San Vicente, 11. Monasterio de San Pelayo",Oviedo,Asturias,España,33003,(958) 21 89 81,,,Guadalupe de la,Noval Méndez,Sor,Reverenda hermana,Directora (1990),,,LIBRARY*CONTACT_TYPE*M,10-13,,,LIBRARY*FACILITIES*PHOTOCOPY,,,,,,,LIBRARY*CLASS*ECCL,,,,,,,,,,,,,,,,,,,,,BETA bibid 2276,I,368-70,94,,BETA geoid 1004,,BETA subid 1304,,,,,,,,1990-06-14,MOLL,2016-12-16,FAULHABER,,,,,Oviedo: Archivo de San Pelayo
BETA libid 609,LIBRARY*NAME_CLASS*SHORT,Archivo del Seminario,,,,,,,"Prado Picón, s/n. Seminario Metropolitano",Oviedo,Asturias,España,33008,(958) 22 08 97,,,Raúl,Arias de Valle,P.,Reverendo Padre,Director (1990),(958) 21 67 16,,LIBRARY*CONTACT_TYPE*M,15-21,verano,,,,,,,,,LIBRARY*CLASS*ECCL,,,,,,,,,,,,,,,,,,,,,BETA bibid 2276,I,371,95,,BETA geoid 1004,,BETA subid 1304,,,,,,,,1990-06-14,MOLL,2016-12-19,FAULHABER,,,,,Oviedo: Archivo del Seminario
BETA libid 610,LIBRARY*NAME_CLASS*SHORT,Archivo Diocesano,,,,,,,"Corrada del Obispo, s/n. Palacio Arzobispal",Oviedo,Asturias,España,33003,(985) 21 61 61,LIBRARY*PHONE_LOC*MAIN,,Agustín,Hevia Ballina,P.,Reverendo Padre,Director (1990),(985) 29 44 01,,LIBRARY*CONTACT_TYPE*M,18-21,julio,,,,,,,,,LIBRARY*CLASS*ECCL,,,,,,,,,,,,,,,,,,,,,BETA bibid 2276,I,374-78,97,,BETA geoid 1004,,BETA subid 1304,,,,,,,,1990-06-14,BRAVO,2016-12-19,FAULHABER,,,,,Oviedo: Archivo Diocesano
BETA libid 612,LIBRARY*NAME_CLASS*SHORT,Archivo Diocesano,,,,,,,"C/ Mayor Antigua, 22",Palencia,,España,34005,979706913 x 154,LIBRARY*PHONE_LOC*MAIN,,Javier,Colmenero Atienza,,,Director (2016),,,LIBRARY*CONTACT_TYPE*M,10:30-13:30,1-15 septiembre,,,,,,,,,LIBRARY*CLASS*ECCL,,,,,,,,,,,,,,,,,,,,,BETA bibid 2276,I,382-84,99,,BETA geoid 1004,,BETA subid 1304,,,,,,,,1990-06-14,BRAVO,2016-12-17,FAULHABER,UNIVERSAL*INTERNET_CLASS*URL,http://censoarchivos.mcu.es/CensoGuia/archivodetail.htm?id=57638,Censo-Guía,2015-07-04,Palencia: Archivo Diocesano
BETA libid 613,LIBRARY*NAME_CLASS*SHORT,Archivo Catedralicio,,,,,,,"Dormilatería, 5",Pamplona,Navarra,España,,(948) 22 79 50,,,José,Goñi Gaztambide,P.,Reverendo Padre,Director (1990),,,LIBRARY*CONTACT_TYPE*M,9:30-14,1-7 agosto,,,,,,,,,LIBRARY*CLASS*ECCL,,,,,,,,,,,,,,,,,,,,,BETA bibid 2276,I,385-87,100,,BETA geoid 1004,,BETA subid 1304,,,,,,,,1990-06-14,BRAVO,2016-12-15,FAULHABER,,,,,Pamplona: Archivo Catedralicio
BETA libid 614,LIBRARY*NAME_CLASS*SHORT,Archivo Diocesano,,,,,,,"Plaza de Santa María la Real, s/n. Arzobispado",Pamplona,Navarra,España,31001,"(948) 22 74 00, EXT. 55",,,José Luis,Sales Tirapu,P.,Reverendo Padre,Director (1990),,,LIBRARY*CONTACT_TYPE*M,9-13:30 (L-V),1-15 de julio,,,,,,,,,LIBRARY*CLASS*ECCL,,,,,,,,,,,,,,,,,,,,,BETA bibid 2276,I,387-89,101,,BETA geoid 1004,,BETA subid 1304,,,,,,,,1990-06-14,BRAVO,2016-12-17,FAULHABER,,,,,Pamplona: Archivo Diocesano
BETA libid 615,LIBRARY*NAME_CLASS*SHORT,Archivo Catedralicio,,,,,,,"Plaza de la Catedral, s/n. Catedral",Plasencia,Cáceres,España,,(927) 41 48 52,,,,,,,,,,,9-10 (cuatro días semanales),,,,,,,,,,LIBRARY*CLASS*ECCL,,,,,,,,,,,,,,,,,,,,,BETA bibid 2276,I,390-92,102,,BETA geoid 1004,,BETA subid 1304,,,,,,,,1990-06-14,BRAVO,2022-11-23,FAULHABER,UNIVERSAL*INTERNET_CLASS*URL,http://censoarchivos.mcu.es/CensoGuia/archivodetail.htm?id=49505,MEC,2022-11-23,Plasencia: Archivo Catedralicio
BETA libid 616,LIBRARY*NAME_CLASS*SHORT,Archivo Diocesano,,,,,,,Palacio Episcopal,Plasencia,Cáceres,España,,(927) 41 15 49,,,,Secretario del Obispado,P.,Reverendo Padre,,,,,a convenir,,,,,,,,,,LIBRARY*CLASS*ECCL,,,,,,,,,,,,,,,,,,,,,BETA bibid 2276,I,392-93,103,,BETA geoid 1004,,BETA subid 1304,,,,,,,,1990-06-14,BRAVO,2016-12-21,FAULHABER,,,,,Plasencia: Archivo Diocesano
BETA libid 617,LIBRARY*NAME_CLASS*SHORT,Catedral,,,,,,,"Pla y Deniel, s/n. Catedral Vieja",Salamanca,,España,,(923) 21 64 22,,,Florencio,Marcos Rodríguez,P.,Reverendo Padre,Director (1990),(923) 21 64 22,,LIBRARY*CONTACT_TYPE*M,10:15-13:15,julio,,,,,,,,,LIBRARY*CLASS*ECCL,,,,,,,,,,,,,,,,,,,,,BETA bibid 2276,I,394-97,104,,BETA geoid 1004,,BETA subid 1304,,,,,,,,1990-06-14,BRAVO,2016-12-16,FAULHABER,,,,,Salamanca: Catedral
BETA libid 618,LIBRARY*NAME_CLASS*SHORT,Archivo Diocesano,,,,,,,"Iscar Peyra, 26",Salamanca,,España,27002,"(923) 21 82 05, 21 82 06",,,Rafael,Sánchez Pascual,P.,Reverendo Padre,Director (1990),(923) 25 01 39,,LIBRARY*CONTACT_TYPE*M,10-13:30,agosto,,,,,,,,,LIBRARY*CLASS*ECCL,,,,,,,,,,,,,,,,,,,,,BETA bibid 2276,I,397-99,105,,BETA geoid 1004,,BETA subid 1304,,,,,,,,1990-06-14,BRAVO,2016-12-17,FAULHABER,,,,,Salamanca: Archivo Diocesano
BETA libid 619,LIBRARY*NAME_CLASS*SHORT,Archivo Escolapio,,,,,,,"Paseo de Canalejas, 129-137, 3{SS}o{ES}. Apartado 206",Salamanca,,España,37001,(923) 24 38 61,,,Jesús María,Lecea Sáinz,P.,Reverendo Padre,Director (1990),,,LIBRARY*CONTACT_TYPE*M,16-19 (L-V) u otras a convenir,vacaciones escolares,,,,,,,,,LIBRARY*CLASS*ECCL,,,,,,,,,,,,,,,,,,,,,BETA bibid 2276,I,399-401,106,,BETA geoid 1004,,BETA subid 1304,,,,,,,,1990-06-14,BRAVO,2016-12-15,FAULHABER,,,,,Salamanca: Archivo Escolapio
BETA libid 620,LIBRARY*NAME_CLASS*SHORT,Archivo Diocesano,,,,,,,"Paseo Hériz, s/n. Apartado 314. Seminario",San Sebastián,Guipúzcoa,España,20008,(943) 21 49 87,,,José María,Goñi Galarraga,P.,Reverendo Padre,Director (1990),,,LIBRARY*CONTACT_TYPE*M,9-13,agosto,,,,,,,,,LIBRARY*CLASS*ECCL,,,,,,,,,,,,,,,,,,,,,BETA bibid 2276,I,402-4,107,,BETA geoid 1004,,BETA subid 1304,,,,,,,,1990-06-14,BRAVO,2016-12-15,FAULHABER,,,,,San Sebastián: Archivo Diocesano
BETA libid 621,LIBRARY*NAME_CLASS*SHORT,Archivo Catedralicio,,,,,,,"Plaza del Obispo Eguino, s/n",Santander,Cantabria,España,,(942) 22 28 00,,,José Manuel,Fernández Gómez,P.,Reverendo Padre,Director (1990),(942) 23 75 58,,LIBRARY*CONTACT_TYPE*M,10-13,1-15 septiembre,,,,,,,,,LIBRARY*CLASS*ECCL,,,,,,,,,,,,,,,,,,,,,BETA bibid 2276,I,405-7,108,,BETA geoid 1004,,BETA subid 1304,,,,,,,,1990-06-14,BRAVO,2016-12-17,FAULHABER,,,,,Santander: Archivo Catedralicio
BETA libid 622,LIBRARY*NAME_CLASS*SHORT,Archivo Diocesano,,,,,,,,Santillana del Mar,Cantabria,España,,(942) 81 80 04,LIBRARY*PHONE_LOC*MAIN,,María Blanca,Larumbe Ros,Madre,Reverenda Madre,Oficial mayor del Archivo (1990),(942) 81 80 36,,LIBRARY*CONTACT_TYPE*M,10:15-12:15,miércoles,,,,,,,,,LIBRARY*CLASS*ECCL,,,,,,,,,,,,,,,,,,,,,BETA bibid 2276,I,407-9,109,,BETA geoid 1004,,BETA subid 1304,,,,,,,,1990-06-14,BRAVO,2016-12-20,FAULHABER,,,,,Santillana del Mar: Archivo Diocesano
BETA libid 623,LIBRARY*NAME_CLASS*SHORT,Archivo Catedralicio,,,,,,,S.A.M.I. Catedral,Santiago de Compostela,A Coruña,España,,,,,José María,Díaz Fernández,P.,Reverendo Padre,Director (1990),,,LIBRARY*CONTACT_TYPE*M,10-13 (L-V),,,,,,,,,,LIBRARY*CLASS*ECCL,,,,,,,,,,,,,,,,,,,,,BETA bibid 2276,I,410-13,110,,BETA geoid 1004,,BETA subid 1304,,,,,,,,1990-06-14,BRAVO,2016-12-19,FAULHABER,,,,,Santiago de Compostela: Archivo Catedralicio
BETA libid 624,LIBRARY*NAME_CLASS*SHORT,Archivo de San Pelayo,,,,,,,"Ante Altares, 23",Santiago de Compostela,A Coruña,España,,(981) 58 31 27,,,María Mercedes,Buján R.,Madre,Reverenda Madre,Directora (1990),,,LIBRARY*CONTACT_TYPE*M,16-18,,,,,,,,,,LIBRARY*CLASS*ECCL,,,,,,,,,,,,,,,,,,,,,BETA bibid 2276,I,414-21,111,,BETA geoid 1004,,BETA subid 1304,,,,,,,,1990-06-14,BRAVO,2016-12-16,FAULHABER,,,,,Santiago de Compostela: Archivo de San Pelayo
BETA libid 625,LIBRARY*NAME_CLASS*SHORT,Archivo Diocesano,,,,,,,"Plaza de la Inmaculada, 5",Santiago de Compostela,A Coruña,España,,"(981) 58 38 84, 58 30 08, 58 30 09, 58 21",,,Salvador,Domato Búa,P.,Reverendo Padre,Director (1990),(981) 58 27 11,,LIBRARY*CONTACT_TYPE*M,16:30-19:30,15 agosto-15 septiembre,,,,,,,,,LIBRARY*CLASS*ECCL,,,,,,,,,,,,,,,,,,,,,BETA bibid 2276,I,422-26,112,,BETA geoid 1004,,BETA subid 1304,,,,,,,,1990-06-14,BRAVO,2016-12-19,FAULHABER,,,,,Santiago de Compostela: Archivo Diocesano
BETA libid 626,LIBRARY*NAME_CLASS*SHORT,Archivo Catedralicio,,,,,,,Catedral,Segorbe,Castellón de la Plana,España,,,,,Pedro,Saborit Badenes,P.,Reverendo Padre,Director (1990),(964) 32 10 06,,LIBRARY*CONTACT_TYPE*M,"10-13:30 (M, X)",agosto,,,,,,,,,LIBRARY*CLASS*ECCL,,,,,,,,,,,,,,,,,,,,,BETA bibid 2276,I,427-29,113,,BETA geoid 1004,,BETA subid 1304,,,,,,,,1990-06-14,BRAVO,2016-12-15,FAULHABER,,,,,Segorbe: Archivo Catedralicio
BETA libid 627,LIBRARY*NAME_CLASS*SHORT,Archivo Capitular,,,,,,,Palacio Arzobispal,Sevilla,,España,41004,954 50 55 18,LIBRARY*PHONE_LOC*MAIN,,Nuria,Casquete de Prado,D.{SS}a{ES},,Directora (2009),,,,"17-20 (L,X,V)",del 18 de julio,,,,,,,,,LIBRARY*CLASS*ECCL,LIBRARY*TYPE*PRIV,,,,,,,,,,LIBRARY*RELATED_INSCLASS*CFR,,BETA insid 1415,,,,,,,,BETA bibid 2276,I,433-35,115,,BETA geoid 1004,,BETA subid 1304,,,,,,Servicios gestionados por la Institución Colombina desde 1992.<br /><br />Comprende los siguientes fondos:<br /><br />Archivo Capitular <br />Archivo Capilla Musical <br />Archivo Capilla Real <br />Archivo Hermandad de las Doncellas <br />Archivo Hermandad de la Granada <br />Archivo Antigua Parroquia de San Roque <br />,,1990-06-14,BRAVO,2021-08-08,FAULHABER,UNIVERSAL*INTERNET_CLASS*URL,http://www.institucioncolombina.org/catedral,,,Sevilla: Archivo Capitular
BETA libid 628,LIBRARY*NAME_CLASS*SHORT,Archivo del Arzobispado,,,,,,,Palacio Arzobispal,Sevilla,,España,41004,954 50 55 18,LIBRARY*PHONE_LOC*MAIN,,Nuria,Casquete de Prado,D.{SS}a{ES},,Directora (2009),,,LIBRARY*CONTACT_TYPE*M,l-v 0830-1430,agosto,,,,,,,,,LIBRARY*CLASS*ECCL,,,,,,,,,,,LIBRARY*RELATED_INSCLASS*CFR,,BETA insid 1415,,,,,,,,BETA bibid 2276,I,436-38,116,,BETA geoid 1004,,BETA subid 1304,,,,,,Servicios gestionados por la Institución Colombina desde 1992.<br /><br />Comprende los siguientes fondos:<br /><br />Archivo General del Arzobispado de Sevilla <br />Archivo Colegiata del Salvador <br />Archivo Universidad de Beneficiados <br />Archivo Hospital de San Bernardo <br />Archivo Hermandad Venerables Sacerdotes <br />Archivo Vicaría de Estepa <br />Archivo San Juan de Acre <br />Archivo Bailiato de Lora <br />Seminario de Sevilla <br />,,1990-06-14,BRAVO,2021-08-08,FAULHABER,UNIVERSAL*INTERNET_CLASS*URL,http://www.institucioncolombina.org/archivo,,,Sevilla: Archivo del Arzobispado
BETA libid 629,LIBRARY*NAME_CLASS*SHORT,Archivo Catedralicio,,,,,,,Catedral,Sigüenza,Guadalajara,España,,,,,Aurelio de,Federico Fernández,P.,Reverendo Padre,Director (jubilado) (1990),,,LIBRARY*CONTACT_TYPE*M,10:45-12:30,festivos,,,,,,,,,LIBRARY*CLASS*ECCL,,,,,,,,,,,,,,,,,,,,,BETA bibid 2276,I,439-42,117,,BETA geoid 1004,,BETA subid 1304,,,,,,,,1990-06-14,BRAVO,2016-12-21,FAULHABER,,,,,Sigüenza: Archivo Catedralicio
BETA libid 630,LIBRARY*NAME_CLASS*SHORT,Archivo Diocesano,,,,,,,"Villaviciosa, s/n. Obispado",Sigüenza,Guadalajara,España,,(911) 39 02 88,,,,Secretario del Obispado,P.,Reverendo Padre,,,,,a convenir,,,,,,,,,,LIBRARY*CLASS*ECCL,,,,,,,,,,,,,,,,,,,,,BETA bibid 2276,I,443-45,118,,BETA geoid 1004,,BETA subid 1304,,,,,,,,1990-06-14,MOLL,2016-12-21,FAULHABER,,,,,Sigüenza: Archivo Diocesano
BETA libid 631,LIBRARY*NAME_CLASS*SHORT,Archivo de la Iglesia,,,,,,,Palacio Episcopal,Solsona,Lleida,España,,(973) 811 06 19,,,Antonio,Bach y Riu,P.,Reverendo Padre,Director (1990),(973) 811 01 00,,LIBRARY*CONTACT_TYPE*M,10-13,1-15 de agosto,,,,,,,,,LIBRARY*CLASS*ECCL,,,,,,,,,,,,,,,,,,,,,BETA bibid 2276,I,446-48,119,,BETA geoid 1004,,BETA subid 1304,,,,,,,,1990-06-14,MOLL,2016-12-16,FAULHABER,,,,,Solsona: Archivo de la Iglesia
BETA libid 632,LIBRARY*NAME_CLASS*SHORT,Archivo Capitular,,,,,,,S. I. Catedral,Tarazona,Zaragoza,España,,(976) 64 18 78,,,Julián,Ruiz Izquierdo,P.,Reverendo Padre,Director (1990),(976) 64 18 78,,LIBRARY*CONTACT_TYPE*M,,,,,,,,,,,LIBRARY*CLASS*ECCL,,,,,,,,,,,,,,,,,,,,,BETA bibid 2276,I,449-52,120,,BETA geoid 1004,,BETA subid 1304,,,,,,,,1990-06-14,MOLL,2016-12-19,FAULHABER,,,,,Tarazona: Archivo Capitular
BETA libid 633,LIBRARY*NAME_CLASS*SHORT,Archivo Diocesano,,,,,,,"Plaza de Palacio, s/n. Palacio Arzobispal",Tarazona,Zaragoza,España,,(976) 64 09 07,,,Miguel,Martínez Eraso,P.,Reverendo Padre,Director (1990),(976) 64 18 91,,LIBRARY*CONTACT_TYPE*M,10:30-13,un mes en verano,,LIBRARY*FACILITIES*PHOTOCOPY,,,,,,,LIBRARY*CLASS*ECCL,,,,,,,,,,,,,,,,,,,,,BETA bibid 2276,I,452-53,121,,BETA geoid 1004,,BETA subid 1304,,,,,,,,1990-06-14,MOLL,2016-12-15,FAULHABER,,,,,Tarazona: Archivo Diocesano
BETA libid 634,LIBRARY*NAME_CLASS*SHORT,Archivo Capitular,,,,,,,Catedral,Tarragona,,España,,,,,Salvador,Ramón Vinyes,P.,Reverendo Padre,Director (1990),(977) 23 73 73,,LIBRARY*CONTACT_TYPE*M,9:15-11,agosto,,,,,,,,,LIBRARY*CLASS*ECCL,,,,,,,,,,,,,,,,,,,,,BETA bibid 2276,I,455-57,122,,BETA geoid 1004,,BETA subid 1304,,,,,,,,1990-06-14,MOLL,2016-12-19,FAULHABER,,,,,Tarragona: Archivo Capitular
BETA libid 635,LIBRARY*NAME_CLASS*SHORT,Archivo de Poblet,,,,,,,Monasterio de Poblet,Espluga de Francolí,Tarragona,España,,(977) 87 00 89,,,Agustín,Altisent Altisent,P.,Reverendo Padre,Director (1990),,,LIBRARY*CONTACT_TYPE*M,10:30-13,sábados,,,,,,,,,LIBRARY*CLASS*ECCL,,,,,,,,,,,,,,,,,,,,,BETA bibid 2276,I,458-59,123,,BETA geoid 1004,,BETA subid 1304,,,,,,<br />,,1990-06-15,BRAVO,2016-12-19,FAULHABER,,,,,Espluga de Francolí: Archivo de Poblet
BETA libid 636,LIBRARY*NAME_CLASS*SHORT,Archivo Archidiocesano,,,,,,,Palacio Arzobispal,Tarragona,,España,,(977) 23 34 12,,,Salvador,Ramon Vinyes,P.,Reverendo Padre,Director (1990),(977) 23 73 73,,LIBRARY*CONTACT_TYPE*M,10-14 (M-S),agosto,,,,,,,,,LIBRARY*CLASS*ECCL,,,,,,,,,,,,,,,,,,,,,BETA bibid 2276,I,460-65,124,,BETA geoid 1004,,BETA subid 1304,,,,,,,,1990-06-15,BRAVO,2016-12-16,FAULHABER,,,,,Tarragona: Archivo Archidiocesano
BETA libid 637,LIBRARY*NAME_CLASS*SHORT,Archivo Diocesano,,,,,,,"San Agustín, 28. Palacio Episcopal",La Laguna de Tenerife,Canarias,España,,(922) 25 86 40,,,Jorge,Hernández Rodríguez,P.,Reverendo Padre,Director (1990),,,LIBRARY*CONTACT_TYPE*M,a convenir,,,,,,,,,,LIBRARY*CLASS*ECCL,,,,,,,,,,,,,,,,,,,,,BETA bibid 2276,I,466-67,125,,BETA geoid 1004,,BETA subid 1304,,,,,,,,1990-06-15,BRAVO,2016-12-19,FAULHABER,,,,,La Laguna de Tenerife: Archivo Diocesano
