LIBID,NAME_CLASS,NAME,NAME_Q,NAME_BD,NAME_BDQ,NAME_ED,NAME_EDQ,NAME_BASIS,ADDRESS,CITY,STATE,COUNTRY,PCODE,PHONE,PHONE_LOC,TELEX,CONTACT_FNAME,CONTACT_LNAME,CONTACT_TITLE,CONTACT_SALUTATION,CONTACT_POSITION,CONTACT_PHONE,CONTACT_EMAIL,CONTACT_TYPE,LIBRARY_HOURS,LIBRARY_CLOSED,LIBRARY_DOCUMENTS,LIBRARY_FACILITIES,CALL_TYPE,CALL_DATE,CALL_PERSON,CALL_NOTE,LIBCODE_CLASS,LIBCODE,CLASS,TYPE,RELATED_GEOCLASS,RELATED_GEODETAIL,RELATED_GEOID,RELATED_GEOIDQ,RELATED_GEOBD,RELATED_GEOBDQ,RELATED_GEOED,RELATED_GEOEDQ,RELATED_GEOBASIS,RELATED_INSCLASS,RELATED_INSDETAIL,RELATED_INSID,RELATED_INSIDQ,RELATED_INSBD,RELATED_INSBDQ,RELATED_INSED,RELATED_INSEDQ,RELATED_INSBASIS,RELATED_BIBCLASS,RELATED_BIBID,RELATED_BIBVOL,RELATED_BIBLOC,RELATED_BIBITEM,SUBJECT_BIOID,SUBJECT_GEOID,SUBJECT_INSID,SUBJECT_SUBID,PERIOD_BD,PERIOD_BDQ,PERIOD_ED,PERIOD_EDQ,PERIOD_BASIS,NOTES,VERIFY,ENTERED,ENTERED_BY,UPDATED,UPDATED_BY,INTERNET_CLASS,INTERNET_ADDRESS,INTERNET_SERVICE,INTERNET_LASTSEEN,MONIKER
BETA libid 1063,LIBRARY*NAME_CLASS*FORMER,Universität,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BETA libid 1065,LIBRARY*NAME_CLASS*CURRENT,Voralberger Landesbibliothek,,,,,,,Fluherstrasse 4,Bregenz,Voralberg,Republik Österreich,6900,+43 5574 511 44005,LIBRARY*PHONE_LOC*MAIN,,,,,,,,,,,,,,,,,,,,LIBRARY*CLASS*PUBL,,LIBRARY*RELATED_GEOCLASS*L,,BETA geoid 3101,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2022-11-16,FAULHABER,2024-09-21,FAULHABER,UNIVERSAL*INTERNET_CLASS*URL,https://vlb.vorarlberg.at/,Voralberger Landesbibliothek,2022-11-18,Bregenz: Voralberger Landesbibliothek
BETA libid 1065,LIBRARY*NAME_CLASS*SHORT,Voralberger Landesbibliothek,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,UNIVERSAL*INTERNET_CLASS*EMA,landesbibliothek@vorarlberg.at,Voralberger Landesbibliothek,,
BETA libid 1066,LIBRARY*NAME_CLASS*SHORT,Bibliothèque Municipale,,,,,,,,Nantes,,,44113,,,,,,,,,,,,,,,,,,,,,,LIBRARY*CLASS*PUBL,,LIBRARY*RELATED_GEOCLASS*L,,BETA geoid 3102,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2022-11-23,FAULHABER,2024-09-21,FAULHABER,UNIVERSAL*INTERNET_CLASS*URL,https://bm.nantes.fr/home.html,BM Nantes,2022-11-23,Nantes: Bibliothèque Municipale
BETA libid 1066,LIBRARY*NAME_CLASS*CURRENT,Bibliothèque Municipale de Nantes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BETA libid 1070,LIBRARY*NAME_CLASS*SHORT,Musée Dobrée,,,,,,,	,Nantes,,France,44000,,,,,,,,,,,,,,,,,,,,,,LIBRARY*CLASS*PUBL,,LIBRARY*RELATED_GEOCLASS*L,,BETA geoid 3102,,,,,,,,,,,,,,,,LIBRARY*RELATED_BIBCLASS*VEA,BETA bibid 5094,,,,,,,,,,,,,,,2023-12-21,FAULHABER,2024-09-21,FAULHABER,UNIVERSAL*INTERNET_CLASS*URL,https://www.musee-dobree.fr/jcms/navigation/accueil-grand-patrimoine-fr-j_6,Musée Dobrée,2023-12-21,Nantes: Musée Dobrée
BETA libid 1070,LIBRARY*NAME_CLASS*CURRENT,Musée départemental Thomas-Dobrée,,,,,,,1 Place Jean V,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,LIBRARY*RELATED_BIBCLASS*CAT,BETA bibid 6783,,,,,,,,,,,,,,,,,,,UNIVERSAL*INTERNET_CLASS*VIAF,http://viaf.org/viaf/135880187,VIAF,2023-12-21,
BETA libid 1070,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,135880187,,,,,,,,,,,,,,,,UNIVERSAL*INTERNET_CLASS*URL,https://fr.wikipedia.org/wiki/MuſC3%A9e_d%C3%A9partemental_Thomas-DobꝛC3%A9e,Wikipédie,2023-12-21,
BETA libid 1071,LIBRARY*NAME_CLASS*SHORT,Eggenberg,,,,,,,Státní hrad a zámek,Český Krumlov,,República Checa,381 01,,,,,,,,,,,,,,,,,,,,,,LIBRARY*CLASS*PUBL,,LIBRARY*RELATED_GEOCLASS*L,,BETA geoid 3103,,,,,,,,,,,,,,,,,BETA bibid 6802,,59-65,,,,,,,,,,,,,2023-12-26,FAULHABER,2024-09-19,FAULHABER,UNIVERSAL*INTERNET_CLASS*URL,https://castle.ckrumlov.cz/en/zamek_2nadvori_knihov/,,2023-12-26,Český Krumlov: Eggenberg
BETA libid 1071,LIBRARY*NAME_CLASS*CURRENT,Eggenberg Knihovna,,,,,,,Zámek čp. 59,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
