Unnamed: 0,GEOID,TYPE,MONIKER / NAME,INTERNET_ADDRESS
3185,BITAGAP geoid 4499,GEOGRAPHY*TYPE*N,Hungria (nação),
3186,BITAGAP geoid 4500,GEOGRAPHY*TYPE*R,Leão (região),
3187,BITAGAP geoid 4501,GEOGRAPHY*TYPE*JUL,Julgado da Feira (julgado),
3188,BITAGAP geoid 4502,GEOGRAPHY*TYPE*REG,Reguengo de Tojosa (reguengo),
3189,BITAGAP geoid 4503,GEOGRAPHY*TYPE*REG,Reguengo de Valada (reguengo),
3190,BITAGAP geoid 4504,GEOGRAPHY*TYPE*T,Celeiro,
3191,BITAGAP geoid 4505,GEOGRAPHY*TYPE*COMA,Comarca e Correição da Estremadura (comarca),
3192,BITAGAP geoid 4507,GEOGRAPHY*TYPE*JUL,Julgado da Rocha (julgado),
3193,BITAGAP geoid 4508,GEOGRAPHY*TYPE*T,Figueira de São Lourenço,
3194,BITAGAP geoid 4509,GEOGRAPHY*TYPE*PA,"Paço do Trigo (prédios, pontes, caminhos)",
3195,BITAGAP geoid 4510,GEOGRAPHY*TYPE*PA,"Ponte de Calhariz (prédios, pontes, caminhos)",
3196,BITAGAP geoid 4513,GEOGRAPHY*TYPE*LEZ,Lezíria chamada de D. Sancha (lezíria),
3197,BITAGAP geoid 4514,GEOGRAPHY*TYPE*JUL,Julgado de Castro Daire (julgado),
3198,BITAGAP geoid 4515,GEOGRAPHY*TYPE*JUL,Julgado de Mões (julgado),
3199,BITAGAP geoid 4516,GEOGRAPHY*TYPE*JUL,Julgado de Ribolhos (julgado),
3200,BITAGAP geoid 4517,GEOGRAPHY*TYPE*JUL,Julgado de Parada de Ester (julgado),
3201,BITAGAP geoid 4518,GEOGRAPHY*TYPE*JUL,Julgado de Cabril (julgado),
3202,BITAGAP geoid 4519,GEOGRAPHY*TYPE*JUL,Julgado de Vila Cova à Coelheira (julgado),
3203,BITAGAP geoid 4520,GEOGRAPHY*TYPE*T,Fonte dos Cavaleiros,
3204,BITAGAP geoid 4521,GEOGRAPHY*TYPE*MA,Mata da Pai Maião (mata - floresta),
3205,BITAGAP geoid 4522,GEOGRAPHY*TYPE*T,Afarelos,
3206,BITAGAP geoid 4523,GEOGRAPHY*TYPE*PA,"Paços de Lisboa (prédios, pontes, caminhos)",
3207,BITAGAP geoid 4524,GEOGRAPHY*TYPE*JUL,Julgado de Gaia (julgado),
3208,BITAGAP geoid 4525,GEOGRAPHY*TYPE*JUL,Julgados de Penela (julgado),
3209,BITAGAP geoid 4526,GEOGRAPHY*TYPE*X,Almoxarifado de Ponte de Lima (outra),
3210,BITAGAP geoid 4527,TYPE T,A-de-Pai Mendes,
3211,BITAGAP geoid 4528,GEOGRAPHY*TYPE*T,Ereira,
3212,BITAGAP geoid 4529,GEOGRAPHY*TYPE*T,Moncarapacho,
3213,BITAGAP geoid 4530,GEOGRAPHY*TYPE*JUL,Julgado de Arez (julgado),
3214,BITAGAP geoid 4531,GEOGRAPHY*TYPE*MA,Matas de Benavente (mata - floresta),
3215,BITAGAP geoid 4532,GEOGRAPHY*TYPE*MA,Mata do Vale da Figueira (mata - floresta),
3216,BITAGAP geoid 4533,GEOGRAPHY*TYPE*LUG,Marinhas [Leiria] (lugar - local),
3217,BITAGAP geoid 4534,GEOGRAPHY*TYPE*MA,Mata das Porcas (mata - floresta),
3218,BITAGAP geoid 4535,GEOGRAPHY*TYPE*MA,Mata e Ribeira de Godim (mata - floresta),
3219,BITAGAP geoid 4536,GEOGRAPHY*TYPE*COU,Coutada do Vale da Figueira (couto),
3220,BITAGAP geoid 4537,GEOGRAPHY*TYPE*T,Aranha,
3221,BITAGAP geoid 4538,GEOGRAPHY*TYPE*T,Sequeiros,
3222,BITAGAP geoid 4539,GEOGRAPHY*TYPE*T,Pombos,
3223,BITAGAP geoid 4540,GEOGRAPHY*TYPE*MON,Montaria de Alcobaça (montaria),
3224,BITAGAP geoid 4541,GEOGRAPHY*TYPE*T,Curval,
3225,BITAGAP geoid 4542,GEOGRAPHY*TYPE*MA,Matas de Espadigo (mata - floresta),
3226,BITAGAP geoid 4543,GEOGRAPHY*TYPE*T,Olival,
3227,BITAGAP geoid 4544,GEOGRAPHY*TYPE*MA,Matas de Ourém (mata - floresta),
3228,BITAGAP geoid 4545,GEOGRAPHY*TYPE*T,Vila Galea,
3229,BITAGAP geoid 4546,GEOGRAPHY*TYPE*T,Travalhal,
3230,BITAGAP geoid 4547,GEOGRAPHY*TYPE*TOR,Torre de São João de Alporão (torre),
3231,BITAGAP geoid 4548,GEOGRAPHY*TYPE*T,Finisterra,
3232,BITAGAP geoid 4549,GEOGRAPHY*TYPE*T,São Miguel do Almoxarifado de Leiria,
3233,BITAGAP geoid 4550,GEOGRAPHY*TYPE*TOR,Torre de São Pedro (torre),
3234,BITAGAP geoid 4551,GEOGRAPHY*TYPE*LEZ,Lezíria de Escaropim (lezíria),
3235,BITAGAP geoid 4552,GEOGRAPHY*TYPE*LEZ,Lezíria do Galego (lezíria),
3236,BITAGAP geoid 4553,GEOGRAPHY*TYPE*LEZ,Lezíria dos Baços (lezíria),
3237,BITAGAP geoid 4554,GEOGRAPHY*TYPE*LEZ,Lezíria da Palmeira (lezíria),
3238,BITAGAP geoid 4555,GEOGRAPHY*TYPE*LEZ,Lezíria da Foz de Almonda (lezíria),
3239,BITAGAP geoid 4556,GEOGRAPHY*TYPE*FOR,A Graciosa (fortaleza),
3240,BITAGAP geoid 4557,GEOGRAPHY*TYPE*FREG,Fontelo (freguesia),https://pt.wikipedia.org/wiki/Fontelo
3241,BITAGAP geoid 4558,GEOGRAPHY*TYPE*LEZ,Lezíria de Albaceito (lezíria),
3242,BITAGAP geoid 4559,GEOGRAPHY*TYPE*LEZ,Lezíria de Alcoelha (lezíria),
3243,BITAGAP geoid 4560,GEOGRAPHY*TYPE*LEZ,Lezíria de Malveira (lezíria),
3244,BITAGAP geoid 4561,GEOGRAPHY*TYPE*LEZ,Lezíria Nova (lezíria),
3245,BITAGAP geoid 4562,GEOGRAPHY*TYPE*LEZ,Lezíria de Alcanice (lezíria),
3246,BITAGAP geoid 4563,GEOGRAPHY*TYPE*TERRA,Terras de Monforte de Rio Livre (terra),
3247,BITAGAP geoid 4564,GEOGRAPHY*TYPE*MA,Mata de Barrices (mata - floresta),
3248,BITAGAP geoid 4565,GEOGRAPHY*TYPE*T,Azóias,
3249,BITAGAP geoid 4566,GEOGRAPHY*TYPE*T,Sete Aldeias,
3250,BITAGAP geoid 4567,GEOGRAPHY*TYPE*T,Galvão,
3251,BITAGAP geoid 4568,GEOGRAPHY*TYPE*C,Conselho do Casal (concelho - município),
3252,BITAGAP geoid 4569,GEOGRAPHY*TYPE*B,Serra de Montejunto (monte - serra),
3253,BITAGAP geoid 4570,GEOGRAPHY*TYPE*MA,Mata do Barabusino (mata - floresta),
3254,BITAGAP geoid 4571,GEOGRAPHY*TYPE*C,Concelho de Aguiar de Pena (concelho - município),
3255,BITAGAP geoid 4572,GEOGRAPHY*TYPE*REG,Reguengos de Almeirim (reguengo),
3256,BITAGAP geoid 4573,GEOGRAPHY*TYPE*FREG,Mizarela (freguesia),
3257,BITAGAP geoid 4574,GEOGRAPHY*TYPE*LEZ,Lezíria da Toureira (lezíria),
3258,BITAGAP geoid 4575,GEOGRAPHY*TYPE*LEZ,Lezíria da Tocotorto (lezíria),
3259,BITAGAP geoid 4576,GEOGRAPHY*TYPE*LEZ,Lezíra de Mocemuda (lezíria),
3260,BITAGAP geoid 4577,GEOGRAPHY*TYPE*LEZ,Lezíra de Estela (lezíria),
3261,BITAGAP geoid 4579,GEOGRAPHY*TYPE*LEZ,Lezíra dos Francos (lezíria),
3262,BITAGAP geoid 4580,GEOGRAPHY*TYPE*LEZ,Lezíra da Geia (lezíria),
3263,BITAGAP geoid 4581,GEOGRAPHY*TYPE*LEZ,Lezíria do Cano (lezíria),
3264,BITAGAP geoid 4582,GEOGRAPHY*TYPE*LEZ,Lezíria da Atalaia (lezíria),
3265,BITAGAP geoid 4583,GEOGRAPHY*TYPE*LEZ,Lezíra da Silveira (lezíria),
3266,BITAGAP geoid 4584,GEOGRAPHY*TYPE*T,Ninho do Açor,
3267,BITAGAP geoid 4585,GEOGRAPHY*TYPE*MA,Mata da Cabeça da Sina (mata - floresta),
3268,BITAGAP geoid 4586,GEOGRAPHY*TYPE*FREG,Ginzo (freguesia),
3269,BITAGAP geoid 4587,GEOGRAPHY*TYPE*C,Ponte Areas (concelho - município),
3270,BITAGAP geoid 4588,GEOGRAPHY*TYPE*LUG,Mende (lugar - local),
3271,BITAGAP geoid 4589,GEOGRAPHY*TYPE*FREG,San Vicente de Ver (freguesia),
3272,BITAGAP geoid 4590,GEOGRAPHY*TYPE*C,Concello de Mos (concelho - município),
3273,BITAGAP geoid 4591,GEOGRAPHY*TYPE*FREG,Freguesia de Manhufe (freguesia),
3276,BITAGAP geoid 4593,GEOGRAPHY*TYPE*LUG,Galisteu (lugar - local),
3277,BITAGAP geoid 4594,GEOGRAPHY*TYPE*PAU,Paul do Valado (paul),
3278,BITAGAP geoid 4595,GEOGRAPHY*TYPE*MIN,Mina da Adiça (mina),
3279,BITAGAP geoid 4596,GEOGRAPHY*TYPE*MA,Mata de Vale Pereira [Castro Vicente] (mata - floresta),
3280,BITAGAP geoid 4597,GEOGRAPHY*TYPE*T,Camarate,
3281,BITAGAP geoid 4598,GEOGRAPHY*TYPE*LUG,"no arraial, a par de Tarifa (lugar - local)",
3282,BITAGAP geoid 4599,GEOGRAPHY*TYPE*R,baixo Limousin (região),
3283,BITAGAP geoid 4600,GEOGRAPHY*TYPE*T,Aix-en-Provence,
3284,BITAGAP geoid 4601,GEOGRAPHY*TYPE*MA,Mata da Chamusca (mata - floresta),
3285,BITAGAP geoid 4602,GEOGRAPHY*TYPE*T,Fonte Boa,
3286,BITAGAP geoid 4603,GEOGRAPHY*TYPE*T,Faria,
3287,BITAGAP geoid 4604,TYPE T,Rendufe,
3288,BITAGAP geoid 4605,GEOGRAPHY*TYPE*T,Atoleira,
3289,BITAGAP geoid 4606,GEOGRAPHY*TYPE*MA,Mata de Arruda (mata - floresta),
3290,BITAGAP geoid 4607,GEOGRAPHY*TYPE*T,Caeiros,
3291,BITAGAP geoid 4608,GEOGRAPHY*TYPE*T,Vermiosa,
3292,BITAGAP geoid 4609,GEOGRAPHY*TYPE*T,Atalaia [de Pedrógão],
3293,BITAGAP geoid 4610,GEOGRAPHY*TYPE*C,Concelho de Aveloso (concelho - município),
3294,BITAGAP geoid 4611,GEOGRAPHY*TYPE*C,Concelho de Cedovim (concelho - município),
3295,BITAGAP geoid 4612,GEOGRAPHY*TYPE*C,Concelho de Moreira (concelho - município),
3296,BITAGAP geoid 4613,GEOGRAPHY*TYPE*C,Concelho de Muxagata (concelho - município),
3297,BITAGAP geoid 4614,GEOGRAPHY*TYPE*C,Concelho de Vila Nova (concelho - município),
3298,BITAGAP geoid 4615,GEOGRAPHY*TYPE*T,Soria,
3299,BITAGAP geoid 4616,TYPE T,Partida,
3300,BITAGAP geoid 4617,GEOGRAPHY*TYPE*T,Vale da Vega,
3301,BITAGAP geoid 4618,GEOGRAPHY*TYPE*MA,Matas de Sesimbra (mata - floresta),
3302,BITAGAP geoid 4619,GEOGRAPHY*TYPE*T,Abreca,
3303,BITAGAP geoid 4620,GEOGRAPHY*TYPE*MA,Mata de Mouta Longa (mata - floresta),
3304,BITAGAP geoid 4621,GEOGRAPHY*TYPE*T,Cîteaux,
3305,BITAGAP geoid 4622,GEOGRAPHY*TYPE*T,Zoeira,
3306,BITAGAP geoid 4624,GEOGRAPHY*TYPE*T,Caldas de Aregos,
3307,BITAGAP geoid 4625,TYPE T,Campo de Valada,
3308,BITAGAP geoid 4626,GEOGRAPHY*TYPE*JUL,Julgado de Lagos (julgado),
3309,BITAGAP geoid 4627,GEOGRAPHY*TYPE*T,Vieiras,
3310,BITAGAP geoid 4629,GEOGRAPHY*TYPE*MA,Mata da Fonte das Vacas (mata - floresta),
3311,BITAGAP geoid 4630,GEOGRAPHY*TYPE*MA,Mata de Vale de Bobas (mata - floresta),
3312,BITAGAP geoid 4631,GEOGRAPHY*TYPE*MA,Mata de Becomei (mata - floresta),
3313,BITAGAP geoid 4632,GEOGRAPHY*TYPE*MA,Mata de Caniceira (mata - floresta),
3314,BITAGAP geoid 4633,GEOGRAPHY*TYPE*MA,Matas de Cabril (mata - floresta),
3315,BITAGAP geoid 4634,GEOGRAPHY*TYPE*T,Ruivães,
3316,BITAGAP geoid 4635,GEOGRAPHY*TYPE*I,Basílica de S. Vicente (igreja - sé),
3317,BITAGAP geoid 4636,GEOGRAPHY*TYPE*COU,Couto de Souto (couto),
3318,BITAGAP geoid 4637,GEOGRAPHY*TYPE*TERRA,Terra de Regalados (terra),
3319,BITAGAP geoid 4638,GEOGRAPHY*TYPE*RIA,Esteiro de Mouguela (ria),
3320,BITAGAP geoid 4639,GEOGRAPHY*TYPE*T,Vila Alva,
3321,BITAGAP geoid 4640,GEOGRAPHY*TYPE*T,Carquejal [de Tomar],
3322,BITAGAP geoid 4641,GEOGRAPHY*TYPE*MA,Mata do Chapelar (mata - floresta),
3323,BITAGAP geoid 4642,GEOGRAPHY*TYPE*TERMO,Termo de Barcelos (termo),
3324,BITAGAP geoid 4644,GEOGRAPHY*TYPE*T,Tourães,
3325,BITAGAP geoid 4645,GEOGRAPHY*TYPE*T,Boroa,
3326,BITAGAP geoid 4646,GEOGRAPHY*TYPE*T,Avelanoso,
3327,BITAGAP geoid 4647,GEOGRAPHY*TYPE*T,Senhorim,
3328,BITAGAP geoid 4648,GEOGRAPHY*TYPE*T,Chileiros,
3329,BITAGAP geoid 4649,GEOGRAPHY*TYPE*T,Rubadelas,
3330,BITAGAP geoid 4650,GEOGRAPHY*TYPE*T,Moutão,
3331,BITAGAP geoid 4651,GEOGRAPHY*TYPE*COU,Couto de Tavares (couto),
3332,BITAGAP geoid 4652,GEOGRAPHY*TYPE*T,Chouparia,
3333,BITAGAP geoid 4653,GEOGRAPHY*TYPE*MA,Mata do Eixo (mata - floresta),
3334,BITAGAP geoid 4654,GEOGRAPHY*TYPE*MA,Matas do concelho de Gestaçô (mata - floresta),
3335,BITAGAP geoid 4655,GEOGRAPHY*TYPE*T,Paços,
3336,BITAGAP geoid 4656,GEOGRAPHY*TYPE*T,Cardais,
3337,BITAGAP geoid 4657,GEOGRAPHY*TYPE*T,Abichoeira,
3339,BITAGAP geoid 4659,GEOGRAPHY*TYPE*T,Vale Velido,
3340,BITAGAP geoid 4660,GEOGRAPHY*TYPE*T,Vilar [de Vila de Rei],
3341,BITAGAP geoid 4661,GEOGRAPHY*TYPE*T,Orgueira,
3342,BITAGAP geoid 4662,TYPE T,Malhada Larga,
3343,BITAGAP geoid 4663,GEOGRAPHY*TYPE*T,Malhada,
3344,BITAGAP geoid 4664,GEOGRAPHY*TYPE*MA,"Matas régias, quintais e pinhais do Ribatejo (mata - floresta)",
3345,BITAGAP geoid 4665,GEOGRAPHY*TYPE*MA,Mata das Navalhas (mata - floresta),
3346,BITAGAP geoid 4666,GEOGRAPHY*TYPE*MA,Mata da Delgada (mata - floresta),
3347,BITAGAP geoid 4667,GEOGRAPHY*TYPE*MA,Mata da Morzeleira (mata - floresta),
3348,BITAGAP geoid 4668,GEOGRAPHY*TYPE*JUL,Julgado de Ligão (julgado),
3349,BITAGAP geoid 4669,GEOGRAPHY*TYPE*PA,"Estrada de Cabrela (prédios, pontes, caminhos)",
3350,BITAGAP geoid 4670,GEOGRAPHY*TYPE*PA,"Estrada de Beja (prédios, pontes, caminhos)",
3351,BITAGAP geoid 4671,GEOGRAPHY*TYPE*MA,Matas das Taipas (mata - floresta),
3352,BITAGAP geoid 4672,GEOGRAPHY*TYPE*MA,Mata de Cortinhas (mata - floresta),
3353,BITAGAP geoid 4673,GEOGRAPHY*TYPE*MA,Mata das Portas de Alagoa (mata - floresta),
3354,BITAGAP geoid 4674,GEOGRAPHY*TYPE*MA,Mata da Mouta do Brejio das Sovereiras (mata - floresta),
3355,BITAGAP geoid 4675,GEOGRAPHY*TYPE*MA,Mata do Paul de Ortigosa (mata - floresta),
3356,BITAGAP geoid 4676,GEOGRAPHY*TYPE*MA,Mata do Molhadoiro dos Carvalhais (mata - floresta),
3357,BITAGAP geoid 4677,GEOGRAPHY*TYPE*MA,Mata Velha (mata - floresta),
3358,BITAGAP geoid 4678,GEOGRAPHY*TYPE*MA,Matas de Óbidos (mata - floresta),
3359,BITAGAP geoid 4679,GEOGRAPHY*TYPE*T,Sancheira,
3360,BITAGAP geoid 4680,GEOGRAPHY*TYPE*T,São Gregório,
3361,BITAGAP geoid 4681,GEOGRAPHY*TYPE*T,Landim,
3362,BITAGAP geoid 4682,GEOGRAPHY*TYPE*MA,Mata das Moutas de Mem Palha (mata - floresta),
3363,BITAGAP geoid 4683,GEOGRAPHY*TYPE*LUG,Foz de Atela (lugar - local),
3364,BITAGAP geoid 4684,GEOGRAPHY*TYPE*T,Aldeia da Forca,
3365,BITAGAP geoid 4685,GEOGRAPHY*TYPE*T,Vilar de Lomba,
3366,BITAGAP geoid 4686,GEOGRAPHY*TYPE*MA,Mata de Linhares (mata - floresta),
3367,BITAGAP geoid 4687,TYPE T,Espessandeira,
3368,BITAGAP geoid 4688,GEOGRAPHY*TYPE*C,Concelho de Folgosinho (concelho - município),
3369,BITAGAP geoid 4689,GEOGRAPHY*TYPE*C,Concelho de Melo (concelho - município),
3370,BITAGAP geoid 4690,TYPE T,Riba de Canha,
3371,BITAGAP geoid 4691,GEOGRAPHY*TYPE*COU,Coutos do Bispado de Coimbra (couto),
3372,BITAGAP geoid 4693,GEOGRAPHY*TYPE*MA,Matas de Torres Novas (mata - floresta),
3373,BITAGAP geoid 4694,GEOGRAPHY*TYPE*C,Concelho de Parada (concelho - município),
3374,BITAGAP geoid 4695,GEOGRAPHY*TYPE*C,Concelho de Cabril (concelho - município),
3375,BITAGAP geoid 4696,GEOGRAPHY*TYPE*MA,Mata de Corta-Rabos (mata - floresta),
3376,BITAGAP geoid 4697,GEOGRAPHY*TYPE*JUL,Julgado de Covilhã (julgado),
3377,BITAGAP geoid 4698,GEOGRAPHY*TYPE*QUI,Quintã de Egas (quinta),
3379,BITAGAP geoid 4700,GEOGRAPHY*TYPE*COU,Couto de Tuias (couto),
3380,BITAGAP geoid 4701,GEOGRAPHY*TYPE*HON,Gontige (honra),
3381,BITAGAP geoid 4702,GEOGRAPHY*TYPE*HON,Paços de Gaiolo (honra),
3382,BITAGAP geoid 4703,GEOGRAPHY*TYPE*HON,Santo Isidoro (honra),
3383,BITAGAP geoid 4704,GEOGRAPHY*TYPE*HON,Lourelo (honra),
3384,BITAGAP geoid 4705,GEOGRAPHY*TYPE*HON,Galegos (honra),
3385,BITAGAP geoid 4706,GEOGRAPHY*TYPE*JUL,Julgado de São Martinho (julgado),
3386,BITAGAP geoid 4707,GEOGRAPHY*TYPE*T,Refojos de Riba de Ave,
3387,BITAGAP geoid 4708,GEOGRAPHY*TYPE*T,Palhares,
3388,BITAGAP geoid 4709,GEOGRAPHY*TYPE*T,Aldeia de Joane,
3389,BITAGAP geoid 4710,GEOGRAPHY*TYPE*MA,Mata de Almilão (mata - floresta),
3390,BITAGAP geoid 4711,GEOGRAPHY*TYPE*T,Outeiro da Fala,
3391,BITAGAP geoid 4713,GEOGRAPHY*TYPE*T,Sobralinho,
3392,BITAGAP geoid 4714,GEOGRAPHY*TYPE*T,Cheleiros,
3393,BITAGAP geoid 4715,GEOGRAPHY*TYPE*COMA,Comarca do Almoxarifado de Setúbal (comarca),
3394,BITAGAP geoid 4716,GEOGRAPHY*TYPE*MA,Mata do Freixial (mata - floresta),
3395,BITAGAP geoid 4717,GEOGRAPHY*TYPE*MA,Mata de Vale Amoreira (mata - floresta),
3396,BITAGAP geoid 4719,GEOGRAPHY*TYPE*MA,Mata da Agualada (mata - floresta),
3397,BITAGAP geoid 4720,GEOGRAPHY*TYPE*MA,Mata da Carniceira (mata - floresta),
3398,BITAGAP geoid 4721,GEOGRAPHY*TYPE*T,São Jorge,
3399,BITAGAP geoid 4723,GEOGRAPHY*TYPE*JUL,Julgado do Mosteiro de Tarouquela (julgado),
3400,BITAGAP geoid 4724,GEOGRAPHY*TYPE*COU,Couto do Mosteiro de Tarouquela (couto),
3401,BITAGAP geoid 4725,GEOGRAPHY*TYPE*T,Sambade,
3402,BITAGAP geoid 4726,GEOGRAPHY*TYPE*JUL,Julgado de Carvoeiro (julgado),
3403,BITAGAP geoid 4727,GEOGRAPHY*TYPE*JUL,Julgado de Envendos (julgado),
3404,BITAGAP geoid 4728,GEOGRAPHY*TYPE*JUL,Julgado de Aboboreira (julgado),
3405,BITAGAP geoid 4729,GEOGRAPHY*TYPE*T,Casal da Estrada,
3406,BITAGAP geoid 4730,GEOGRAPHY*TYPE*T,Olalhas,
3407,BITAGAP geoid 4731,GEOGRAPHY*TYPE*T,Casais [Alfeizerão],
3408,BITAGAP geoid 4732,GEOGRAPHY*TYPE*TERMO,Termo de Montemor-o-Velho (termo),
3409,BITAGAP geoid 4733,GEOGRAPHY*TYPE*T,São Martinho,
3410,BITAGAP geoid 4734,GEOGRAPHY*TYPE*T,Barrocalvo,
3411,BITAGAP geoid 4735,GEOGRAPHY*TYPE*MA,Mata do Avelar (mata - floresta),
3412,BITAGAP geoid 4736,GEOGRAPHY*TYPE*MA,Matas do Couto de Alcobaça (mata - floresta),
3413,BITAGAP geoid 4737,GEOGRAPHY*TYPE*T,A-dos-Ruivos,
3414,BITAGAP geoid 4738,GEOGRAPHY*TYPE*MA,Mata da Macieira (mata - floresta),
3415,BITAGAP geoid 4739,GEOGRAPHY*TYPE*T,Labrugeira,
3416,BITAGAP geoid 4740,GEOGRAPHY*TYPE*MA,Mata da Ota (mata - floresta),
3417,BITAGAP geoid 4741,GEOGRAPHY*TYPE*T,Meca [de Alenquer],
3418,BITAGAP geoid 4742,GEOGRAPHY*TYPE*MA,Mata de Vale de Pereira [Salir de Matos] (mata - floresta),
3419,BITAGAP geoid 4743,GEOGRAPHY*TYPE*MA,Mata de Vale de Água (mata - floresta),
3420,BITAGAP geoid 4744,GEOGRAPHY*TYPE*MA,Mata de Vale de Sorveira (mata - floresta),
3421,BITAGAP geoid 4745,GEOGRAPHY*TYPE*T,São Gregório da Fazenda,
3422,BITAGAP geoid 4746,GEOGRAPHY*TYPE*T,Trabalhais,
3423,BITAGAP geoid 4747,GEOGRAPHY*TYPE*T,Abrigada,
3424,BITAGAP geoid 4748,GEOGRAPHY*TYPE*MA,Mata do Furadoiro (mata - floresta),
3425,BITAGAP geoid 4749,GEOGRAPHY*TYPE*MA,Mata da Vidigueira (mata - floresta),
3426,BITAGAP geoid 4750,GEOGRAPHY*TYPE*T,Bairros,
3427,BITAGAP geoid 4751,GEOGRAPHY*TYPE*T,Cabanas do Chão,
3428,BITAGAP geoid 4752,GEOGRAPHY*TYPE*MA,Mata de Taique (mata - floresta),
3429,BITAGAP geoid 4753,GEOGRAPHY*TYPE*MA,Matas de Palmela (mata - floresta),
3430,BITAGAP geoid 4754,TYPE T,Penusinhos,
3431,BITAGAP geoid 4755,GEOGRAPHY*TYPE*MA,Mata de Cela (mata - floresta),
3432,BITAGAP geoid 4756,GEOGRAPHY*TYPE*MA,Mata de Chaves (mata - floresta),
3433,BITAGAP geoid 4757,GEOGRAPHY*TYPE*MA,Mata de Turquel (mata - floresta),
3434,BITAGAP geoid 4758,GEOGRAPHY*TYPE*MA,Mata do Lameiro (mata - floresta),
3435,BITAGAP geoid 4759,GEOGRAPHY*TYPE*MA,Matas de Alcobaça (mata - floresta),
3436,BITAGAP geoid 4760,GEOGRAPHY*TYPE*MA,Mata da Cabeça da Pereira (mata - floresta),
3437,BITAGAP geoid 4762,TYPE T,À-do-Franco,
3438,BITAGAP geoid 4763,GEOGRAPHY*TYPE*PA,"Paços de Benavente (prédios, pontes, caminhos)",
3439,BITAGAP geoid 4764,GEOGRAPHY*TYPE*T,Mosqueiros,
3440,BITAGAP geoid 4765,GEOGRAPHY*TYPE*PA,"Valas da Ponte das Távoas (prédios, pontes, caminhos)",
3441,BITAGAP geoid 4766,GEOGRAPHY*TYPE*T,Albergaria-a- Velha,
3442,BITAGAP geoid 4767,GEOGRAPHY*TYPE*T,Aboboreira,
3443,BITAGAP geoid 4768,GEOGRAPHY*TYPE*T,Samarra,
3444,BITAGAP geoid 4769,GEOGRAPHY*TYPE*QUI,Quinta da Codesseira (quinta),
3445,BITAGAP geoid 4770,GEOGRAPHY*TYPE*T,Barroca,
3446,BITAGAP geoid 4771,GEOGRAPHY*TYPE*T,Nespereira,
3447,BITAGAP geoid 4772,GEOGRAPHY*TYPE*T,Serra do Calvo,
3448,BITAGAP geoid 4773,GEOGRAPHY*TYPE*JUL,Julgado de Trevões (julgado),
3449,BITAGAP geoid 4774,GEOGRAPHY*TYPE*JUL,Julgado de Várzea de Trevões (julgado),
3450,BITAGAP geoid 4775,GEOGRAPHY*TYPE*JUL,Julgado de Soutelo do Douro (julgado),
3451,BITAGAP geoid 4776,GEOGRAPHY*TYPE*JUL,Julgado de São João da Pesqueira (julgado),
3452,BITAGAP geoid 4777,GEOGRAPHY*TYPE*JUL,Julgado de Vila Nova (julgado),
3453,BITAGAP geoid 4778,GEOGRAPHY*TYPE*T,Enfias,
3454,BITAGAP geoid 4779,GEOGRAPHY*TYPE*T,Guinde,
3455,BITAGAP geoid 4780,GEOGRAPHY*TYPE*T,Alconena,
3456,BITAGAP geoid 4781,GEOGRAPHY*TYPE*T,Santiago,
3457,BITAGAP geoid 4782,GEOGRAPHY*TYPE*T,Vale da Ponte da Asseca,
3458,BITAGAP geoid 4783,GEOGRAPHY*TYPE*T,Vilar de Perdizes,
3459,BITAGAP geoid 4784,GEOGRAPHY*TYPE*REG,Reguengo de Rabaçal (reguengo),
3460,BITAGAP geoid 4785,GEOGRAPHY*TYPE*T,Lercas,
3461,BITAGAP geoid 4786,GEOGRAPHY*TYPE*T,Vilar de Chão,
3462,BITAGAP geoid 4787,TYPE T,Tões,
3463,BITAGAP geoid 4788,GEOGRAPHY*TYPE*T,Gouveia de Riba-Tâmega,
3464,BITAGAP geoid 4789,GEOGRAPHY*TYPE*T,São Cristóvão de Nogueira,
3465,BITAGAP geoid 4790,GEOGRAPHY*TYPE*T,Ameeiro,
3466,BITAGAP geoid 4791,GEOGRAPHY*TYPE*T,Ferreirim de Sernancelhe,
3467,BITAGAP geoid 4792,GEOGRAPHY*TYPE*T,Cachoeiras,
3468,BITAGAP geoid 4793,GEOGRAPHY*TYPE*T,Amoreira,
3469,BITAGAP geoid 4794,GEOGRAPHY*TYPE*T,Barrelas,
3470,BITAGAP geoid 4795,GEOGRAPHY*TYPE*PA,"Paços de Santarém (prédios, pontes, caminhos)",
3471,BITAGAP geoid 4796,GEOGRAPHY*TYPE*T,Alcains,
3472,BITAGAP geoid 4797,GEOGRAPHY*TYPE*T,Santa Maria de Valada,
3473,BITAGAP geoid 4798,GEOGRAPHY*TYPE*TERRA,Terra de Figueiredo (terra),
3474,BITAGAP geoid 4799,GEOGRAPHY*TYPE*T,Golpilheira,
3475,BITAGAP geoid 4800,GEOGRAPHY*TYPE*T,Rassos,
3476,BITAGAP geoid 4801,GEOGRAPHY*TYPE*LEZ,Lezíria de A de Pero Cabea (lezíria),
3477,BITAGAP geoid 4802,GEOGRAPHY*TYPE*TER,Porto de Lisboa («?» TER),
3478,BITAGAP geoid 4803,GEOGRAPHY*TYPE*T,Cacavelos,
3479,BITAGAP geoid 4804,GEOGRAPHY*TYPE*T,Poblet,
