qid,Les,ItemDescription
https://database.factgrid.de/entity/Q352387,Piña de Campos,
https://database.factgrid.de/entity/Q352388,Pina de Ebro,
https://database.factgrid.de/entity/Q352389,Piña de Esgueva,
https://database.factgrid.de/entity/Q352390,Pina de Montalgrao,
https://database.factgrid.de/entity/Q352391,Píñar,
https://database.factgrid.de/entity/Q352392,Pinarejo,
https://database.factgrid.de/entity/Q352393,Pinarejos,
https://database.factgrid.de/entity/Q352394,Pinarnegrillo,
https://database.factgrid.de/entity/Q352395,Pincaró,
https://database.factgrid.de/entity/Q352396,Pineda de Gigüela,
https://database.factgrid.de/entity/Q352397,Pineda de la Sierra,
https://database.factgrid.de/entity/Q352398,Pineda de Mar,
https://database.factgrid.de/entity/Q352399,Pineda Trasmonte,
https://database.factgrid.de/entity/Q352400,Pinedas,
https://database.factgrid.de/entity/Q352409,Piñeira,
https://database.factgrid.de/entity/Q352402,Piñeira (Santa María),
https://database.factgrid.de/entity/Q352401,Piñeira (Santa María),
https://database.factgrid.de/entity/Q352403,"Piñeira de Arcos, Sandiás",
https://database.factgrid.de/entity/Q352404,"Piñeira Seca, Xinzo de Limia",
https://database.factgrid.de/entity/Q352405,"Piñeira, Baralla",
https://database.factgrid.de/entity/Q352406,"Piñeira, Monforte de Lemos",
https://database.factgrid.de/entity/Q352407,"Piñeira, Ribadeo",
https://database.factgrid.de/entity/Q352408,"Piñeira, Ribas de Sil",
https://database.factgrid.de/entity/Q352410,"Piñeiras, Guntín",
https://database.factgrid.de/entity/Q352423,Piñeiro,
https://database.factgrid.de/entity/Q352411,Piñeiro (San Mamede A.),
https://database.factgrid.de/entity/Q352412,Piñeiro (San Martiño),
https://database.factgrid.de/entity/Q352413,Piñeiró (San Sadurniño),
https://database.factgrid.de/entity/Q352414,Piñeiro (San Salvador),
https://database.factgrid.de/entity/Q352415,Piñeiro (San Sebastián),
https://database.factgrid.de/entity/Q352416,Piñeiro (Santa María),
https://database.factgrid.de/entity/Q352417,"Piñeiro, Cedeira",
https://database.factgrid.de/entity/Q352419,"Piñeiro, Maside",
https://database.factgrid.de/entity/Q352420,"Piñeiro, Mugardos",
https://database.factgrid.de/entity/Q352421,"Piñeiro, Silleda",
https://database.factgrid.de/entity/Q352422,"Piñeiro, Tomiño",
https://database.factgrid.de/entity/Q352426,Pinel,
https://database.factgrid.de/entity/Q352424,Piñel de Abajo,
https://database.factgrid.de/entity/Q352425,Piñel de Arriba,
https://database.factgrid.de/entity/Q352427,Pinell de Solsonès,
https://database.factgrid.de/entity/Q352428,Piñella,
https://database.factgrid.de/entity/Q352432,Piñera,
https://database.factgrid.de/entity/Q352430,Piñera,
https://database.factgrid.de/entity/Q352429,Piñera,
https://database.factgrid.de/entity/Q352433,Piñera,
https://database.factgrid.de/entity/Q352431,Piñera,
https://database.factgrid.de/entity/Q352434,Piñeres,
https://database.factgrid.de/entity/Q352435,Pinet,
https://database.factgrid.de/entity/Q352436,Pinilla de Buitrago,
https://database.factgrid.de/entity/Q352437,Pinilla de Jadraque,
https://database.factgrid.de/entity/Q352438,Pinilla de los Barruecos,
https://database.factgrid.de/entity/Q352439,Pinilla de los Moros,
https://database.factgrid.de/entity/Q352440,Pinilla de Molina,
https://database.factgrid.de/entity/Q352441,Pinilla de Toro,
https://database.factgrid.de/entity/Q352442,Pinilla del Campo,
https://database.factgrid.de/entity/Q352443,Pinilla del Valle,
https://database.factgrid.de/entity/Q352444,Pinilla Trasmonte,
https://database.factgrid.de/entity/Q352445,"Pinillos, La Rioja",
https://database.factgrid.de/entity/Q352450,Piño,
https://database.factgrid.de/entity/Q352446,Pino (San Martiño),
https://database.factgrid.de/entity/Q352447,Pino de Bureba,
https://database.factgrid.de/entity/Q352448,Pino del Oro,
https://database.factgrid.de/entity/Q352449,Pino del Río,
https://database.factgrid.de/entity/Q352451,Pinofranqueado,
https://database.factgrid.de/entity/Q352452,Pinol,
https://database.factgrid.de/entity/Q352454,Piñor,
https://database.factgrid.de/entity/Q352453,"Piñor, Barbadás",
https://database.factgrid.de/entity/Q352457,Pinos,
https://database.factgrid.de/entity/Q352458,Pinós,
https://database.factgrid.de/entity/Q352455,Pinos Genil,
https://database.factgrid.de/entity/Q352456,Pinos Puente,
https://database.factgrid.de/entity/Q352459,Pinoso,
https://database.factgrid.de/entity/Q352460,Pinseque,
https://database.factgrid.de/entity/Q352461,Pinto,
https://database.factgrid.de/entity/Q352462,Pintoria,
https://database.factgrid.de/entity/Q352463,Pintoria,
https://database.factgrid.de/entity/Q352464,Pintueles,
https://database.factgrid.de/entity/Q352466,Piñuécar,
https://database.factgrid.de/entity/Q352465,Piñuécar-Gandullas,
https://database.factgrid.de/entity/Q352467,Pinza (Santa María),
https://database.factgrid.de/entity/Q352468,Pinzás,
https://database.factgrid.de/entity/Q352469,Pion,
https://database.factgrid.de/entity/Q352470,Piornal,
https://database.factgrid.de/entity/Q352472,Piornedo,
https://database.factgrid.de/entity/Q352471,Piornedo (Santa Eufemia),
https://database.factgrid.de/entity/Q352473,Piorno,
https://database.factgrid.de/entity/Q352474,Pioz,
https://database.factgrid.de/entity/Q352475,Piqueras (PKRS),
https://database.factgrid.de/entity/Q352476,Piqueras del Castillo,
https://database.factgrid.de/entity/Q352477,Pira,
https://database.factgrid.de/entity/Q352478,Piracés,
https://database.factgrid.de/entity/Q352479,Pisón de Castrejón,
https://database.factgrid.de/entity/Q352480,Pitarque,
https://database.factgrid.de/entity/Q352481,Pitelos (Santa María),
https://database.factgrid.de/entity/Q352482,Pitiegua,
https://database.factgrid.de/entity/Q352483,Pitillas,
https://database.factgrid.de/entity/Q352484,Piúca ou Araúxo,
https://database.factgrid.de/entity/Q352485,Piúgos (Santiago),
https://database.factgrid.de/entity/Q352486,Pivierda,
https://database.factgrid.de/entity/Q352487,Pizarra,
https://database.factgrid.de/entity/Q352488,Pizarral,
https://database.factgrid.de/entity/Q352489,Placín,
https://database.factgrid.de/entity/Q352490,"Plan, Aragon",
https://database.factgrid.de/entity/Q352491,Planes,
https://database.factgrid.de/entity/Q352492,Planoles,
https://database.factgrid.de/entity/Q90233,Plasencia,
https://database.factgrid.de/entity/Q352493,Plasencia de Jalón,
https://database.factgrid.de/entity/Q352494,Plasenzuela,
https://database.factgrid.de/entity/Q352495,Playa de Arinaga,
https://database.factgrid.de/entity/Q352496,Plaza de Cervantes,
https://database.factgrid.de/entity/Q352497,Pleitas,
https://database.factgrid.de/entity/Q352498,Plenas,
https://database.factgrid.de/entity/Q352499,Plentzia,
https://database.factgrid.de/entity/Q352500,Pliego,
https://database.factgrid.de/entity/Q352501,"Plou, Aragon",
https://database.factgrid.de/entity/Q352502,"Po, Asturias",
https://database.factgrid.de/entity/Q352503,Población de Arroyo,
https://database.factgrid.de/entity/Q352504,Población de Campos,
https://database.factgrid.de/entity/Q352505,Población de Cerrato,
https://database.factgrid.de/entity/Q352506,Pobladura de Pelayo García,
https://database.factgrid.de/entity/Q352507,Pobladura de Valderaduey,
https://database.factgrid.de/entity/Q352508,Pobladura del Valle,
https://database.factgrid.de/entity/Q352509,Poblete,
https://database.factgrid.de/entity/Q352510,Poboeiros,
https://database.factgrid.de/entity/Q352511,Poboleda,
https://database.factgrid.de/entity/Q352512,"Podentes, A Bola",
https://database.factgrid.de/entity/Q352513,"Poedo, Baños de Molgas",
https://database.factgrid.de/entity/Q352515,Poio,
https://database.factgrid.de/entity/Q352514,Poio (San Xoán),
https://database.factgrid.de/entity/Q352519,Pol,
https://database.factgrid.de/entity/Q352516,Pol (San Cibrao),
https://database.factgrid.de/entity/Q352517,Pol (Santa María),
https://database.factgrid.de/entity/Q352518,Pol (Santo Estevo),
https://database.factgrid.de/entity/Q352520,Pola de Allande,
https://database.factgrid.de/entity/Q352521,Pola de Siero,
https://database.factgrid.de/entity/Q352522,Pola de Somiedo,
https://database.factgrid.de/entity/Q352523,Polaciones,
https://database.factgrid.de/entity/Q352524,Poladura de la Tercia,
https://database.factgrid.de/entity/Q352525,Polán,
https://database.factgrid.de/entity/Q352526,Polanco,
https://database.factgrid.de/entity/Q352527,Polavieja,
https://database.factgrid.de/entity/Q352528,Poleñino,
https://database.factgrid.de/entity/Q352529,Polentinos,
https://database.factgrid.de/entity/Q352530,Poli,
https://database.factgrid.de/entity/Q352531,Polícar,
https://database.factgrid.de/entity/Q352533,Polinyà,
https://database.factgrid.de/entity/Q352532,Polinyà de Xúquer,
https://database.factgrid.de/entity/Q352534,Pollença,
https://database.factgrid.de/entity/Q352535,Pollos,
https://database.factgrid.de/entity/Q352536,Polop,
https://database.factgrid.de/entity/Q352537,Polopos,
https://database.factgrid.de/entity/Q352538,Pomar de Valdivia,
https://database.factgrid.de/entity/Q352539,"Pombeiro, Pantón",
https://database.factgrid.de/entity/Q352540,Pomer,
https://database.factgrid.de/entity/Q352541,Ponferrada,
https://database.factgrid.de/entity/Q352542,Ponga,
https://database.factgrid.de/entity/Q352543,Pont de Molins,
https://database.factgrid.de/entity/Q352544,Pontaut,
https://database.factgrid.de/entity/Q352545,"Ponte Ambía, Baños de Molgas",
https://database.factgrid.de/entity/Q352547,Ponte Caldelas,
https://database.factgrid.de/entity/Q352546,"Ponte Caldelas, Ponte Caldelas",
https://database.factgrid.de/entity/Q352548,"Ponte Castrelo, Castrelo de Miño",
https://database.factgrid.de/entity/Q352549,Ponte Sampaio,
https://database.factgrid.de/entity/Q352550,"Ponte Veiga, O Carballiño",
https://database.factgrid.de/entity/Q352551,"Ponte, Silleda",
https://database.factgrid.de/entity/Q352553,Ponteareas,
https://database.factgrid.de/entity/Q352552,"Ponteareas, Ponteareas",
https://database.factgrid.de/entity/Q352554,Ponteceso,
https://database.factgrid.de/entity/Q352556,Pontecesures,
https://database.factgrid.de/entity/Q352555,Pontecesures (San Xulián),
https://database.factgrid.de/entity/Q352558,Pontedeume,
https://database.factgrid.de/entity/Q352557,"Pontedeume, Pontedeume",
https://database.factgrid.de/entity/Q352560,Pontedeva,
https://database.factgrid.de/entity/Q352559,"Pontedeva, Pontedeva",
https://database.factgrid.de/entity/Q352561,Pontejos (Cantabria),
https://database.factgrid.de/entity/Q352562,"Pontellas, Betanzos",
https://database.factgrid.de/entity/Q352563,"Pontellas, O Porriño",
https://database.factgrid.de/entity/Q90304,Pontevedra,
https://database.factgrid.de/entity/Q352564,Pontevedra Province,
https://database.factgrid.de/entity/Q352565,Ponticiella,
https://database.factgrid.de/entity/Q352566,Pontils,
https://database.factgrid.de/entity/Q352567,Pontones,
https://database.factgrid.de/entity/Q352568,Pontons,
https://database.factgrid.de/entity/Q352569,Pontós,
https://database.factgrid.de/entity/Q352570,Ponts,
https://database.factgrid.de/entity/Q352571,Poo,
https://database.factgrid.de/entity/Q352572,Porceyo,
https://database.factgrid.de/entity/Q352573,Porcuna,
https://database.factgrid.de/entity/Q352574,Porley,
https://database.factgrid.de/entity/Q352576,Porqueira,
https://database.factgrid.de/entity/Q352575,"Porqueira, Porqueira",
https://database.factgrid.de/entity/Q352577,Porqueirós (Santo André),
https://database.factgrid.de/entity/Q352578,Porquera de los Infantes,
https://database.factgrid.de/entity/Q352579,Porquera de Santullán,
https://database.factgrid.de/entity/Q352580,Porqueres,
https://database.factgrid.de/entity/Q352581,Porrera,
https://database.factgrid.de/entity/Q352582,Porreres,
https://database.factgrid.de/entity/Q352583,Porrúa,
https://database.factgrid.de/entity/Q352584,"Portaivente, Tuimil, Bóveda",
https://database.factgrid.de/entity/Q352585,Portaje,
https://database.factgrid.de/entity/Q352587,Portalrubio,
https://database.factgrid.de/entity/Q352586,Portalrubio de Guadamejud,
https://database.factgrid.de/entity/Q352589,Portas,
https://database.factgrid.de/entity/Q352588,"Portas, Portas",
https://database.factgrid.de/entity/Q352590,Portbou,
https://database.factgrid.de/entity/Q352591,Portela (Santa Baia),
https://database.factgrid.de/entity/Q352592,"Portela, Barro",
https://database.factgrid.de/entity/Q352593,"Portela, Cuntis",
https://database.factgrid.de/entity/Q352594,Portell de Morella,
https://database.factgrid.de/entity/Q352595,"Portezuelo, Cáceres",
https://database.factgrid.de/entity/Q352597,Portilla,
https://database.factgrid.de/entity/Q352596,Portilla (kommunhuvudort),
https://database.factgrid.de/entity/Q352600,Portillo,
https://database.factgrid.de/entity/Q352598,Portillo de Soria,
https://database.factgrid.de/entity/Q352599,Portillo de Toledo,
https://database.factgrid.de/entity/Q352601,Porto de Bares,
https://database.factgrid.de/entity/Q352602,Porto de Sanabria,
https://database.factgrid.de/entity/Q352603,Porto do Son,
https://database.factgrid.de/entity/Q352604,"Porto, Salvaterra de Miño",
https://database.factgrid.de/entity/Q352605,Portocamba,
https://database.factgrid.de/entity/Q352606,"Portocelo, Xove",
https://database.factgrid.de/entity/Q352607,"Portodechán, Quins, Melón",
https://database.factgrid.de/entity/Q352608,"Portodemouros, Vila de Cruces",
https://database.factgrid.de/entity/Q352610,Portomarín,
https://database.factgrid.de/entity/Q352609,"Portomarín, Portomarín",
https://database.factgrid.de/entity/Q352611,"Portomeiro, Val do Dubra",
https://database.factgrid.de/entity/Q352613,Portomourisco (San Víctor),
https://database.factgrid.de/entity/Q352612,Portomourisco (San Víctor),
https://database.factgrid.de/entity/Q352614,"Portomouro, Val do Dubra",
https://database.factgrid.de/entity/Q352615,"Portor, Negreira",
https://database.factgrid.de/entity/Q90331,Portugalete,
https://database.factgrid.de/entity/Q352616,Pórtugos,
https://database.factgrid.de/entity/Q352617,"Porzomillos, Oza-Cesuras",
https://database.factgrid.de/entity/Q352618,Porzuna,
https://database.factgrid.de/entity/Q352620,Posada,
https://database.factgrid.de/entity/Q352619,Posada de Valdeón,
https://database.factgrid.de/entity/Q352621,Posadas,
https://database.factgrid.de/entity/Q352622,Posadina,
https://database.factgrid.de/entity/Q352623,"Posmarcos, A Pobra do Caramiñal",
https://database.factgrid.de/entity/Q352624,Potes,
https://database.factgrid.de/entity/Q352625,Potríes,
https://database.factgrid.de/entity/Q352626,Poulo (San Pedro),
https://database.factgrid.de/entity/Q352627,"Poulo, Ordes",
https://database.factgrid.de/entity/Q352628,Pousada (San Lourenzo),
https://database.factgrid.de/entity/Q352628,Pousada (San Lourenzo),
https://database.factgrid.de/entity/Q352630,Pousada (Santa Catarina),
https://database.factgrid.de/entity/Q352631,Pousada (Santiago),
https://database.factgrid.de/entity/Q352632,Pousada de Rengos,
https://database.factgrid.de/entity/Q352633,"Pousada, Sobrado",
https://database.factgrid.de/entity/Q352634,Pousadoiro (Santalla),
